model,var_num,train_subset_size,train_auc_score,test_auc_score,train_f1_score,test_f1_score,test_pr_auc,test_pr_no_skill,train_efron_r2,test_efron_r2,train_ffc_r2,test_ffc_r2,test_briern_r2,test_imv_r2
lgb,24,24502,0.6747105201441619,0.8359547964013743,0.6057670646542014,0.5083481925757821,0.6242686498806289,0.22438984572687945,0.40474342917163153,0.286197587874084,0.40474342917163153,0.3208259375224489,0.1253827323401689,0.11952481146564099
lgb,25,24502,0.6742104333406197,0.8353603209958285,0.6069819819819819,0.5073755876154968,0.6234679873652488,0.22438984572687945,0.40462481925556093,0.2856559641350416,0.40462481925556093,0.3203105893127334,0.12547787108325492,0.11924028225225006
lgb,26,24502,0.6789453264199758,0.8344603346079358,0.6033206192506171,0.5158603011855174,0.6200576436706677,0.22438984572687945,0.4037840061170298,0.28294921331193224,0.4037840061170298,0.31773514977734363,0.12595332452555233,0.11843909007828354
lgb,1,24701,0.5,0.521476262335533,0.0,0.0,0.4505628233760792,0.22383709161572407,0.0011023307826335538,0.001220931491427879,0.0011023307826335538,0.051456622861089985,0.17544021494800272,0.0006845186814509422
lgb,2,24701,0.5028405609875127,0.6003564138602335,0.020929407591344446,0.017672304973491544,0.3077766627326727,0.22383709161572407,0.03321613312004468,0.024268939001528822,0.03321613312004468,0.07334538241689414,0.17139172462698174,0.011979733697755969
lgb,3,24701,0.5100830924271466,0.66271163878918,0.08420332021221974,0.050626689604325384,0.3542834455375944,0.22383709161572407,0.10990034484719247,0.05799550608161552,0.10990034484719247,0.10537560095683429,0.16546749537093194,0.029244225299031156
lgb,4,24701,0.5150979005725754,0.6613083343817703,0.1145344943067649,0.07602199378436529,0.35623279228011373,0.22383709161572407,0.11573274528506738,0.0574029004841734,0.11573274528506738,0.1048128017027925,0.16557158931590205,0.028707195267903125
lgb,5,24701,0.6527004335959932,0.8151669490222282,0.512307338394295,0.46576248759510425,0.5824566187606366,0.22383709161572407,0.31191265694293235,0.24724827019421414,0.31191265694293235,0.28510949973817135,0.13222436216731195,0.10546494406685114
lgb,6,24701,0.653526941546893,0.814739364457499,0.5294934073560027,0.4675237936216397,0.5913592534046312,0.22383709161572407,0.3266510291340248,0.2502319144795654,0.3266510291340248,0.28794307536649755,0.13170027109326488,0.10613415073493064
lgb,7,24701,0.6557242074578886,0.8170037830412821,0.534740749333024,0.4719026179756544,0.5966462229470639,0.22383709161572407,0.3316160136077827,0.25430531221281527,0.3316160136077827,0.29181159300383297,0.1309847597290177,0.1076600636518826
lgb,8,24701,0.660436784646855,0.8193737384102824,0.5491595671195026,0.4811805670701376,0.6015671249114629,0.22383709161572407,0.341529773525865,0.25980883407232436,0.341529773525865,0.29703830367025874,0.13001804037290918,0.10942460902550877
lgb,9,24701,0.6594977600937525,0.8200687915142919,0.5452023121387284,0.479518475171376,0.6019270933167429,0.22383709161572407,0.3455381662619681,0.2608470360001809,0.3455381662619681,0.29802428705121975,0.12983567534832516,0.10984953907915779
lgb,10,24701,0.660119207855006,0.8195671818415893,0.5499014721224065,0.4808175573797956,0.6043101520929492,0.22383709161572407,0.34750452718447045,0.2609411291361525,0.34750452718447045,0.2981136475752578,0.12981914744889225,0.1098478185833355
lgb,11,24701,0.6589369928113546,0.8195491807471539,0.5515236101418934,0.47836980123601136,0.6046341125461977,0.22383709161572407,0.3478321991041964,0.26142342943252783,0.3478321991041964,0.2985716895650664,0.12973442914598277,0.10992548375304986
lgb,12,24701,0.6686499694606161,0.8213660124655042,0.5642085917757867,0.49727947238252257,0.6050660031178374,0.22383709161572407,0.3583694145624382,0.2636807331729868,0.3583694145624382,0.30071545747201756,0.12933792318594053,0.11098429503247163
lgb,13,24701,0.6690440411418331,0.823304468715074,0.5736842105263159,0.49810199702921276,0.6076488030976006,0.22383709161572407,0.3660759852765535,0.2670665044978544,0.3660759852765535,0.303930934315666,0.12874319661654363,0.11220071804512431
lgb,14,24701,0.6691726064421114,0.825570449215945,0.5752829541557106,0.49819138441302196,0.6117384003220078,0.22383709161572407,0.3737218055583048,0.27082855793968974,0.3737218055583048,0.30750376737675933,0.12808237433332637,0.11359121186287699
lgb,15,24701,0.6717637097467609,0.8254146089385236,0.5739408473221423,0.5031116934163119,0.612716401398557,0.22383709161572407,0.37419955688791984,0.2709002521663032,0.37419955688791984,0.30757185559163847,0.12806978090708807,0.11362336817714334
lgb,16,24701,0.6708393281663554,0.8275532834347681,0.582264108095833,0.501310615989515,0.6137031505247761,0.22383709161572407,0.38185087944305607,0.2738981860304832,0.38185087944305607,0.3104190020744083,0.12754317980168342,0.11471209545122693
lgb,17,24701,0.6753547523709315,0.8311744905826943,0.5861211573236891,0.5097529258777633,0.6208104363965249,0.22383709161572407,0.3862472797197095,0.2806452119108356,0.3862472797197095,0.31682667211474036,0.12635803314810334,0.11703468710765012
lgb,18,24701,0.6723088969062093,0.831690157509186,0.5895117540687161,0.5039087947882737,0.6188972306290716,0.22383709161572407,0.3929145231728334,0.27965510014952877,0.3929145231728334,0.3158863601043802,0.126531950910002,0.11698968214728929
lgb,19,24701,0.676279133951337,0.832109629867041,0.6018311746315319,0.5115372115697108,0.6213818869820573,0.22383709161572407,0.39339186791101033,0.28112682490633345,0.39339186791101033,0.3172840613729131,0.12627343557280768,0.1174344992362226
lgb,20,24701,0.6756951136282967,0.8321397358189058,0.5871890127209276,0.509904976646803,0.6183870375929228,0.22383709161572407,0.3948172444162199,0.2799533903812038,0.3948172444162199,0.3161696472022397,0.1264795548356228,0.11719984064026318
lgb,21,24701,0.6761428957333657,0.8343966083907591,0.5981581311769992,0.5114006514657982,0.6229181644095075,0.22383709161572407,0.39814504492792047,0.2850987399843258,0.39814504492792047,0.32105620063831997,0.1255757501116188,0.11864850770855823
lgb,22,24701,0.6753545180833684,0.8347539457344708,0.5979984257281007,0.5095562034337544,0.6251391727337972,0.22383709161572407,0.40011908847627264,0.2849799712188894,0.40011908847627264,0.32094340559743695,0.1255966124007819,0.11900125085442714
lgb,23,24701,0.6748016580062269,0.8350953319999247,0.5957399103139013,0.5087006017238576,0.6225415409985251,0.22383709161572407,0.40022085909908134,0.28375764657458336,0.40022085909908134,0.3197825603388338,0.1258113194417029,0.11890646339759864
lgb,24,24701,0.6763244685948064,0.8354809693288683,0.6036804308797128,0.5115147583522544,0.6249387740162258,0.22383709161572407,0.4062071335751646,0.286331432000002,0.4062071335751646,0.32222689181957165,0.1253592219934256,0.1193316995905759
lgb,25,24701,0.6763244685948064,0.8354809693288683,0.6036804308797128,0.5115147583522544,0.6249387740162258,0.22383709161572407,0.4062071335751646,0.286331432000002,0.4062071335751646,0.32222689181957165,0.1253592219934256,0.1193316995905759
lgb,26,24701,0.6770437899855656,0.8347068636962596,0.61145648312611,0.5124738451633672,0.6219566102230139,0.22383709161572407,0.40487560296330916,0.28452792645115144,0.40487560296330916,0.3205140973708954,0.12567601617857282,0.11871878690300716
lgb,1,24900,0.5,0.521476262335533,0.0,0.0,0.4505628233760792,0.2238152610441767,0.0011319832081700953,0.0012222996896307237,0.0011319832081700953,0.05403406697263391,0.17543997461758895,0.0006855587480820761
lgb,2,24900,0.5028405609875127,0.6021059269521055,0.021119324181626188,0.017672304973491544,0.3087051398793176,0.2238152610441767,0.03367149334448616,0.02483811990003193,0.03367149334448616,0.076401167672416,0.17129174533994404,0.012403098203152796
lgb,3,24900,0.5098708278949333,0.664788812800098,0.08673555819075048,0.05099289041431724,0.35552617864230684,0.2238152610441767,0.11015143224618351,0.05901073762038478,0.11015143224618351,0.10876686045447925,0.16528916520262993,0.029800041576469018
lgb,4,24900,0.5155526527326482,0.6639296510200842,0.11255411255411255,0.07624070966195158,0.3584796168931117,0.2238152610441767,0.11629559989273908,0.05934242832647796,0.11629559989273908,0.10908101255075509,0.16523090217869596,0.029743921979891112
lgb,5,24900,0.6532993311792935,0.8141222900640908,0.5191450451480168,0.4670101379424963,0.5844049736688411,0.2238152610441767,0.3130933696935617,0.24739087022021355,0.3130933696935617,0.28718613017109396,0.13219931380576563,0.10535705360037423
lgb,6,24900,0.6533530416031454,0.8154845941479496,0.5262306447885371,0.4672489082969432,0.5917971737439285,0.2238152610441767,0.32834592045302147,0.25070475638286815,0.32834592045302147,0.29032478996979383,0.1316172142013381,0.1065421838420057
lgb,7,24900,0.655550307514141,0.8174637090517078,0.5401795993552844,0.47165380744716534,0.5979602153681278,0.2238152610441767,0.33606089812229034,0.2550571563845213,0.33606089812229034,0.2944470507363214,0.13085269478367553,0.10814761207451824
lgb,8,24900,0.6631266987312625,0.8202671159364978,0.5452663062233981,0.4865582475937604,0.6045435020868717,0.2238152610441767,0.3441617068769669,0.2620040125113001,0.3441617068769669,0.30102658213308087,0.12963244701264962,0.1102514283795508
lgb,9,24900,0.6619979598239001,0.8203039771797667,0.552474793767186,0.484424454439447,0.6024628005659123,0.2238152610441767,0.34550469828384633,0.26050284121866674,0.34550469828384633,0.2996047873713149,0.1298961347715918,0.1099638616629885
lgb,10,24900,0.6613839506927766,0.8199137321954142,0.548364966841985,0.48307896483078966,0.6011850686922755,0.2238152610441767,0.3434941878792349,0.2599825788504254,0.3434941878792349,0.29911203460316693,0.12998752128998362,0.10968631821165885
lgb,11,24900,0.66180080683951,0.8171005633288264,0.5561042839094982,0.48396210736247297,0.5989638890218424,0.2238152610441767,0.3482173583936248,0.25715774742091047,0.3482173583936248,0.29643657008485047,0.13048371614309162,0.10825964492082778
lgb,12,24900,0.6687710961307644,0.8208065923365943,0.5703249261531471,0.49744855967078194,0.6050673493689875,0.2238152610441767,0.358587513829007,0.2637565296131624,0.358587513829007,0.3026864324430091,0.12932460918670288,0.1107585186404224
lgb,13,24900,0.6657633709669445,0.82522129241298,0.5698729582577133,0.4917218543046358,0.6098165156472517,0.2238152610441767,0.36941695601353175,0.26973270845369,0.36941695601353175,0.3083466124721199,0.12827486542113173,0.11316795014827102
lgb,14,24900,0.6696496744925741,0.8245368115352576,0.5758640226628896,0.4989359960713701,0.6085256888356805,0.2238152610441767,0.373000379168008,0.2683783338065683,0.373000379168008,0.3070638522779997,0.12851276766268147,0.11275503054681808
lgb,15,24900,0.6678846105636982,0.8249705461485194,0.5742551739822607,0.4957180500658761,0.611924606598556,0.2238152610441767,0.37273101707850653,0.2701903320088186,0.37273101707850653,0.3087800385419731,0.12819448170324213,0.11336253693553577
lgb,16,24900,0.6721345283873355,0.8279418981681602,0.5799664241745943,0.5034965034965035,0.6129256594266224,0.2238152610441767,0.3798798903561289,0.27352369408990995,0.3798798903561289,0.3119371444426934,0.12760896106264696,0.11473164378052898
lgb,17,24900,0.6742029947104897,0.8319381997046883,0.5843676618584368,0.5074723846653671,0.6174600751538895,0.2238152610441767,0.38658691398814815,0.2792175615069983,0.38658691398814815,0.31732994065957565,0.12660880661905105,0.11696959394294851
lgb,18,24900,0.67824111657704,0.8321697051030252,0.5943290913150256,0.5149217615744476,0.6202316820368918,0.2238152610441767,0.3919146156390654,0.28110783984818244,0.3919146156390654,0.31912026789069414,0.12627677038707025,0.11735946399021532
lgb,19,24900,0.6749678850322813,0.8322017048793586,0.5937011391556846,0.5086387857258196,0.6182648645456194,0.2238152610441767,0.39232320369872187,0.28044033185768114,0.39232320369872187,0.3184880553184256,0.1263940212877203,0.11726795549944889
lgb,20,24900,0.6767636406319298,0.833087741395262,0.5921214150206451,0.5121084920891184,0.6219538402709144,0.2238152610441767,0.39397883032764147,0.2817082522510591,0.39397883032764147,0.3196889326483394,0.12617130514021097,0.11785976203419267
lgb,21,24900,0.6761731188290121,0.8337488032786514,0.5957114138932321,0.5113858165256995,0.6242934546804412,0.2238152610441767,0.39734337082850624,0.2842709296563297,0.39734337082850624,0.32211610490295783,0.12572115886762797,0.11845234585727488
lgb,22,24900,0.6752712874265596,0.8329659118624244,0.6042477482486379,0.5094921304559468,0.6199731709216757,0.2238152610441767,0.40036536112297405,0.281591377040076,0.40036536112297405,0.31957823737753877,0.12619183481767768,0.11769836046989761
lgb,23,24900,0.6777942716222234,0.8359859468852913,0.5953705764522591,0.5142394822006472,0.6253907398567675,0.2238152610441767,0.4000687915590736,0.28652364863995494,0.4000687915590736,0.32424970822082455,0.12532545824156777,0.11960464948459743
lgb,24,24900,0.6798625036578146,0.836647038054626,0.6056928508384819,0.5179578031889193,0.6265320210453509,0.2238152610441767,0.40408439086353776,0.2888131054397681,0.40408439086353776,0.32641810679148564,0.12492330444626129,0.12014853359737149
lgb,25,24900,0.6798625036578146,0.836647038054626,0.6056928508384819,0.5179578031889193,0.6265320210453509,0.2238152610441767,0.40408439086353776,0.2888131054397681,0.40408439086353776,0.32641810679148564,0.12492330444626129,0.12014853359737149
lgb,26,24900,0.6813397453153617,0.8362146994047612,0.6043579250082955,0.5205259781911482,0.6225756530632678,0.2238152610441767,0.4040884811199129,0.2859076344387018,0.4040884811199129,0.3236662666317047,0.12543366401728578,0.11950304177080828
lgb,1,25099,0.5,0.521476262335533,0.0,0.0,0.4505628233760792,0.2241125144428065,0.0010865758286556781,0.001230083644383928,0.0010865758286556781,0.0571547231461228,0.17543860732952885,0.0006837560201595712
lgb,2,25099,0.5028405609875127,0.6005330666828481,0.020927799093128703,0.017672304973491544,0.308032837992423,0.2241125144428065,0.03347406121268015,0.024230134963844963,0.03347406121268015,0.07886692071919166,0.17139854073769809,0.01201564533871241
lgb,3,25099,0.5103253457674428,0.6629534821262408,0.0846489754786698,0.0533137686475911,0.35361331236806615,0.2241125144428065,0.10969294383249795,0.057810518802277056,0.10969294383249795,0.11056702079082104,0.16549998925178416,0.029178943825024506
lgb,4,25099,0.5140602995272779,0.6627356239784574,0.10335659687603854,0.06908212560386473,0.35573547790661775,0.2241125144428065,0.11487057841793069,0.05810080324886191,0.11487057841793069,0.11084105119054055,0.1654489994310013,0.02924389929295087
lgb,5,25099,0.6542078983491864,0.8147577950791334,0.5152946468735943,0.46867291563887514,0.5846928529477021,0.2241125144428065,0.30924465024994474,0.24825354085024764,0.30924465024994474,0.29034646839662515,0.13204778167465225,0.10561387754582696
lgb,6,25099,0.6545120036061542,0.8171444141510625,0.5338183471638058,0.46950710108604843,0.5935423027739309,0.2241125144428065,0.32647381170649736,0.25243515856152166,0.32647381170649736,0.29429394262879804,0.13131326096509058,0.10753736975024875
lgb,7,25099,0.6563682053970952,0.8164855389515959,0.5396753320467703,0.4731756081306231,0.5928036521724874,0.2241125144428065,0.33140441844343793,0.25250066163468643,0.33140441844343793,0.2943557779545738,0.13130175504391328,0.10710578610590199
lgb,8,25099,0.662512455312576,0.8205576715627301,0.5483434753211629,0.48509797464185744,0.6040436867361574,0.2241125144428065,0.34133300379363485,0.2621275091723171,0.34133300379363485,0.3034435844485528,0.12961075424651414,0.11025449881096634
lgb,9,25099,0.6620430601798064,0.8197483349378126,0.5459079573792791,0.4843465297333113,0.601236078147946,0.2241125144428065,0.3445333002726181,0.26002021978636236,0.3445333002726181,0.3014542896049901,0.12998090948352925,0.10951897735823267
lgb,10,25099,0.6602703233332373,0.8204197347599259,0.5461154020899591,0.4809452487934764,0.6035799706903504,0.2241125144428065,0.3452459896163449,0.2617431333009741,0.3452459896163449,0.30308073113379264,0.12967827166614723,0.11015654415496472
lgb,11,25099,0.6599369321308758,0.8180687078736318,0.5591422379377209,0.4802795806290564,0.60125043050349,0.2241125144428065,0.3505311406633852,0.25920302427668995,0.3505311406633852,0.3006828517453355,0.13012445369705145,0.10895977434832481
lgb,12,25099,0.6673240775688635,0.8219906523948055,0.5628526292033401,0.4947159841479524,0.6056559696574438,0.2241125144428065,0.3594714307407939,0.2653110296858917,0.3594714307407939,0.30644884845464504,0.1290515539781035,0.11133022515427417
lgb,13,25099,0.6692786215644365,0.8233752528450906,0.5719097339171438,0.49835742444152425,0.6079390625019893,0.2241125144428065,0.3677904536476757,0.26823788909249835,0.3677904536476757,0.30921182271162284,0.1285374374336064,0.11227941983601772
lgb,14,25099,0.6666417150411913,0.82390019365429,0.5709160219755577,0.4931102362204725,0.60942325697007,0.2241125144428065,0.3733581889969062,0.2682977990102212,0.3733581889969062,0.3092683780623964,0.12852691397634322,0.11253878050685219
lgb,15,25099,0.6710211353153592,0.8254213739919094,0.5693119317544056,0.501637197118533,0.6099518030819676,0.2241125144428065,0.37273151467260124,0.26958214537109426,0.37273151467260124,0.3104808093544924,0.12830131253081462,0.11323612432270501
lgb,16,25099,0.6706570524422252,0.8288044083079307,0.5816688859298713,0.5006510416666666,0.6135283042632987,0.2241125144428065,0.38121631165790715,0.2747839070199588,0.38121631165790715,0.3153913060781496,0.1273875987671213,0.11529488231733448
lgb,17,25099,0.6771500393954537,0.831342103810164,0.5905981019642463,0.5128287881232854,0.61841725810989,0.2241125144428065,0.3845707017881731,0.2800656377838171,0.3845707017881731,0.3203772941648637,0.1264598380543418,0.11685347780621334
lgb,18,25099,0.6746347281174829,0.8325685308693779,0.590818363273453,0.508183438664722,0.6183094991224286,0.2241125144428065,0.3924067289276585,0.28091499829692745,0.3924067289276585,0.321179095996315,0.12631064390752114,0.11743179946408086
lgb,19,25099,0.676294011211597,0.8325695558774667,0.593595245955761,0.5113268608414239,0.6198581165883701,0.2241125144428065,0.3909878899343925,0.28137348728675693,0.3909878899343925,0.3216119125754602,0.1262301081719785,0.11756228480668231
lgb,20,25099,0.6759150510782032,0.8333358421626554,0.5950248756218904,0.5105008077544426,0.6224590118981839,0.2241125144428065,0.3969284872219093,0.2821619715967819,0.3969284872219093,0.32235624687649034,0.12609160721496454,0.11803212846194738
lgb,21,25099,0.6763319072249365,0.8345569684657531,0.594009063778048,0.5114096132060204,0.6237148297612927,0.2241125144428065,0.3951924875143936,0.28376936113306606,0.3951924875143936,0.32387363302071837,0.12580926172471318,0.11877580400794333
lgb,22,25099,0.674930223306505,0.8349164436834784,0.6016565433462175,0.5087491898898251,0.622600197713339,0.2241125144428065,0.401343648215026,0.284535365765916,0.401343648215026,0.32459674636074165,0.12567470942813871,0.1188896111698994
lgb,23,25099,0.6770437899855656,0.8342485288888671,0.603581693566217,0.5124738451633672,0.6237920757611695,0.2241125144428065,0.40375742348461097,0.2858651302902784,0.40375742348461097,0.32585205269365336,0.12544113006975993,0.11880562640858525
lgb,24,25099,0.6761122040625932,0.834590735160792,0.6054077819300945,0.5110103626943004,0.622129565936449,0.2241125144428065,0.4044193971466299,0.2840043798462335,0.4044193971466299,0.3240954922097603,0.12576797958849814,0.11873410099287013
lgb,25,25099,0.6761122040625932,0.834590735160792,0.6054077819300945,0.5110103626943004,0.622129565936449,0.2241125144428065,0.4044193971466299,0.2840043798462335,0.4044193971466299,0.3240954922097603,0.12576797958849814,0.11873410099287013
lgb,26,25099,0.6797109196044571,0.8348471628986588,0.6091815492494796,0.5176243360695316,0.6232370668900863,0.2241125144428065,0.40445381119824575,0.28536973376235286,0.40445381119824575,0.3253843951592448,0.1255281487869959,0.11891299589682765
lgb,1,25299,0.5,0.521476262335533,0.0,0.0,0.4505628233760792,0.22408000316218032,0.0010863713665892893,0.0012289403188545656,0.0010863713665892893,0.05984499156171397,0.1754388081600057,0.0006838047829463862
lgb,2,25299,0.5027877877139134,0.6007465417008042,0.01633078526754691,0.014735772357723578,0.3084528445194793,0.22408000316218032,0.03378231142168797,0.024193419801515015,0.03378231142168797,0.08146172764204651,0.17140498992768824,0.011929624456359566
lgb,3,25299,0.5111664966910396,0.6617769095080687,0.08052121617106582,0.05490196078431373,0.3558837624827733,0.22408000316218032,0.10647597069195658,0.057888809012283104,0.10647597069195658,0.11317959593700344,0.16548623721021172,0.02910840859473717
lgb,4,25299,0.5139993847608592,0.6625306809325925,0.10386195562859493,0.07149712092130518,0.3573572132804196,0.22408000316218032,0.11285075419273172,0.058784326529363384,0.11285075419273172,0.11402255716487075,0.1653289353697548,0.029405163064362524
lgb,5,25299,0.6554282436937402,0.8157884553553725,0.5173267326732673,0.4711920529801324,0.5864506792974439,0.22408000316218032,0.3132522376460998,0.249521664768951,0.3132522376460998,0.29356586902192827,0.13182502977696758,0.10622170476537418
lgb,6,25299,0.655868118593553,0.8150440456713928,0.5307224848075625,0.47217594135288243,0.5909553482604849,0.22408000316218032,0.3239702133798106,0.24999034507774143,0.3239702133798106,0.29400704333849936,0.1317427038885818,0.10631814437247444
lgb,7,25299,0.6557772150190512,0.8182272912679385,0.5323675871435039,0.472,0.5962032483664848,0.22408000316218032,0.3304416175542839,0.2547271524487832,0.3304416175542839,0.2984658561272019,0.13091066151850714,0.10829460235036245
lgb,8,25299,0.6623157709033121,0.8193690526590194,0.5457805670738541,0.48485851398312096,0.6026715026293437,0.22408000316218032,0.3429394449492862,0.2603464059842334,0.3429394449492862,0.3037553259249397,0.12992361335221064,0.10961748677380685
lgb,9,25299,0.6598613743917603,0.8186982092698685,0.5540159963951785,0.48021372516279853,0.6002348962092181,0.22408000316218032,0.34641229923144756,0.2595181085094105,0.34641229923144756,0.30297563971769204,0.13006910767783844,0.10909194716507277
lgb,10,25299,0.6585654713080907,0.8184192313540486,0.5498428378985182,0.47753743760399336,0.59869798974189,0.22408000316218032,0.3433620772386905,0.25740344974940843,0.3433620772386905,0.3009850864221365,0.13044055737987356,0.10870586589089791
lgb,11,25299,0.6598913631998433,0.8185418027975029,0.5585544889892716,0.4801462036883203,0.5992353868444121,0.22408000316218032,0.3513128653884796,0.2587155066265684,0.3513128653884796,0.30222014107501316,0.13021008845254947,0.10897355579210075
lgb,12,25299,0.6645586057453402,0.8214405744824764,0.56274531793204,0.48932295977487167,0.6049005535259202,0.22408000316218032,0.35738617718800914,0.26381716041494674,0.35738617718800914,0.30702238811047833,0.12931395910278254,0.11095996021520457
lgb,13,25299,0.6686725196385692,0.8235192713625548,0.5691364902506963,0.497204866820125,0.6083195623629444,0.22408000316218032,0.3675426184818841,0.2676909874459493,0.3675426184818841,0.3106688673007978,0.1286335032658322,0.11234492238800661
lgb,14,25299,0.6675135576355605,0.8235226685322204,0.5719074756956084,0.49512477276483224,0.6088221749620633,0.22408000316218032,0.37087051343257793,0.26744378441397454,0.37087051343257793,0.31043617216374975,0.12867692563463515,0.1123886501350085
lgb,15,25299,0.6689831263754143,0.8244251344634896,0.570917225950783,0.4977821586988665,0.6082700470458658,0.22408000316218032,0.3716408594309295,0.26795514854193214,0.3716408594309295,0.31091752526401717,0.1285871021337687,0.11270285697750261
lgb,16,25299,0.6743320285858941,0.8282105771931834,0.5869780764569792,0.5079054604726976,0.6158985974215296,0.22408000316218032,0.3818305274877415,0.2758425858403317,0.3818305274877415,0.3183420632579401,0.12720163688059072,0.11518605863076611
lgb,17,25299,0.6772037498193058,0.8311766382186898,0.5885733230191181,0.5135311379197913,0.6204308504078,0.22408000316218032,0.3851812662538503,0.28052973346245025,0.3851812662538503,0.3227541307377799,0.1263783174776867,0.11688841469836209
lgb,18,25299,0.6756802363680368,0.8325871567306483,0.5927308663665313,0.5101083616367458,0.6219561347742246,0.22408000316218032,0.3918822220700424,0.28197888309975916,0.3918822220700424,0.3241182324268371,0.12612376756582186,0.11771446605932008
lgb,19,25299,0.6771730581485332,0.8330746701016347,0.5898820676733164,0.5131280388978929,0.6218162679570538,0.22408000316218032,0.39082023747636563,0.2826643326392271,0.39082023747636563,0.324763454183431,0.12600336514817825,0.11802472808189798
lgb,20,25299,0.6774836648853784,0.8325498952461257,0.5910388754667253,0.5136842105263157,0.6204076842178101,0.22408000316218032,0.3937944205466922,0.2814995289518317,0.3937944205466922,0.3236670106992737,0.12620796836397655,0.11762751190818792
lgb,21,25299,0.6764458295525179,0.8346772458434848,0.5918524212144504,0.5118622034449138,0.6236759171506979,0.22408000316218032,0.39403745483427033,0.2836152669019081,0.39403745483427033,0.3256585798492071,0.1258363290971572,0.11876445759227153
lgb,22,25299,0.6803095829001942,0.8355030216457497,0.5985753424657534,0.5188527231711246,0.6241242718623068,0.22408000316218032,0.39814691760685794,0.2864935578144572,0.39814691760685794,0.3283679491195175,0.12533074383580953,0.11934834427800635
lgb,23,25299,0.6799536415198796,0.834256543475923,0.6058418116179849,0.5183389885280336,0.6252393539425646,0.22408000316218032,0.40111990252854124,0.28528242336725107,0.40111990252854124,0.32722789394331286,0.12554348526627027,0.11887659590777523
lgb,24,25299,0.6784684926570763,0.8349208463372693,0.6050677151594582,0.5154206362021637,0.6231186512752769,0.22408000316218032,0.40310366217825866,0.28528141698254017,0.40310366217825866,0.32722694662148444,0.12554366204245188,0.11906285660066314
lgb,25,25299,0.678521500218239,0.8353121065677286,0.6062125340599456,0.5154938670109748,0.6252503739614169,0.22408000316218032,0.4033302486274033,0.2866410425230076,0.4033302486274033,0.32850677821960783,0.12530483745692608,0.11939357975405626
lgb,26,25299,0.6788697686808604,0.8345053178200605,0.6042341758479153,0.5159112825458052,0.6208441301547781,0.22408000316218032,0.4012185761363176,0.2829860438721269,0.4012185761363176,0.3250662847710314,0.12594685506538747,0.11846803323407458
lgb,1,25498,0.5,0.521476262335533,0.0,0.0,0.4505628233760792,0.2241744450545141,0.0011088646525621026,0.001234147266709007,0.0011088646525621026,0.06278125087741204,0.17543789353526076,0.0006845900252672451
lgb,2,25498,0.5027877877139134,0.5996053757906132,0.016198518007926935,0.014735772357723578,0.3078590529359257,0.2241744450545141,0.03344454299545074,0.023847109425575996,0.03344454299545074,0.08400073094923344,0.17146582096501084,0.01176067293184919
lgb,3,25498,0.5093481909134381,0.6622354981269881,0.06836751709187927,0.04775972427375678,0.3529044657749807,0.2241744450545141,0.10651914626595649,0.057709709308937485,0.10651914626595649,0.11577661056893607,0.16551769691080298,0.02925490117723827
lgb,4,25498,0.5133253980135696,0.6633314465374914,0.09667376699983617,0.06629566900556498,0.35635340802461923,0.2241744450545141,0.11447622293171111,0.05849977049102506,0.11447622293171111,0.11651798568781913,0.16537891896883578,0.029314219897532738
lgb,5,25498,0.6532914239740373,0.8144716518686737,0.5186007773459189,0.4669312169312169,0.5840140325991277,0.2241744450545141,0.31114826848704513,0.24759559385835672,0.31114826848704513,0.29396112769716265,0.132163353141177,0.10542548434616501
lgb,6,25498,0.652921073908589,0.8152586921271646,0.5257489060922248,0.46636470390874013,0.5922689052661281,0.2241744450545141,0.324023278913217,0.2502576253695987,0.324023278913217,0.29645911642621603,0.13169575485517362,0.10657624735302186
lgb,7,25498,0.6568761994058936,0.8170943937563302,0.5303047340604969,0.4742924133311003,0.596878222212974,0.2241744450545141,0.32974121414028357,0.2542081976210523,0.32974121414028357,0.30016624194887287,0.13100181836129257,0.10783851365788759
lgb,8,25498,0.6613690734325166,0.819101632929648,0.5455960854092526,0.48317227590803064,0.6031953283116016,0.2241744450545141,0.34390885699864304,0.26074016764672514,0.34390885699864304,0.30629569136888835,0.12985444727446235,0.10951829669200712
lgb,9,25498,0.6586263860745096,0.8202735588444844,0.5520160392069503,0.47776663323303237,0.6029934560285622,0.2241744450545141,0.34666081629198287,0.2611308254449115,0.34666081629198287,0.3066622756007673,0.12978582640499692,0.10997913304905947
lgb,10,25498,0.6597851137899552,0.818877380683787,0.5491419656786272,0.47986743993371983,0.6018618184171941,0.2241744450545141,0.34632116711782723,0.25991669973309073,0.34632116711782723,0.3055229681466767,0.1299990932650782,0.10931530142501984
lgb,11,25498,0.6614443968840691,0.818830054596031,0.5540178571428571,0.4831237590999338,0.5995348008790946,0.2241744450545141,0.35065772435843334,0.25937849755881626,0.35065772435843334,0.305017931688764,0.13009363099430912,0.1091224672737785
lgb,12,25498,0.66543718410715,0.8212414495777631,0.565654334621756,0.4908641975308643,0.6038354349493309,0.2241744450545141,0.35678613625562283,0.2632417252832071,0.35678613625562283,0.3086430951297453,0.12941503697514103,0.11090327174625654
lgb,13,25498,0.6685816160640674,0.8243600220448979,0.5664612676056339,0.4970394736842105,0.6029769438545531,0.2241744450545141,0.3660789202174075,0.2659883035185564,0.3660789202174075,0.31122042054696586,0.1289325876615999,0.11214295421643226
