,model,seed,roc_auc,pr_auc,f1,efron_r2,ffc_r2,imv,brier
182,LGBMClassifier(),182,0.8289850971514808,0.7109016737836772,0.6015367727771679,0.2983679060154255,0.5907813838857636,0.2092603701582089,0.15239371077279076
183,LGBMClassifier(),183,0.8106836044198099,0.7019973500781735,0.583925642427556,0.2516401899941372,0.590819320351621,0.17117909683094765,0.15894576709936456
184,LGBMClassifier(),184,0.8239851890093101,0.7122716086633482,0.6003353828954723,0.28678218737397976,0.6038906436254163,0.19183767105960092,0.15231938104095177
185,LGBMClassifier(),185,0.8254199983210561,0.7262693953003561,0.6215621562156216,0.29640405640288525,0.6122687482149145,0.1937260742125177,0.14985301049966226
186,LGBMClassifier(),186,0.8313147053345941,0.7241846689237152,0.6116722783389449,0.29547462137267055,0.6410693700010003,0.18063315371837704,0.1458397120109992
187,LGBMClassifier(),187,0.8214082286174728,0.7037913045894375,0.5881702598120508,0.28074769877341754,0.595559480040124,0.191258980502317,0.1542741686274121
188,LGBMClassifier(),188,0.8108695464512008,0.7057492101310405,0.5932294465341215,0.2572700572299632,0.5752538387755397,0.1789423328773046,0.16024116453700732
189,LGBMClassifier(),189,0.8198854109654496,0.7071874429878287,0.5933701657458563,0.2782496116102844,0.5947805264075323,0.18912341782151096,0.15472691778771025
190,LGBMClassifier(),190,0.8232164460380754,0.7000224923242214,0.581111111111111,0.27737717862015876,0.6005380515243076,0.18876072558748155,0.15407482537540348
191,LGBMClassifier(),191,0.8210922257241482,0.7072874455950774,0.5971769815418024,0.28283128520780076,0.5747871277528134,0.205585135431277,0.1566321574577838
192,LGBMClassifier(),192,0.8140012001492077,0.7069992770082654,0.5975544922913344,0.2772045607966679,0.572723669776105,0.19573689028628014,0.1577039583978564
193,LGBMClassifier(),193,0.8211186113789779,0.7116934678169008,0.6005479452054794,0.287353755911386,0.5998919563707819,0.19242542170226645,0.15277519568341486
194,LGBMClassifier(),194,0.8298438019275506,0.7171688540359572,0.6068181818181818,0.3034450740156974,0.6191446758418915,0.19545311095189366,0.14794281515003954
195,LGBMClassifier(),195,0.8270111250067201,0.7161721974422092,0.60431654676259,0.29388357635080564,0.6193619498112919,0.18795141741211333,0.14921611416211028
196,LGBMClassifier(),196,0.8144898815421835,0.7039942690340377,0.5825242718446602,0.2611671846663275,0.6155260324946759,0.16839214322644233,0.1541453713416625
197,LGBMClassifier(),197,0.8176462792620914,0.6996454944360828,0.5837424986361157,0.2720670449611645,0.5799029233609719,0.19182120127931898,0.15753967513404676
198,LGBMClassifier(),198,0.8200312908283813,0.7096319930227818,0.5995670995670996,0.283639854227683,0.5859553382009642,0.19584103212168333,0.15511513070883384
199,LGBMClassifier(),199,0.8220605625106827,0.7148300014999355,0.6045228902371759,0.28912820348919266,0.6051935821064671,0.19096546066286937,0.15181835075783867
200,LGBMClassifier(),200,0.8283297695331713,0.7216629924061406,0.615041782729805,0.30205395035871085,0.6123723277610298,0.1978120538071359,0.14905784516220877
201,LGBMClassifier(),201,0.8239837185561344,0.7104018881588707,0.5974458634092171,0.29181028461874414,0.6072946309882655,0.1920472390978202,0.1511629823047594
202,LGBMClassifier(),202,0.8206118758336742,0.716580344185549,0.6096372495939362,0.278633367569349,0.5868418778751403,0.19293223126718753,0.1557135267161631
203,LGBMClassifier(),203,0.8364925084938448,0.7153158235015904,0.6058558558558559,0.3139707518415169,0.6136459657315769,0.21022446710756112,0.1472269079141974
204,LGBMClassifier(),204,0.8264106280193236,0.7038939393939393,0.5861495844875346,0.286301352878258,0.6116086786583483,0.18860457697676963,0.1513299962682927
205,LGBMClassifier(),205,0.8199858009608307,0.710723758999621,0.5989247311827958,0.2799351326586209,0.5988434895966444,0.18670527278802665,0.15394918065956334
206,LGBMClassifier(),206,0.824882931919602,0.6982195513744902,0.5771428571428572,0.2817400624976998,0.6035690048023679,0.18927477900170173,0.15306044692062845
207,LGBMClassifier(),207,0.8368011717889224,0.721980547958227,0.6172701949860724,0.3197477451181283,0.6121685860425085,0.21341093531420474,0.14660791060293568
208,LGBMClassifier(),208,0.8258714411608163,0.7125989232957273,0.6008869179600886,0.2891436056713328,0.6058159041480781,0.19293915558626087,0.15173218450268033
209,LGBMClassifier(),209,0.8144330791094967,0.6940354109258137,0.5728587319243604,0.2656110528054654,0.5857736972566887,0.18185378695310703,0.15768950671694393
210,LGBMClassifier(),210,0.8193132384022881,0.7100729137475414,0.5970313358988455,0.2753460788629476,0.5987902507451839,0.18363227396952872,0.15459264396511196
211,LGBMClassifier(),211,0.8271160583847238,0.7254062754528178,0.6233766233766233,0.3006304250904893,0.5982200105193659,0.2046535047374558,0.15112273691702918
212,LGBMClassifier(),212,0.813229342002133,0.6986983951584926,0.582039911308204,0.2710358087360837,0.5735613753718125,0.19283213618679446,0.15849109176746193
213,LGBMClassifier(),213,0.8149884435161154,0.707033391267299,0.5945072697899838,0.27387799982409744,0.5885442817074058,0.18398813364957053,0.1561635123279721
214,LGBMClassifier(),214,0.8184044280709546,0.7054036819699132,0.5924300603400987,0.27981753768758844,0.5843758069065574,0.19532700416498505,0.15586230897305947
215,LGBMClassifier(),215,0.8164030878143502,0.7020469909330286,0.5815028901734103,0.27186413092472406,0.6081142883431839,0.17758217959142122,0.15378178262000597
216,LGBMClassifier(),216,0.8250366596875419,0.7140634360433078,0.6068515497553018,0.2944581633103939,0.5878823046594732,0.2066854713423519,0.15332082355245388
217,LGBMClassifier(),217,0.8250745368723085,0.7159474727574524,0.6052631578947367,0.28325064679077816,0.6074871083237632,0.1873035591240429,0.1523167187628945
218,LGBMClassifier(),218,0.8144501731912367,0.6976041140670264,0.5735805330243338,0.26676599078799834,0.6103688857240168,0.17052474560377123,0.15414894666558768
219,LGBMClassifier(),219,0.824698960297043,0.7127231192675104,0.5988700564971752,0.29143473347348214,0.618041880277679,0.18716226963713245,0.1497336022223077
220,LGBMClassifier(),220,0.8253611712329972,0.7042933625437716,0.5853658536585366,0.2870457080737572,0.6138464152633847,0.1888204442971432,0.15091722476980823
221,LGBMClassifier(),221,0.8112009566653379,0.7014370255714711,0.5863192182410423,0.2586292915768751,0.5753846713724705,0.17971032655067415,0.16003158785379926
222,LGBMClassifier(),222,0.8299038663072155,0.7047215313505811,0.594767752269087,0.2963807063422471,0.5766123271320622,0.21975929638527064,0.15442969156997935
223,LGBMClassifier(),223,0.8160415222864943,0.7103349939229732,0.5975336322869954,0.27339427612185685,0.5945711549140309,0.18114365952163955,0.15543191660349165
224,LGBMClassifier(),224,0.8325188248741373,0.7163833119563036,0.606828193832599,0.3132658707212128,0.6191921828373446,0.2043347053441188,0.14658329085781477
225,LGBMClassifier(),225,0.8227533631345884,0.7093490069746129,0.5951712521055587,0.283928790019906,0.6053939919076288,0.18702847872760248,0.15251001306098624
226,LGBMClassifier(),226,0.8194817491781501,0.7069980959549353,0.5962666666666666,0.28037283336167407,0.5828077805900032,0.19713357664814116,0.15598297384467308
227,LGBMClassifier(),227,0.8229647970812244,0.7210088849419701,0.6133768352365416,0.28794422490518645,0.6082199482230369,0.18842361346598221,0.15157111942497883
228,LGBMClassifier(),228,0.8279037210168657,0.7117362113111153,0.6031402273957769,0.2933359541009678,0.5890852781295761,0.20675295366171353,0.1533301604049782
229,LGBMClassifier(),229,0.8174633602439632,0.7074897931009012,0.5910380034032898,0.2750150329939782,0.6067094624192406,0.18003642563908842,0.15355041162944982
230,LGBMClassifier(),230,0.8147872837570481,0.6991546816790192,0.5790368271954673,0.27198069389665824,0.5975549042463784,0.18076050799854881,0.15522544284390066
231,LGBMClassifier(),231,0.8275236453350964,0.7082664696402108,0.5956497490239822,0.29667490963796483,0.5990140976243343,0.20204150389003697,0.1515805662276046
232,LGBMClassifier(),232,0.8307550686968743,0.717051978019729,0.6128342245989304,0.3060090764226002,0.5885293546117278,0.21672094402706363,0.151570046732371
233,LGBMClassifier(),233,0.8248468086703805,0.7132076723560692,0.6018671059857222,0.2872212595102529,0.6053650281815429,0.1911113270466883,0.152059275248981
234,LGBMClassifier(),234,0.8178308942667895,0.7047677377819833,0.5894378194207837,0.28006192225456306,0.5895425547654555,0.18947501722682727,0.15516099591625945
235,LGBMClassifier(),235,0.8308404082293974,0.7108763191003159,0.5949656750572083,0.2965226521560068,0.625582995491068,0.1908703656080363,0.14797871065149706
236,LGBMClassifier(),236,0.8084807002906094,0.6923549781866264,0.5658424381828637,0.25782274008771366,0.6030898610119728,0.1677432351519747,0.1563893132419897
237,LGBMClassifier(),237,0.8284107688638636,0.7116790111345465,0.6065400843881857,0.2972959401747812,0.5728099670400195,0.22230852609430543,0.15475008350133254
238,LGBMClassifier(),238,0.8153315574201774,0.7081905949656949,0.5950953678474115,0.2701087811914721,0.5914745756910524,0.18271366074549872,0.15630370223772824
239,LGBMClassifier(),239,0.809920513934461,0.6957565686341404,0.5766262403528115,0.25573329897500885,0.5750237094936448,0.1786549157335891,0.1604885758666315
240,LGBMClassifier(),240,0.8216303289580908,0.7065417792383957,0.5934553521907932,0.28705742079681484,0.5910447283056699,0.19510807571111538,0.15397545017924724
241,LGBMClassifier(),241,0.8277603172886749,0.7170251832188616,0.6079295154185022,0.3026020591774886,0.6126767383177851,0.19935561995924456,0.14894078751931014
242,LGBMClassifier(),242,0.8141214748484648,0.7115729055190833,0.602357984994641,0.27600969657714536,0.584707576911362,0.18951717290380046,0.15636144641485006
243,LGBMClassifier(),243,0.8263910087656359,0.7218249899333032,0.6159695817490494,0.298003314866383,0.6070873490904165,0.19824376436387423,0.1503301834814664
244,LGBMClassifier(),244,0.8293129423306005,0.7087213579987387,0.5939597315436242,0.29939950702588747,0.6157283792059216,0.19760827478074555,0.14896764241255828
245,LGBMClassifier(),245,0.8202350726494714,0.7150998672069787,0.6033824331696672,0.2799781992652094,0.6087849419716025,0.18336859982406684,0.1525850454380382
246,LGBMClassifier(),246,0.8377052209259357,0.720093394217741,0.610738255033557,0.3122125907604054,0.6274774180866352,0.20272817431727558,0.14558993221516967
247,LGBMClassifier(),247,0.8306125163088214,0.7161241547879917,0.606942889137738,0.30845315350122393,0.6123372514550978,0.2032778697795706,0.14817223921031317
248,LGBMClassifier(),248,0.8275308948982634,0.7157082943123758,0.6035049288061337,0.2874031632917238,0.616477459306501,0.18708428467040794,0.1504999499304257
249,LGBMClassifier(),249,0.8047238227266821,0.7002785599792054,0.5831032578685809,0.2529220327283245,0.5773189155578564,0.17072348480849994,0.16058511876528486
250,LGBMClassifier(),250,0.8258207806258323,0.7113861205892144,0.6002214839424141,0.2880798109623862,0.597828888580624,0.1949427947589025,0.15294651111536436
251,LGBMClassifier(),251,0.8394697589334374,0.7273588221932212,0.6259946949602121,0.3185880861213163,0.6109137933106652,0.21596416497239082,0.14693499989498204
252,LGBMClassifier(),252,0.829602955977252,0.7076251449605951,0.5929705215419501,0.30185817232637724,0.6104533372112639,0.19940437398916364,0.14934306016363594
253,LGBMClassifier(),253,0.8320697962050793,0.7138874883105577,0.6049107142857143,0.30942284757200034,0.6032711587804092,0.21131648053426036,0.14922283306475098
254,LGBMClassifier(),254,0.8247649312397022,0.7213197698022905,0.6133480419194705,0.2937364053366799,0.6138362672455905,0.191907845368615,0.15000486039895253
255,LGBMClassifier(),255,0.8310710507493115,0.7069915753316116,0.5959760739532355,0.3007918839073115,0.5909684578079883,0.21311340465096268,0.15202153825972983
256,LGBMClassifier(),256,0.8224685347283369,0.7063316845358333,0.5924676784710511,0.28567042555461886,0.5914952028684818,0.1965020627042854,0.15411389292513453
257,LGBMClassifier(),257,0.8206362360489208,0.7013254917685847,0.5781710914454277,0.28328549335626285,0.6252211565469321,0.17427124275352104,0.1497970452961925
258,LGBMClassifier(),258,0.8365773355605587,0.7187451365904776,0.6122448979591837,0.31465861509731463,0.6098639064924699,0.21226457487772357,0.14762698721848858
259,LGBMClassifier(),259,0.8180502461969261,0.7090609121084839,0.5951327433628318,0.2753751159007465,0.600055983983492,0.1834888429965822,0.15441681043178765
260,LGBMClassifier(),260,0.8071314071404808,0.7017326230011104,0.5859030837004405,0.25915500229907706,0.5776229172050622,0.17822516243033343,0.1596668536033448
261,LGBMClassifier(),261,0.822638935946554,0.70767763906626,0.5941468801766979,0.2862261240536863,0.5992588588413125,0.19249908069133548,0.15301693438497674
262,LGBMClassifier(),262,0.8172707322930013,0.7074110070934914,0.5918481295365716,0.2766322463854606,0.603862678849595,0.18225489661157734,0.15372319792982125
263,LGBMClassifier(),263,0.8219552410321425,0.7114327788472613,0.6008724100327154,0.28540940381711155,0.5950785309268459,0.19544042580607954,0.15368350958850732
264,LGBMClassifier(),264,0.8253698268507439,0.7185975822418723,0.6047297297297297,0.2875893560782833,0.6310760551795525,0.1797319754859209,0.14836692586431896
265,LGBMClassifier(),265,0.8149133518282707,0.7087589914419514,0.5953947368421053,0.2740040652802447,0.5961667180631385,0.18203221467500516,0.15513286567475515
266,LGBMClassifier(),266,0.817215699865702,0.7076021314387211,0.5942028985507246,0.2748782823540268,0.5897413022546112,0.18638837885327086,0.15586560205050337
267,LGBMClassifier(),267,0.8176960706681448,0.7100362490981718,0.5953947368421053,0.2750396152366741,0.6073436200067712,0.18058457581994805,0.15345865867632955
268,LGBMClassifier(),268,0.831215707661033,0.7097262206281038,0.59584035975267,0.2969494165741037,0.611963541456868,0.1960440062655487,0.14981934935864585
269,LGBMClassifier(),269,0.8226804365013316,0.7086343642504438,0.5962800875273523,0.28725636611273575,0.5973637160297175,0.19472386242265594,0.15312341720510486
270,LGBMClassifier(),270,0.8260720902885955,0.7029933481152993,0.5856733524355301,0.2886687950037298,0.5993965541716395,0.19442111305784565,0.15265689341321995
271,LGBMClassifier(),271,0.8144291524438958,0.7029565639168733,0.5873192436040044,0.27150727746132786,0.5852996606059927,0.18528477344102512,0.1569220657151024
272,LGBMClassifier(),272,0.8223827963961892,0.7091658016230572,0.5957918050941307,0.28401897500552886,0.601737484604998,0.18993625125867225,0.152992851425561
273,LGBMClassifier(),273,0.8237098763648842,0.7143353003949006,0.6028011204481792,0.2922184963030795,0.6111808501697539,0.19126162563490998,0.15057797116074725
274,LGBMClassifier(),274,0.8301678228575433,0.7231877583911429,0.6164994425863992,0.3028524957929759,0.6176223053498785,0.19670034674208048,0.14823343853878337
275,LGBMClassifier(),275,0.8239415774099318,0.7154648923509683,0.6075814201815269,0.2826402323043875,0.592885617161216,0.19539437027426138,0.15436082642579363
276,LGBMClassifier(),276,0.8321890810916273,0.7198671454597705,0.6106194690265487,0.3100236553579796,0.6251097738542308,0.19820014587028775,0.1462178947789284
277,LGBMClassifier(),277,0.8353452347301205,0.7216011141758066,0.6135726303982052,0.30565308162885274,0.6215441790353866,0.19898379615776024,0.1473092318279886
278,LGBMClassifier(),278,0.8258913614855865,0.7046737177734144,0.5863453815261044,0.29449350035863175,0.6172761600057165,0.18795961515259238,0.1494249099737327
279,LGBMClassifier(),279,0.8236662925225031,0.7109819318941157,0.5979843225083986,0.28926338860618206,0.6071086834785291,0.1916275181328805,0.15154049394579966
280,LGBMClassifier(),280,0.8303405114296181,0.7073187312028528,0.5941468801766979,0.29729405447075996,0.6018129467277291,0.20293945611725758,0.15112753581493335
281,LGBMClassifier(),281,0.8240728192030023,0.7027192090837221,0.584916522740357,0.2925333978735205,0.6028000140913694,0.195479854275338,0.15166479789362908
282,LGBMClassifier(),282,0.8300102726126968,0.7133099394002176,0.6039823008849557,0.29910731066422847,0.5991793758638984,0.20533125145915024,0.1512149359910925
283,LGBMClassifier(),283,0.817302282719101,0.693263386292145,0.5747380033094319,0.27408636722934987,0.5631971913615961,0.20381547391561697,0.1593228318576246
284,LGBMClassifier(),284,0.8158187102895782,0.7040851868438075,0.5906336088154269,0.27469027447196903,0.5776075227038555,0.19319083057048725,0.1574562267337851
285,LGBMClassifier(),285,0.8259254277296375,0.7103919969105402,0.5983286908077995,0.29180457349109146,0.6011625439926516,0.19698870939553462,0.15198393235239432
286,LGBMClassifier(),286,0.8107242218280005,0.7060626260143487,0.586381541924592,0.25639642221735925,0.6105321032827689,0.1629676193757406,0.15550881938620367
287,LGBMClassifier(),287,0.8367750345133076,0.7159964037877535,0.6054535336672231,0.3136666059266915,0.6229633504269091,0.20430810235714958,0.14601496292234642
288,LGBMClassifier(),288,0.8184424810728638,0.7048488972192979,0.5855599772598067,0.27374976731793377,0.6134624128579098,0.17669620502486308,0.15276905983115593
289,LGBMClassifier(),289,0.822689503732982,0.7141877470355732,0.6019955654101995,0.2851875245256905,0.6110025387036965,0.18450391024203536,0.15156616827326613
290,LGBMClassifier(),290,0.8249924807810517,0.7126555689133128,0.6001097092704333,0.28497754561227495,0.6090471856740551,0.18914316081180962,0.15186517365896093
291,LGBMClassifier(),291,0.8272234226818268,0.7056689561146268,0.5931642778390297,0.2947985701569277,0.5886996109837197,0.20617871563697457,0.1531689665530414
292,LGBMClassifier(),292,0.8221194284608212,0.7129770891622236,0.5995449374288966,0.2851497715049969,0.6128195293735726,0.18348291929177793,0.15131855412364917
293,LGBMClassifier(),293,0.8287067304911458,0.7073864682054886,0.5915014164305948,0.2935312507019582,0.6131170674598092,0.19256382694541038,0.15013198312603535
294,LGBMClassifier(),294,0.8271515246544974,0.7011052166224581,0.5823361823361823,0.2906162957195233,0.6047940897368527,0.1959487830700584,0.15166555820234168
295,LGBMClassifier(),295,0.8208392023458332,0.7122536122110895,0.5970319634703196,0.2860595065153917,0.6206212116346007,0.18096629255326238,0.15009284030733264
296,LGBMClassifier(),296,0.819602075704616,0.7193763350255215,0.6128680479825517,0.29305603992834384,0.6006400120249836,0.19494117708553105,0.15187743501586046
297,LGBMClassifier(),297,0.8185787611239577,0.7040810472286455,0.5866517106001122,0.2756831087320537,0.6027201970776424,0.18262793072751957,0.15401042496235612
298,LGBMClassifier(),298,0.8285362816268262,0.7125778331257783,0.6019845644983463,0.30442455172345395,0.6082697912646025,0.2012735777289931,0.14927559247026442
299,LGBMClassifier(),299,0.8291390033552919,0.7175377008036015,0.6116241173275394,0.3033837130974407,0.5973669716043319,0.20906090160349222,0.15083994696591715
300,LGBMClassifier(),300,0.8280360331213892,0.723747446363857,0.6188637617209046,0.30427393789120316,0.6105970624091736,0.19962939181770317,0.14898735105814107
301,LGBMClassifier(),301,0.8309132679270999,0.723567322728217,0.6187363834422658,0.307061635672512,0.6115572036118333,0.20425341595899887,0.14847038866125087
302,LGBMClassifier(),302,0.8168270310600056,0.7130979027418137,0.6049515608180841,0.27925097139824373,0.5840488360774057,0.19416622769498063,0.1559849255801899
303,LGBMClassifier(),303,0.8260713381195309,0.7214398133072832,0.6173108328796951,0.29423160546958793,0.5939276853069684,0.20337888385636585,0.15258468140315204
304,LGBMClassifier(),304,0.8270874464659964,0.7217960956517588,0.6164604626143088,0.29918796342338405,0.6053206793703709,0.20016469872418804,0.1503994027239941
305,LGBMClassifier(),305,0.8117792439541829,0.6999319480990837,0.583695652173913,0.26618639040924463,0.5816317141965897,0.18405184182503392,0.15815144941016207
306,LGBMClassifier(),306,0.8232907709435158,0.7141004336724355,0.6061257388500805,0.2919902882179092,0.5938742999924675,0.20063790481640667,0.15291009021339075
307,LGBMClassifier(),307,0.8087516293695336,0.6983674789659228,0.5768566493955095,0.25873021046597444,0.5927840896434557,0.16952895234777776,0.15770248361644681
308,LGBMClassifier(),308,0.8170831191714261,0.70026247335478,0.5822222222222222,0.26943997987801604,0.5911002427311298,0.1846388640714485,0.15644692374616795
309,LGBMClassifier(),309,0.833499904375883,0.7173463470265306,0.6060954571592869,0.3094965999286028,0.6277782826611782,0.19697899938196523,0.1459167790516757
310,LGBMClassifier(),310,0.8344989404752317,0.7153582596602074,0.6062992125984252,0.3113664023085795,0.6097870171818272,0.20824492342019302,0.14810106469228113
311,LGBMClassifier(),311,0.8200228871402218,0.7075042493318688,0.5901455767077268,0.284869393092292,0.6181633840127276,0.18035015045546282,0.1506035538936873
312,LGBMClassifier(),312,0.8291374074364128,0.7123893805309734,0.6013143483023001,0.3027797181537264,0.6103642917803992,0.19999024450972536,0.1492266952821989
313,LGBMClassifier(),313,0.8176597500949919,0.7054632326929208,0.5899122807017544,0.27073837846004645,0.5968681590589198,0.18047701605818178,0.15549032450594347
314,LGBMClassifier(),314,0.8203726012843742,0.7230994169697084,0.6198391420911528,0.28551299162464594,0.5901588190190864,0.19607005153274584,0.15430900323666238
315,LGBMClassifier(),315,0.8327560578429153,0.7231021125354418,0.6134831460674157,0.3035882254163268,0.6317101590134834,0.19080183498061565,0.14615288757742917
316,LGBMClassifier(),316,0.8221673102651291,0.7069902479934153,0.5946825827455237,0.28584384751369074,0.5922168328800033,0.19452130954158267,0.15399574332840155
317,LGBMClassifier(),317,0.8219308582073387,0.7101659229736169,0.5989130434782608,0.2836276951845689,0.5946915369897507,0.192492477626154,0.1539849074509152
318,LGBMClassifier(),318,0.8285917761537746,0.7117536129636285,0.595890410958904,0.2958269897016198,0.6276057133800977,0.1867881316437077,0.1477817041084989
319,LGBMClassifier(),319,0.8214812784434525,0.7084808259587021,0.5950138504155125,0.2900254941097198,0.6032367006193697,0.19141800663938227,0.15195649353180796
320,LGBMClassifier(),320,0.833198747348569,0.7198560060629026,0.6124930901050303,0.3086803687290992,0.614857794856849,0.20293747551859415,0.14780347665201338
321,LGBMClassifier(),321,0.8293290404884124,0.713105688164158,0.6026637069922308,0.3040358575790967,0.6080508887161002,0.2015472561322656,0.1493590090842815
322,LGBMClassifier(),322,0.8274380232211558,0.703027252726048,0.5878416062465144,0.2958917894515576,0.5948828920824478,0.20465804062428392,0.15222575537880378
323,LGBMClassifier(),323,0.8215373292079293,0.7085823778511855,0.5946547884187083,0.2812759988564806,0.6008325977506039,0.18823289510560479,0.15349531805771283
324,LGBMClassifier(),324,0.8041071198099616,0.7032434360382169,0.5864745011086475,0.24573189262763895,0.5810919900540896,0.16178730390812363,0.16108634588201348
325,LGBMClassifier(),325,0.8062774535354649,0.7043786258768088,0.5879757308328737,0.2609144434689018,0.5920746690526913,0.1700677754187823,0.1574983647126623
326,LGBMClassifier(),326,0.8343647137984158,0.7135812716548764,0.6035834266517357,0.31282349418214683,0.6106126756570032,0.20882282851195796,0.14778769505920886
327,LGBMClassifier(),327,0.8207324996662364,0.7066552445374037,0.5872193436960277,0.2733594994180989,0.6188021632067231,0.17431598534006681,0.15205094279384365
328,LGBMClassifier(),328,0.8334107476823898,0.718944503552004,0.6097697922515442,0.31145054882390344,0.6229301987743485,0.1997195508171983,0.1463239452390837
329,LGBMClassifier(),329,0.8186222742199054,0.7047257783690789,0.5901455767077268,0.2839335789484655,0.5898775400222542,0.1953738807468327,0.15456942804417093
330,LGBMClassifier(),330,0.8332030379923745,0.7214810431197509,0.6144578313253012,0.30918037264654286,0.6181186834634864,0.20297393185928977,0.1472938721297828
331,LGBMClassifier(),331,0.8272965678584643,0.7093915689174689,0.5942599887450759,0.30342107695755327,0.6215223434605623,0.19369173677086254,0.14761709508676515
332,LGBMClassifier(),332,0.8226764115371431,0.7102857615060129,0.5966292134831461,0.28519117103806557,0.606089653354877,0.18863020269709424,0.15224114909482733
333,LGBMClassifier(),333,0.8356370945324695,0.7126811640686809,0.604522890237176,0.3156079470076164,0.5978328516884606,0.21936342955461222,0.14902584440996136
334,LGBMClassifier(),334,0.8311165440806306,0.7091649520111596,0.5978924015529673,0.29888564875365486,0.5953801963361518,0.20730166467702302,0.15173557724320152
335,LGBMClassifier(),335,0.8164697416557458,0.7029802689805684,0.5853658536585367,0.2748118506441235,0.6016185246057761,0.18000291311011998,0.15428117246559797
336,LGBMClassifier(),336,0.8233947618453173,0.7214625291278296,0.6160567995630803,0.2963072944772932,0.6024766794992209,0.197912108928983,0.15117894655090766
337,LGBMClassifier(),337,0.8189133028568364,0.7142390483468064,0.5982808022922635,0.2809609302836281,0.6270381624565078,0.1751621161730398,0.14983695368610192
338,LGBMClassifier(),338,0.8337544461836317,0.717319170875588,0.6057142857142856,0.3030123276737815,0.6260683232103388,0.1943763317004188,0.1470354633744176
339,LGBMClassifier(),339,0.806743482284365,0.7012137505805935,0.5798082346305696,0.24938301730677193,0.601769693190446,0.16041570751600528,0.15771196995980835
340,LGBMClassifier(),340,0.8237389202538724,0.7201973014234307,0.6117517847336629,0.28742730398444594,0.6097743678591734,0.188148775166934,0.1514291355145965
341,LGBMClassifier(),341,0.8128186631284701,0.705941293416979,0.5941558441558442,0.27484724868733956,0.5789695271647566,0.1911577456962218,0.15726130047136075
342,LGBMClassifier(),342,0.8199954867559631,0.7074529481340069,0.5947136563876652,0.2835125986703033,0.5921337862271061,0.19513291696328522,0.15433604152378216
343,LGBMClassifier(),343,0.8165023015684603,0.7129272214142284,0.6055734190782421,0.28158826137165094,0.5803647996010357,0.19550290267910866,0.15611757331508413
344,LGBMClassifier(),344,0.8191910415222865,0.6993151591345199,0.5801011804384486,0.27766361632378844,0.5969533459847394,0.18649448590648332,0.15451864038172347
345,LGBMClassifier(),345,0.8298480181666603,0.7186097080706993,0.6104109589041096,0.30118245741855876,0.6118883150211663,0.19760354225688243,0.14924396679696822
346,LGBMClassifier(),346,0.8210728925793567,0.7142222426599396,0.602829162132753,0.27872025570785974,0.6043860385988614,0.1832472609868911,0.15336464091112656
347,LGBMClassifier(),347,0.8124803913271321,0.7014705115480657,0.5878524945770065,0.26504420834860365,0.5674743530800994,0.19228127281192806,0.16011654483682608
348,LGBMClassifier(),348,0.8260128958338413,0.7166673341528904,0.607843137254902,0.29155478613925,0.6047042908921322,0.19388219265103096,0.15154710977395763
349,LGBMClassifier(),349,0.8221573777458018,0.7010596702576323,0.5842193620593172,0.2864427267344507,0.5925587929184536,0.19720373267278718,0.15386660511339945
350,LGBMClassifier(),350,0.8255990918665078,0.7065112394468329,0.5937670858392565,0.2879900096017708,0.5928217071103746,0.19787236185643245,0.15361345147589006
351,LGBMClassifier(),351,0.8138555365952994,0.7102279269107898,0.6010695187165775,0.271483891927508,0.5776545604545702,0.19032544216124533,0.15790969865928695
352,LGBMClassifier(),352,0.8274387828902052,0.7148130768700923,0.6069268829026937,0.3029786287293925,0.5983514784823138,0.2061202681053568,0.1507717536122821
353,LGBMClassifier(),353,0.8256124040996424,0.7094504295709166,0.5961968680089484,0.293297168830872,0.6056764993115645,0.19539921176198646,0.15117438785295476
354,LGBMClassifier(),354,0.8186211370943891,0.7143414423017709,0.6051059206952742,0.27603176606488655,0.5916514185130991,0.18750109493474768,0.15545194971149848
355,LGBMClassifier(),355,0.809196806777452,0.701219109601962,0.5868263473053893,0.2622580620421885,0.5697207446910665,0.18546388408574666,0.16023672873859818
356,LGBMClassifier(),356,0.823893997735792,0.7129605665097919,0.5995525727069351,0.28615840575144535,0.6139767819088155,0.18589457314498187,0.15101969569909338
357,LGBMClassifier(),357,0.8174558858832188,0.712778123161637,0.5995550611790879,0.2777435822316059,0.6081896484166327,0.17999010396887188,0.15297251018644586
358,LGBMClassifier(),358,0.8254425334661872,0.7060884633713123,0.5923076923076923,0.2908935172334902,0.5988023870984982,0.19655750567959135,0.15242311209920043
359,LGBMClassifier(),359,0.8287478528442385,0.7208068653851787,0.6163863266413456,0.2982384346208674,0.5962330625392857,0.20515499177860358,0.15171841882434728
360,LGBMClassifier(),360,0.8191906016688625,0.7006640316205534,0.5804988662131519,0.27313491126042855,0.6044435653742759,0.18099070036138254,0.15412175938698186
361,LGBMClassifier(),361,0.8208004099652281,0.7105903900868034,0.5974171813587872,0.28275425591038683,0.6028918401645507,0.18703017266648544,0.15301223483004747
362,LGBMClassifier(),362,0.827209215961711,0.7208332164851909,0.6191751472951258,0.30605963830428684,0.5842756165830045,0.22028934071919534,0.15208281634859674
363,LGBMClassifier(),363,0.829953068136778,0.7247714211076279,0.6124293785310734,0.29921905957929706,0.6441480329683192,0.1820809928243301,0.1448869670851794
