model,train_subset_size,var_num,train_auc_score,test_auc_score,train_f1_score,test_f1_score,test_pr_auc,test_pr_no_skill,train_efron_r2,test_efron_r2,train_ffc_r2,test_ffc_r2,test_briern_r2,test_imv_r2
lgb,24900,6,0.517945900190218,0.6655409051637525,0.1580900145184707,0.09216374269005849,0.3612056591853062,0.2238152610441767,0.13070346875421235,0.060209439891399485,0.13070346875421235,0.10990217966702287,0.1650786075420659,0.029897386941384052
lgb,24900,7,0.5158781367297532,0.6634849341772997,0.14437367303609341,0.07996192289386006,0.36299476962715527,0.2238152610441767,0.13245426885060152,0.06044116789918885,0.13245426885060152,0.11012165473242419,0.16503790343364205,0.029665176337520107
lgb,24900,8,0.6541481550205833,0.8185463225950753,0.5204718945176962,0.4687447907984664,0.5928998480438926,0.2238152610441767,0.32110522407864517,0.25313301678763744,0.32110522407864517,0.29262465271073934,0.13119067890359842,0.10808241737037486
lgb,24900,9,0.6609436072178375,0.8188128442221212,0.536248300860897,0.4818330605564649,0.5950368054557862,0.2238152610441767,0.3292438182080707,0.2570691368208461,0.3292438182080707,0.2963526448941499,0.13049928100944908,0.10872850936995254
lgb,24900,10,0.563424454795269,0.7418132018230383,0.3250913177858949,0.24959150326797389,0.4585020419487844,0.2238152610441767,0.21070181679321998,0.13422933422191075,0.21070181679321998,0.18000816859848412,0.15207666689150262,0.06360044263840388
lgb,24900,11,0.6695655066855126,0.8259885451343667,0.5673837922193736,0.49822179114128684,0.6052549360614715,0.2238152610441767,0.3519757360812159,0.26714972939560755,0.3519757360812159,0.3059002120429656,0.12872857777398755,0.11303787991493267
lgb,24900,12,0.5579242028189949,0.7360240537574376,0.3165693118677875,0.23312629399585924,0.4465481586123653,0.2238152610441767,0.2056501847432909,0.12820269772932757,0.2056501847432909,0.1743001989362144,0.15313527377966166,0.06078204177473945
lgb,24900,13,0.5831449661325612,0.7689456930800123,0.37695207323640284,0.30538805679828823,0.4952215057794088,0.2238152610441767,0.2551811365298585,0.16819727805737406,0.2551811365298585,0.21218000991347352,0.14611003867938543,0.07705378874037999
lgb,24900,14,0.5736444883030762,0.7519161403591801,0.3703197594971303,0.27946730272311665,0.47231914813600734,0.2238152610441767,0.24600168652189636,0.14739875043734452,0.24600168652189636,0.1924812335195244,0.14976339733627905,0.06845921704093753
lgb,24900,15,0.655307117023592,0.8170769588568391,0.5548961424332344,0.4709784411276949,0.5912596405445365,0.2238152610441767,0.3512956442148859,0.25317534033253886,0.3512956442148859,0.29266473833903195,0.13118324457497763,0.10735301375917439
lgb,24900,16,0.5670157317070028,0.7413965213919773,0.3559725528637446,0.259349593495935,0.4671975140882365,0.2238152610441767,0.244433992755685,0.13867678231332436,0.244433992755685,0.18422045165414058,0.15129545183230758,0.06358959301592364
lgb,24900,17,0.670535691484514,0.827152983609164,0.5696587453542066,0.5003248862897985,0.6070101796812939,0.2238152610441767,0.3696514244638124,0.2703856185405248,0.3696514244638124,0.3089649990252876,0.12816017871053909,0.11369276959660078
lgb,24900,18,0.6738847150559515,0.8299321710171135,0.5781126982341694,0.5068181818181818,0.6153748184397196,0.2238152610441767,0.3764640199541971,0.2768584543198854,0.3764640199541971,0.3150955745632208,0.12702319483066074,0.11597187784447015
lgb,24900,19,0.6745363859128513,0.8344258455262439,0.5886280182485812,0.5081221572449642,0.6210663502336915,0.2238152610441767,0.3901345983486363,0.2824118071129563,0.3901345983486363,0.32035528606328223,0.12604772243799908,0.11837643987619514
lgb,24900,20,0.586531651429775,0.771531280864946,0.3995224830879427,0.3139759969028262,0.5024703536897347,0.2238152610441767,0.2705066235637824,0.1724671497729987,0.2705066235637824,0.21622410619247823,0.1453600157411713,0.07817668519784722
lgb,24900,21,0.6806880744584619,0.8330378186203478,0.5922308546059933,0.5192307692307693,0.6195996804450707,0.2238152610441767,0.38930041709302265,0.2820414566277295,0.38930041709302265,0.32000451837774435,0.12611277623296027,0.11778904038948104
lgb,24900,22,0.5816154197765412,0.7690848208445957,0.4070914422820581,0.2989098116947473,0.5025345348120727,0.2238152610441767,0.2824562464296121,0.17018910492551687,0.2824562464296121,0.21406651615121408,0.14576016497367392,0.0769550185277318
lgb,24900,23,0.6799380613969302,0.8368495698909868,0.5999779176327702,0.5179001444854712,0.6224634045241636,0.2238152610441767,0.39731770140857414,0.28629451962146246,0.39731770140857414,0.32403269471952745,0.12536570582536544,0.11981921824362596
lgb,24900,24,0.677581772802447,0.8348336327918869,0.5995140269494146,0.513522215067611,0.621949505713887,0.2238152610441767,0.39899280421128747,0.2842616725818303,0.39899280421128747,0.3221073373092149,0.12572278491606165,0.11885412939907221
lgb,24900,25,0.6775892114325771,0.8345861665533106,0.606301824212272,0.5134136546184739,0.6201001601283856,0.2238152610441767,0.4047605569424444,0.28311389996682046,0.4047605569424444,0.3210202547759108,0.1259243965443364,0.1184892928149295
lgb,24900,26,0.6813397453153617,0.8362146994047612,0.6043579250082955,0.5205259781911482,0.6225756530632678,0.2238152610441767,0.4040884811199129,0.2859076344387018,0.4040884811199129,0.3236662666317047,0.12543366401728578,0.11950304177080828
lgb,25099,2,0.5043175683574966,0.6141664454601592,0.04573590096286107,0.02743142144638404,0.3111687199958123,0.2241125144428065,0.06141426733239985,0.027680694832556196,0.06141426733239985,0.08212427160795988,0.17079243375754116,0.014215463383427933
lgb,25099,3,0.6426698801548828,0.7914845666582089,0.4497796334957086,0.4456484930579072,0.5517583740471932,0.2241125144428065,0.22229108685986687,0.2151541976408834,0.22229108685986687,0.2591004737978021,0.13786183612411107,0.09219258309133972
lgb,25099,4,0.5354007922199661,0.6959564485191736,0.2013241047246464,0.15860393196377293,0.39035977589967785,0.2241125144428065,0.12329199074142805,0.08724832362040713,0.12329199074142805,0.13835649940767392,0.160329101146768,0.044564722481974385
lgb,25099,5,0.5033936553522174,0.5849223496824661,0.030550251692414508,0.019677093844601413,0.29825756589930635,0.2241125144428065,0.02752320487645976,0.017645557179570615,0.02752320487645976,0.07265103659781857,0.17255515262338758,0.008602228845539748
lgb,25099,6,0.6545722155098835,0.808909508927801,0.5092826037130415,0.46953345508882616,0.5841704740217921,0.2241125144428065,0.2993332961635987,0.2419699212603923,0.2993332961635987,0.2844146907621333,0.13315152884582782,0.10289113691801004
lgb,25099,7,0.5294539295764386,0.6932362527672289,0.19446591436079766,0.13529411764705884,0.4005016126460371,0.2241125144428065,0.1544120661290852,0.08731327671258404,0.1544120661290852,0.13841781554783106,0.16031769183232364,0.041846751908344665
lgb,25099,8,0.661193533475827,0.8166241493311441,0.546770601336303,0.4822741382127103,0.5921429223450394,0.2241125144428065,0.3307475850930677,0.25238454963907564,0.3307475850930677,0.29424616747787147,0.13132215065903005,0.1072780060661755
lgb,25099,9,0.5623712736270221,0.7319140446569277,0.32503496503496504,0.2468833026772941,0.44955556440881395,0.2241125144428065,0.20736151026300587,0.12619607973402602,0.20736151026300587,0.1751234337079931,0.15348774561604078,0.058948121998821414
lgb,25099,10,0.6601031591569302,0.8151028811356886,0.5488340655626901,0.4804229307781265,0.5925867080140362,0.2241125144428065,0.34360306388949724,0.2525764167464972,0.34360306388949724,0.2944272912713034,0.1312884483041962,0.106797216853215
lgb,25099,11,0.6666712352741482,0.8245002138654972,0.5626187018210256,0.4927066450567262,0.5994000403262215,0.2241125144428065,0.35556699724859075,0.2645391563981757,0.35556699724859075,0.30572019506637693,0.12918713713135455,0.11183834062020878
lgb,25099,12,0.6592471309730735,0.8189306225325128,0.5582288489777476,0.47879390324718357,0.5946064427896693,0.2241125144428065,0.3444083043894761,0.2564967992073305,0.3444083043894761,0.29812815773326573,0.13059981478824356,0.10856330102030017
lgb,25099,13,0.5824553992623223,0.7633327585478451,0.39477158700818593,0.3039253789350952,0.4862352900811019,0.2241125144428065,0.25688072191986555,0.15977821876189224,0.25688072191986555,0.20682519068982863,0.14758888582289326,0.07369503600893741
lgb,25099,14,0.6613609319396972,0.8251903957405897,0.5674943566591423,0.4829066886870355,0.6043154313503749,0.2241125144428065,0.36747599437685874,0.2663233569923503,0.36747599437685874,0.30740449199565933,0.12887373395179075,0.1124290514750894
lgb,25099,15,0.588516184233431,0.7645473247991745,0.40907911802853436,0.3201989288446825,0.49062758581189947,0.2241125144428065,0.2658283534625049,0.16331320066026123,0.2658283534625049,0.21016223652196842,0.1469679497183619,0.07463490939483916
lgb,25099,16,0.5912216784407881,0.7711433982801887,0.41743416785575305,0.32529423114026623,0.5085212743110885,0.2241125144428065,0.2816388651434131,0.17485332675312826,0.2816388651434131,0.22105619037738655,0.14494087259380534,0.07854579992961612
lgb,25099,17,0.6623690127520377,0.8259262148805872,0.5690281562216167,0.48505976095617537,0.6084758173938078,0.2241125144428065,0.3746262835086068,0.2697755527007949,0.3746262835086068,0.31066338712774233,0.1282673396287334,0.1132505090196119
lgb,25099,18,0.5882134847018421,0.7721075892223659,0.40282500653936704,0.31856702619414484,0.49980587093046763,0.2241125144428065,0.2714189544689217,0.17086092717153523,0.2714189544689217,0.21728733928648314,0.14564215625386331,0.07819096518014582
lgb,25099,19,0.5792881828398886,0.7666296140885546,0.39365079365079364,0.29654100272055967,0.4846973639887925,0.2241125144428065,0.2592835596154879,0.16162322461631173,0.2592835596154879,0.20856688817903069,0.14726480191496452,0.07500469877335518
lgb,25099,20,0.668619980652533,0.8239236028866416,0.5811793666778562,0.49743164871582446,0.6121594885342309,0.2241125144428065,0.3781219409004084,0.26878736434549677,0.3781219409004084,0.3097305309131353,0.12844091953537032,0.11256778073228536
lgb,25099,21,0.6800901140254141,0.835283494199079,0.6016688625384278,0.5186862967157418,0.6219641108791342,0.2241125144428065,0.3979497657348756,0.28405467308957144,0.3979497657348756,0.32414296935756215,0.1257591453450705,0.11893924420504548
lgb,25099,22,0.678172528892928,0.8361189538872875,0.597317631665031,0.514432328415651,0.6207147201097493,0.2241125144428065,0.3938611468322779,0.2841914786490196,0.3938611468322779,0.3242721146926997,0.1257351148086762,0.11926529228927109
lgb,25099,23,0.676778986467316,0.8353158844546844,0.6015633601233074,0.5123056994818654,0.6221515140713157,0.2241125144428065,0.39814519699219175,0.28411227577955056,0.39814519699219175,0.32419734667038624,0.12574902716315203,0.11907739231208073
lgb,25099,24,0.6767406218788504,0.8327589968962363,0.6006773735387305,0.5118148207683653,0.6188550058513622,0.2241125144428065,0.39793858433551366,0.28059794514086345,0.39793858433551366,0.32087979576128445,0.12636633577732864,0.11748265427402212
lgb,25099,25,0.6747558547876312,0.8337260188131351,0.6070531717436402,0.5083319851156771,0.6197843959569039,0.2241125144428065,0.40422702595118454,0.28170693132196434,0.40422702595118454,0.32192668590667695,0.1261715371675848,0.11800333417146061
lgb,25099,26,0.6797109196044571,0.8348471628986588,0.6091815492494796,0.5176243360695316,0.6232370668900863,0.2241125144428065,0.40445381119824575,0.28536973376235286,0.40445381119824575,0.3253843951592448,0.1255281487869959,0.11891299589682765
lgb,25299,2,0.5,0.5561845590907206,0.0,0.0,0.3802666196724952,0.22408000316218032,0.010343145811788301,0.012036508393944878,0.010343145811788301,0.07001828318479897,0.173540408277647,0.006046300242409369
lgb,25299,3,0.6398969697012294,0.7969540098199289,0.46459512533210123,0.43994555971418847,0.5603205468085751,0.22408000316218032,0.2558023228088262,0.22075783981341823,0.2558023228088262,0.2664901404736667,0.1368775301667293,0.09504042720804758
lgb,25299,4,0.5275523931420282,0.6827147985474484,0.1874321179208689,0.12798906854930542,0.3911022149177566,0.22408000316218032,0.14810256031630575,0.07758152429195231,0.14810256031630575,0.13171658168611067,0.1620271196630909,0.03710200052434286
lgb,25299,5,0.5211133509002148,0.6659111380854192,0.13999679641198143,0.0992240771220315,0.3737787871865714,0.22408000316218032,0.12035137121417905,0.06516798815961033,0.12035137121417905,0.12003157334097825,0.1642076153462603,0.03138830540110338
lgb,25299,6,0.5236728253838392,0.6596197067703717,0.1682184978274364,0.11815496478073165,0.35908043445680854,0.22408000316218032,0.10115277187317218,0.05666781037997204,0.10115277187317218,0.11203025548672041,0.16570071133092368,0.027854663024770326
lgb,25299,7,0.6500426169077369,0.8027705011965456,0.5095074455899199,0.4606493285738569,0.5797135998593526,0.22408000316218032,0.3032392015999248,0.23595014648777768,0.3032392015999248,0.28079083838755026,0.13420893044078028,0.0998685625626685
lgb,25299,8,0.6551552986826714,0.8160139766588672,0.5275270758122744,0.47060766182298547,0.5884380857100211,0.22408000316218032,0.32175737125463155,0.2505119948496394,0.32175737125463155,0.29449807843703035,0.13165107366624845,0.1068825385228084
lgb,25299,9,0.6498373224305273,0.8081721473946794,0.5126329027095005,0.46016806722689074,0.577807878963115,0.22408000316218032,0.31240236473801786,0.23840531926916553,0.31240236473801786,0.28310192155784164,0.13377766785821096,0.10194708122827786
lgb,25299,10,0.535963199515306,0.72217964045762,0.21654089018943476,0.14930158003205862,0.4410924959608897,0.22408000316218032,0.20281861371438215,0.11531664986257684,0.20281861371438215,0.16723710158443073,0.1553987683590473,0.05390991865323419
lgb,25299,11,0.5432422212429002,0.7261212748960798,0.2692364278358099,0.18410768562744245,0.4349895514538298,0.22408000316218032,0.20411972308441462,0.11723050488854025,0.20411972308441462,0.16903863595073343,0.1550625907721104,0.05530545009545483
lgb,25299,12,0.5420981365001514,0.7166867685395849,0.2654056450421161,0.18083025429254512,0.4294116488024812,0.22408000316218032,0.20419888053519175,0.10936808297413836,0.20419888053519175,0.16163764523356183,0.15644366195608536,0.051286293989223984
lgb,25299,13,0.5402119459011274,0.7159129752903935,0.2641509433962264,0.17303469477382522,0.42713061939649544,0.22408000316218032,0.19608001402510988,0.10854913349368456,0.19608001402510988,0.16086675840394904,0.1565875142627791,0.05101011974643041
lgb,25299,14,0.5503331686291764,0.7250333898825414,0.2948059360730593,0.208562950402713,0.43879313621199445,0.22408000316218032,0.19819254889599447,0.11799224221655946,0.19819254889599447,0.16975566830475486,0.15492878804758878,0.05512907631897278
lgb,25299,15,0.5785690957366927,0.7654498004924256,0.37987186332087564,0.2926925349615915,0.4888350054036109,0.22408000316218032,0.2592927824880109,0.16308947121621142,0.2592927824880109,0.21220622321395166,0.14700724884165342,0.07484492097940759
lgb,25299,16,0.6705505687447739,0.8299119441908283,0.5742769500438212,0.5001617599482368,0.6135618519976472,0.22408000316218032,0.37549226979363304,0.2736248754951679,0.37549226979363304,0.3162545062867391,0.1275911880755601,0.1153765982080858
lgb,25299,17,0.5839779755633386,0.7640246780556975,0.40755208333333337,0.3085824493731919,0.49199717208004706,0.22408000316218032,0.26257072308257445,0.16329970226318413,0.26257072308257445,0.2124041161843424,0.14697032077494424,0.07477368621514191
lgb,25299,18,0.6692397884008445,0.8257077319659687,0.5749559082892416,0.49765258215962443,0.6097737643506408,0.22408000316218032,0.3718718277457457,0.2699629826208081,0.3718718277457457,0.31280752322408123,0.12823441668662178,0.11338760994731004
lgb,25299,19,0.5808805182628326,0.7714913836453381,0.409419813182476,0.296943231441048,0.5082523096270135,0.22408000316218032,0.2786895769435118,0.17312306629829521,0.2786895769435118,0.2216509649068822,0.1452448009356009,0.07826360966821819
lgb,25299,20,0.6719599255808985,0.8330944185908118,0.593370528388579,0.5029126213592233,0.6170371322820988,0.22408000316218032,0.3970862246457971,0.27917860048113363,0.3970862246457971,0.3214822932860055,0.1266156503054756,0.11751043859763623
lgb,25299,21,0.5864791124437388,0.7742058003040584,0.4129133038271284,0.3125610470795077,0.5048771365844923,0.22408000316218032,0.28106920394978996,0.17456372744080106,0.28106920394978996,0.22300707627540917,0.14499174206755128,0.07898673712076262
lgb,25299,22,0.5667583668188833,0.7523246792974216,0.3713426305715067,0.2577614379084967,0.4824151075997533,0.22408000316218032,0.26670278864409025,0.1505586027754695,0.26670278864409025,0.20041076857952755,0.14920835449358874,0.06858646905548027
lgb,25299,23,0.6748848886630356,0.8327679388715633,0.5964375478089826,0.5087662337662336,0.6182372781576775,0.22408000316218032,0.3952469184476337,0.28055948274585363,0.3952469184476337,0.32278213409001766,0.12637309187691131,0.11744150388403483
lgb,25299,24,0.6812260572753435,0.8349753181957016,0.607732406602954,0.5202756852059626,0.6216693159810192,0.22408000316218032,0.40267589083569066,0.2844700868485971,0.40267589083569066,0.3264632319728371,0.12568617597529322,0.11886068944769448
lgb,25299,25,0.6799157455065402,0.8351831215022332,0.6035271064663619,0.5182552504038772,0.624921059476692,0.22408000316218032,0.3985710939694618,0.2852204819088615,0.3985710939694618,0.3271695877161044,0.12555436557315364,0.11924823974048672
lgb,25299,26,0.6788697686808604,0.8345080902228912,0.6042341758479153,0.5159112825458052,0.6208463088528069,0.22408000316218032,0.4012185761363176,0.2829892144170518,0.4012185761363176,0.3250692692424594,0.12594629814434188,0.11846938699440916
lgb,25498,2,0.5315754034607553,0.6895142043473307,0.15874466788543573,0.1417607223476298,0.38663661812401545,0.2241744450545141,0.10053454085255986,0.0836965874127844,0.10053454085255986,0.14016209523827672,0.16095298022408427,0.04278627770347614
lgb,25498,3,0.5095146522270556,0.6613282488246379,0.08527516113039167,0.0504407443682664,0.3517367252735243,0.2241744450545141,0.11370959912787149,0.056041826947240025,0.11370959912787149,0.11421150838163585,0.16581066824877977,0.028114203326753524
lgb,25498,4,0.5189005048662698,0.6584585580834403,0.14679771718452758,0.09568261376896148,0.35770543143938793,0.2241744450545141,0.1258299445019414,0.055910698292575445,0.1258299445019414,0.11408846028846908,0.1658337016102964,0.02755841850535094
lgb,25498,5,0.5165677035999924,0.6547764361690953,0.12387387387387386,0.0814867762687634,0.3507508153112996,0.2241744450545141,0.09708917541237572,0.05268915694420562,0.09708917541237572,0.11106544048407441,0.16639958041617273,0.026343465127777955
lgb,25498,6,0.6475189298493835,0.8089057993747177,0.5211763370046553,0.45549561699258256,0.5793973291773897,0.2241744450545141,0.319395011607268,0.2400433567422674,0.319395011607268,0.28687428326445796,0.13348993891450872,0.1024513067447677
lgb,25498,7,0.6587470441695314,0.8107009790174402,0.5176759228281476,0.4777998674618953,0.5847717418280168,0.2241744450545141,0.3003684918815406,0.24508886216261339,0.3003684918815406,0.29160886871890346,0.13260367228820807,0.10427429463301068
lgb,25498,8,0.6610500909152889,0.8202872549049468,0.5343072155821159,0.48221343873517797,0.5959676804553682,0.2241744450545141,0.3305875138767088,0.25630026402990913,0.3305875138767088,0.30212938862376604,0.13063433711140673,0.10935367633522047
lgb,25498,9,0.5551136306395652,0.7345033419949446,0.29695785654479484,0.22380255176741265,0.4455791219621684,0.2241744450545141,0.19770363356564014,0.12612527467985724,0.19770363356564014,0.17997619290544864,0.15350018285498027,0.060188753060457366
lgb,25498,10,0.6646185833615065,0.8261368393998584,0.5644714997232984,0.48910014751680053,0.6054305808552386,0.2241744450545141,0.3599061884032583,0.2660729916379305,0.3599061884032583,0.3112998899171773,0.12891771179732223,0.11284401975944283
lgb,25498,11,0.6648303793185933,0.8283488556653504,0.562493117498073,0.48932355338223305,0.6061027949673956,0.2241744450545141,0.36707312281908333,0.26843576035598116,0.36707312281908333,0.3135170573707273,0.1285026804206773,0.11403738051655829
lgb,25498,12,0.5512656917024014,0.7325362538527613,0.2983300311350127,0.2082708377973002,0.4545224115588703,0.2241744450545141,0.22364495508471327,0.12772158522211918,0.22364495508471327,0.18147413375468335,0.1532197834418484,0.05892942452214339
lgb,25498,13,0.5387202955584467,0.7137589256728173,0.26839699159416014,0.16288983621269912,0.4319920323807894,0.2241744450545141,0.20870791256456456,0.10747538668507095,0.20870791256456456,0.16247556986160339,0.15677612291192128,0.050201009238665946
lgb,25498,14,0.6755363252323723,0.8339509641597038,0.5895538628944506,0.5098737455487212,0.6209373509482594,0.2241744450545141,0.38601945013826366,0.28306023899693933,0.38601945013826366,0.3272403294879499,0.12593382234468314,0.11822288881350423
lgb,25498,15,0.6582241729004731,0.8250864208724604,0.5556298773690079,0.4767422612150306,0.6022180772532573,0.2241744450545141,0.3587697256958633,0.26382603327159937,0.3587697256958633,0.30919139621601566,0.12931240054401072,0.11203533680097609
lgb,25498,16,0.6714065969286306,0.8293626765229882,0.5829276209023043,0.5016938215841265,0.6123275131856671,0.2241744450545141,0.3709235985164434,0.27287439931300106,0.3709235985164434,0.317682173388381,0.1277230127271413,0.11526013760731914
lgb,25498,17,0.5835006732253127,0.7681353607329514,0.37472427663163355,0.3073359073359073,0.4892901608448931,0.2241744450545141,0.2562452250913497,0.165287806303269,0.2562452250913497,0.21672540574659804,0.14662110100139378,0.07573731915618238
lgb,25498,18,0.6730205453792752,0.8316762564471056,0.5889610389610389,0.5048418334409296,0.6161857052738599,0.2241744450545141,0.3865995861262618,0.2773225748329975,0.3865995861262618,0.32185623829590637,0.1269416698917133,0.11667813409865115
lgb,25498,19,0.6685130283799554,0.8305828949617788,0.5828220858895706,0.4966486839954225,0.6137511016674269,0.2241744450545141,0.383529275384362,0.27488077628447594,0.383529275384362,0.3195649110794303,0.12737058322772465,0.11574357342365482
lgb,25498,20,0.6737103465370775,0.8315498192588594,0.5885801128962224,0.5064029826552116,0.6211668203509703,0.2241744450545141,0.385633665785426,0.2807052348831446,0.385633665785426,0.325030448159239,0.1263474898322733,0.11718906539294983
lgb,25498,21,0.5815324234072956,0.7680771597974724,0.3983151243912071,0.29768555466879487,0.4958130883373232,0.2241744450545141,0.2766978324708209,0.16681590057903817,0.2766978324708209,0.21815933403094856,0.1463526840945376,0.0758128440401935
lgb,25498,22,0.6751041232502525,0.8314231575450318,0.5878422073722785,0.508780409215402,0.6144206713069603,0.2241744450545141,0.3870219000104107,0.27847308229771617,0.3870219000104107,0.3229358478600389,0.12673957787429554,0.11660433718635854
lgb,25498,23,0.6763321415124997,0.8347382289437764,0.5933970460469158,0.5116127984407992,0.6195057741649382,0.2241744450545141,0.3904357258174507,0.2821090871788551,0.3904357258174507,0.3263477906464076,0.12610089661032836,0.11843185514503911
lgb,25498,24,0.677801007389664,0.8342025890025262,0.6072614330084609,0.5135005591947596,0.6178075822299786,0.2241744450545141,0.3987535626123331,0.2811168133834143,0.3987535626123331,0.3254166638935203,0.12627519414363508,0.11797454906865391
lgb,25498,25,0.6800596566422047,0.8366380277454266,0.6035617916891526,0.5184826472962066,0.6255982257151288,0.2241744450545141,0.40321057828636053,0.2871133965303696,0.40321057828636053,0.3310437186637837,0.12522186626620332,0.11993213346036288
lgb,25498,26,0.6773546310099737,0.8346163017911206,0.6050005365382553,0.513234344738541,0.6195805066639677,0.2241744450545141,0.4021820260268807,0.2833991577464261,0.4021820260268807,0.32755836299458096,0.12587428968111958,0.11847114121457428
lgb,25697,2,0.5,0.5564280912506324,0.0,0.0,0.4414295685527446,0.22430633926139237,0.00882460888821246,0.009146511095639576,0.00882460888821246,0.07323456102198267,0.17404804982040675,0.005065020812986272
lgb,25697,3,0.5129315606199155,0.6704349868802869,0.09395318595578675,0.06363857177556473,0.3689859640059464,0.22430633926139237,0.1167876296160717,0.06550205353754568,0.1167876296160717,0.12594504709774867,0.16414893520011029,0.03199244237490333
lgb,25697,4,0.5490826001889763,0.7143077540514763,0.23003374578177727,0.2071142917280573,0.4169159267029212,0.22430633926139237,0.1257004273123653,0.10527418394716048,0.1257004273123653,0.16314473031117205,0.15716277446846602,0.051193519876061876
lgb,25697,5,0.5068479911832904,0.6180782082343175,0.06552469649093631,0.03811881188118811,0.31182633481214844,0.22430633926139237,0.08172590775902155,0.028821071652010866,0.08172590775902155,0.0916365780254117,0.17059212123534787,0.014995196147437639
lgb,25697,6,0.649322124079162,0.810502039590381,0.527084738143403,0.45913218970736625,0.5807293551398418,0.22430633926139237,0.3270495930063565,0.24177660893459407,0.3270495930063565,0.2908182271819627,0.1331854850600292,0.10336976351875908
lgb,25697,7,0.5663189604941968,0.7436688276570533,0.3403569990605288,0.256441717791411,0.4597047996656454,0.22430633926139237,0.2319650052692217,0.13636833463567422,0.2319650052692217,0.19222772243380526,0.15170094146413166,0.06433350253362416
lgb,25697,8,0.5309769744525813,0.7043124023167292,0.19665712995030868,0.1390713476783692,0.4132049790499003,0.22430633926139237,0.16922145643448783,0.09613916413031354,0.16922145643448783,0.1546005603148648,0.15876738342629595,0.045945188925809954
lgb,25697,9,0.558900186235184,0.7320335020281884,0.2999187212137632,0.24159452385745922,0.44038761526799064,0.22430633926139237,0.1730498740091636,0.12209484976052865,0.1730498740091636,0.1788774414647314,0.15420814584346645,0.05895977413862912
lgb,25697,10,0.5398639117260691,0.7083323961830807,0.23873940835439278,0.16910785619174434,0.42426811065747,0.22430633926139237,0.18353437040187992,0.10323723702803478,0.18353437040187992,0.16123953239158273,0.15752057372217157,0.04831220478867153
lgb,25697,11,0.52294606536295,0.6753198825719495,0.20554202192448234,0.1114950472241419,0.3772189900711273,0.22430633926139237,0.15371279162264706,0.06965309880756354,0.15371279162264706,0.1298276042416303,0.16341978468285093,0.034081643288708344
lgb,25697,12,0.5682274669836109,0.748889496474636,0.3395617690549805,0.26446945337620575,0.46697242547237916,0.22430633926139237,0.22740531326343016,0.14222093839560035,0.22740531326343016,0.19770178187192655,0.15067290423946278,0.0664782449238883
lgb,25697,13,0.5832437769123195,0.7656365276802556,0.392049883086516,0.30477308294209704,0.4972635692446292,0.22430633926139237,0.26365410247860555,0.16637594692480973,0.26365410247860555,0.22029445307283624,0.14642996401168712,0.07530216614515274
lgb,25697,14,0.6676270113880156,0.8256752245665817,0.5608419206314404,0.4952224052718286,0.6094308987627929,0.22430633926139237,0.3604114290521564,0.2696877326458713,0.3604114290521564,0.3169240693759021,0.1282827656321393,0.11331598922206944
lgb,25697,15,0.5840623776579632,0.7732957688368958,0.3814365793247295,0.30593786865906414,0.5077933678013531,0.22430633926139237,0.25975506713875207,0.174407525254472,0.25975506713875207,0.2278065517834199,0.14501917971218056,0.07880651090231502
lgb,25697,16,0.5595609357351558,0.7405398782032675,0.3211337369290039,0.23683119037743677,0.45703322551529035,0.22430633926139237,0.23498237841064296,0.13437091320095906,0.23498237841064296,0.1903594935044054,0.15205179788162893,0.06234894216206679
lgb,25697,17,0.5863577514860274,0.7699213933987292,0.41762987425377873,0.31260962775287465,0.5009059362732257,0.22430633926139237,0.27021822540117457,0.16941738481036284,0.27021822540117457,0.22313917184174914,0.145895721221448,0.07711217703478374
lgb,25697,18,0.5725234223134069,0.7484892845068679,0.37267080745341613,0.27565513102620526,0.4761845795130197,0.22430633926139237,0.24519099543261014,0.14704098901604246,0.24519099543261014,0.20221007333900276,0.14982623980327936,0.066813461082718
lgb,25697,19,0.6699444668189067,0.8312307098358682,0.5860837571691375,0.49902849740932637,0.6151963850098932,0.22430633926139237,0.38876961991345493,0.27712160406449504,0.38876961991345493,0.3238771206450711,0.12697697134719632,0.11627757597136404
lgb,25697,20,0.6702478692131851,0.8256423950217954,0.5794190692149875,0.49983729254799875,0.607150429348932,0.22430633926139237,0.3718073559160302,0.2682724978164953,0.3718073559160302,0.3156003714300496,0.12853135824936182,0.1130869144450152
lgb,25697,21,0.5928579427818227,0.7749069253607461,0.4317524216882627,0.32994826595133164,0.5079832565608552,0.22430633926139237,0.28615212357404585,0.17736936771324363,0.28615212357404585,0.23057682332933982,0.14449891823094535,0.07999080101296138
lgb,25697,22,0.6748086280612305,0.8339230839396892,0.5985915492957746,0.5082178536899775,0.6174402881527825,0.22430633926139237,0.3914991608921049,0.2795521782269764,0.3914991608921049,0.32615048613844133,0.12655002962709247,0.11779189848548545
lgb,25697,23,0.6765592833049728,0.8364517398467775,0.6042179638154374,0.5119066904260489,0.6251388951179916,0.22430633926139237,0.4012096763768963,0.2868724609443183,0.4012096763768963,0.33299729558297597,0.12526418772881526,0.11978545271246871
lgb,25697,24,0.6731044788987735,0.8358671728527565,0.6016748980030062,0.5054551375997395,0.6223176723471742,0.22430633926139237,0.4022155978031693,0.2843383710878551,0.4022155978031693,0.33062710975375553,0.12570931246473838,0.1191855431784188
