,HHID,PN,var1,zero_counts,var2,var3,var4,var5,var6,var7
17500,501857,010,6.0,0,6.0,5.0,3.0,6.0,6.0,5.0
17501,501857,020,6.0,0,6.0,6.0,5.0,6.0,4.0,5.0
17502,501858,010,4.0,0,5.0,4.0,3.0,6.0,5.0,2.0
17503,501859,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17504,501859,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17505,501862,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17506,501863,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17507,501863,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17508,501865,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17509,501866,010,1.0,0,6.0,1.0,5.0,5.0,5.0,1.0
17510,501867,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17511,501867,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17512,501868,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17513,501868,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17514,501869,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17515,501870,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17516,501870,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17517,501871,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17518,501872,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17519,501872,011,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17520,501873,010,6.0,0,2.0,5.0,5.0,6.0,2.0,5.0
17521,501875,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17522,501875,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17523,501876,010,5.0,0,3.0,4.0,4.0,3.0,5.0,4.0
17524,501878,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17525,501878,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17526,501879,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17527,501879,011,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17528,501880,010,4.0,0,3.0,4.0,3.0,6.0,6.0,4.0
17529,501880,011,6.0,0,6.0,6.0,6.0,6.0,6.0,6.0
17530,501881,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17531,501881,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17532,501882,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17533,501883,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17534,501884,010,5.0,0,4.0,4.0,4.0,6.0,6.0,5.0
17535,501888,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17536,501888,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17537,501889,010,4.0,0,6.0,5.0,5.0,5.0,1.0,4.0
17538,501889,020,6.0,0,2.0,4.0,6.0,1.0,2.0,4.0
17539,501891,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17540,501892,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17541,501892,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17542,501893,010,5.0,0,2.0,5.0,5.0,5.0,2.0,2.0
17543,501893,020,5.0,0,2.0,5.0,4.0,4.0,5.0,5.0
17544,501895,010,6.0,0,5.0,5.0,5.0,2.0,6.0,5.0
17545,501895,020,6.0,0,5.0,4.0,3.0,5.0,5.0,5.0
17546,501897,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17547,501897,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17548,501899,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17549,501899,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17550,501900,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17551,501901,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17552,501903,010,6.0,0,5.0,5.0,5.0,6.0,5.0,5.0
17553,501903,020,6.0,0,5.0,6.0,6.0,6.0,5.0,6.0
17554,501904,010,6.0,0,6.0,6.0,6.0,6.0,6.0,6.0
17555,501904,020,5.0,0,3.0,3.0,4.0,4.0,3.0,4.0
17556,501905,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17557,501905,011,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17558,501906,010,6.0,0,6.0,6.0,2.0,2.0,5.0,6.0
17559,501907,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17560,501908,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17561,501910,010,5.0,0,5.0,5.0,5.0,6.0,6.0,2.0
17562,501910,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17563,501911,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17564,501912,010,6.0,0,6.0,6.0,6.0,3.0,6.0,6.0
17565,501912,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17566,501913,010,4.0,0,5.0,4.0,6.0,5.0,3.0,5.0
17567,501914,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17568,501916,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17569,501916,020,6.0,0,6.0,4.0,6.0,5.0,6.0,6.0
17570,501917,010,5.0,0,6.0,5.0,6.0,6.0,3.0,5.0
17571,501917,020,5.0,0,5.0,4.0,4.0,6.0,1.0,2.0
17572,501918,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17573,501919,010,6.0,0,2.0,6.0,3.0,5.0,6.0,2.0
17574,501921,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17575,501922,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17576,501922,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17577,501923,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17578,501924,010,5.0,0,4.0,6.0,5.0,6.0,5.0,5.0
17579,501927,010,5.0,0,5.0,5.0,6.0,5.0,6.0,6.0
17580,501928,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17581,501928,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17582,501929,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17583,501929,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17584,501930,010,4.0,0,4.0,4.0,3.0,3.0,2.0,4.0
17585,501931,010,6.0,0,2.0,6.0,5.0,5.0,6.0,5.0
17586,501931,020,2.0,0,4.0,4.0,4.0,5.0,3.0,3.0
17587,501932,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17588,501932,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17589,501933,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17590,501935,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17591,501937,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17592,501937,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17593,501938,010,6.0,0,6.0,6.0,6.0,6.0,5.0,6.0
17594,501939,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17595,501939,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17596,501940,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17597,501940,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17598,501942,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17599,501944,010,5.0,0,6.0,4.0,6.0,6.0,3.0,6.0
17600,501944,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17601,501945,010,4.0,0,3.0,4.0,3.0,5.0,3.0,4.0
17602,501945,020,4.0,0,5.0,4.0,4.0,6.0,6.0,4.0
17603,501946,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17604,501946,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17605,501947,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17606,501947,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17607,501948,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17608,501949,010,3.0,0,4.0,3.0,6.0,5.0,6.0,3.0
17609,501950,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17610,501951,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17611,501951,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17612,501952,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17613,501952,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17614,501954,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17615,501954,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17616,501955,010,6.0,0,5.0,6.0,3.0,2.0,2.0,4.0
17617,501956,010,5.0,0,6.0,6.0,6.0,6.0,1.0,4.0
17618,501956,020,6.0,0,6.0,6.0,6.0,5.0,6.0,6.0
17619,501958,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17620,501958,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17621,501960,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17622,501960,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17623,501961,010,4.0,0,6.0,6.0,6.0,6.0,1.0,5.0
17624,501961,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17625,501964,010,6.0,0,3.0,6.0,6.0,6.0,2.0,5.0
17626,501966,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17627,501966,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17628,501968,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17629,501968,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17630,501969,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17631,501969,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17632,501970,010,6.0,0,3.0,5.0,2.0,4.0,5.0,4.0
17633,501970,020,4.0,0,6.0,6.0,6.0,6.0,6.0,6.0
17634,501971,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17635,501971,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17636,501972,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17637,501975,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17638,501977,010,3.0,0,6.0,5.0,5.0,5.0,6.0,4.0
17639,501977,020,4.0,0,4.0,3.0,6.0,6.0,6.0,1.0
17640,501978,010,1.0,0,4.0,1.0,6.0,6.0,6.0,5.0
17641,501978,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17642,501979,010,4.0,0,6.0,5.0,6.0,6.0,4.0,6.0
17643,501981,010,6.0,0,6.0,6.0,6.0,6.0,6.0,6.0
17644,501982,010,4.0,0,3.0,5.0,2.0,4.0,3.0,5.0
17645,501983,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17646,501988,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17647,501988,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17648,501989,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17649,501990,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17650,501990,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17651,501991,010,4.0,0,6.0,6.0,5.0,6.0,6.0,6.0
17652,501993,010,6.0,0,5.0,6.0,5.0,5.0,4.0,6.0
17653,501993,020,4.0,0,4.0,4.0,4.0,3.0,3.0,4.0
17654,501994,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17655,501996,010,6.0,0,6.0,6.0,6.0,6.0,6.0,6.0
17656,501999,010,5.0,0,5.0,5.0,2.0,5.0,6.0,5.0
17657,501999,020,6.0,0,6.0,6.0,5.0,6.0,4.0,5.0
17658,502000,010,5.0,0,3.0,3.0,5.0,6.0,6.0,5.0
17659,502002,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17660,502003,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17661,502003,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17662,502004,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17663,502004,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17664,502005,010,4.0,0,4.0,5.0,3.0,6.0,3.0,5.0
17665,502006,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17666,502007,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17667,502008,010,4.0,0,5.0,4.0,5.0,6.0,4.0,4.0
17668,502009,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17669,502009,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17670,502010,010,6.0,0,6.0,5.0,6.0,6.0,6.0,5.0
17671,502010,020,6.0,0,6.0,6.0,2.0,6.0,6.0,5.0
17672,502011,010,2.0,0,1.0,4.0,6.0,6.0,5.0,5.0
17673,502011,011,4.0,0,3.0,4.0,5.0,6.0,5.0,5.0
17674,502012,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17675,502012,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17676,502015,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17677,502016,010,4.0,0,5.0,5.0,5.0,5.0,6.0,1.0
17678,502016,020,2.0,0,5.0,5.0,6.0,6.0,2.0,4.0
17679,502017,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17680,502017,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17681,502018,010,5.0,0,6.0,5.0,6.0,2.0,1.0,6.0
17682,502019,010,2.0,0,2.0,5.0,3.0,6.0,3.0,2.0
17683,502019,020,4.0,0,4.0,3.0,6.0,5.0,4.0,6.0
17684,502021,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17685,502021,020,6.0,2,0.0,6.0,6.0,6.0,3.0,0.0
17686,502022,010,4.0,0,3.0,4.0,6.0,1.0,3.0,3.0
17687,502022,020,4.0,0,4.0,5.0,5.0,2.0,6.0,5.0
17688,502023,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17689,502023,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17690,502024,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17691,502025,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17692,502025,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17693,502026,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17694,502027,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17695,502028,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17696,502029,010,5.0,0,3.0,5.0,2.0,6.0,4.0,4.0
17697,502029,020,1.0,0,1.0,1.0,2.0,1.0,1.0,2.0
17698,502031,010,3.0,0,4.0,2.0,3.0,4.0,3.0,3.0
17699,502033,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17700,502033,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17701,502039,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17702,502039,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17703,502040,010,6.0,0,6.0,6.0,6.0,6.0,6.0,6.0
17704,502041,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17705,502042,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17706,502043,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17707,502043,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17708,502044,010,5.0,0,5.0,5.0,5.0,5.0,5.0,6.0
17709,502044,020,5.0,0,5.0,4.0,5.0,6.0,5.0,4.0
17710,502045,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17711,502046,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17712,502046,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17713,502048,010,5.0,0,5.0,5.0,3.0,3.0,5.0,5.0
17714,502048,020,5.0,0,6.0,2.0,5.0,6.0,2.0,6.0
17715,502049,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17716,502049,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17717,502050,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17718,502050,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17719,502052,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17720,502053,010,3.0,0,3.0,5.0,2.0,6.0,3.0,6.0
17721,502053,020,4.0,0,3.0,3.0,3.0,5.0,4.0,5.0
17722,502054,010,6.0,0,6.0,5.0,6.0,6.0,6.0,6.0
17723,502055,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17724,502058,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17725,502059,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17726,502060,010,5.0,0,2.0,5.0,2.0,2.0,1.0,2.0
17727,502062,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17728,502062,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17729,502063,010,4.0,0,4.0,5.0,3.0,4.0,5.0,5.0
17730,502065,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17731,502066,010,4.0,0,5.0,5.0,6.0,4.0,2.0,2.0
17732,502067,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17733,502067,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17734,502068,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17735,502069,010,4.0,0,5.0,5.0,5.0,5.0,5.0,4.0
17736,502070,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17737,502070,020,5.0,0,3.0,5.0,6.0,6.0,6.0,5.0
17738,502072,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17739,502073,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17740,502073,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17741,502075,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17742,502077,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17743,502077,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17744,502079,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17745,502080,010,5.0,0,5.0,4.0,6.0,6.0,6.0,5.0
17746,502080,020,6.0,0,6.0,5.0,6.0,6.0,6.0,1.0
17747,502081,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17748,502081,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17749,502082,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17750,502085,020,4.0,0,5.0,5.0,4.0,5.0,5.0,5.0
17751,502086,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17752,502087,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17753,502088,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17754,502088,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17755,502091,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17756,502091,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17757,502093,010,5.0,0,6.0,5.0,3.0,5.0,5.0,5.0
17758,502093,020,6.0,0,6.0,6.0,6.0,6.0,6.0,6.0
17759,502094,010,4.0,0,6.0,5.0,6.0,6.0,6.0,6.0
17760,502094,020,4.0,0,3.0,6.0,4.0,4.0,1.0,6.0
17761,502097,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17762,502097,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17763,502100,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17764,502102,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17765,502102,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17766,502103,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17767,502103,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17768,502104,010,4.0,0,5.0,5.0,5.0,5.0,3.0,5.0
17769,502104,020,5.0,0,1.0,5.0,1.0,6.0,2.0,3.0
17770,502107,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17771,502108,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17772,502108,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17773,502113,010,5.0,0,1.0,6.0,2.0,6.0,5.0,4.0
17774,502113,020,6.0,0,6.0,6.0,1.0,4.0,4.0,6.0
17775,502114,010,5.0,0,3.0,4.0,3.0,3.0,3.0,5.0
17776,502115,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17777,502115,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17778,502117,010,5.0,0,2.0,5.0,3.0,5.0,4.0,5.0
17779,502117,020,4.0,0,3.0,3.0,5.0,4.0,5.0,5.0
17780,502118,010,4.0,0,5.0,4.0,5.0,6.0,6.0,5.0
17781,502118,011,3.0,0,5.0,6.0,6.0,6.0,5.0,5.0
17782,502120,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17783,502122,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17784,502122,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17785,502123,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17786,502123,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17787,502124,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17788,502124,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17789,502125,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17790,502125,011,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17791,502126,010,5.0,0,3.0,6.0,6.0,1.0,2.0,5.0
17792,502128,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17793,502129,010,4.0,0,5.0,6.0,6.0,6.0,4.0,5.0
17794,502129,020,5.0,0,3.0,6.0,4.0,6.0,5.0,4.0
17795,502130,010,6.0,0,6.0,5.0,6.0,6.0,6.0,6.0
17796,502130,020,6.0,0,6.0,2.0,6.0,6.0,6.0,6.0
17797,502132,010,5.0,1,0.0,5.0,1.0,1.0,6.0,5.0
17798,502132,020,5.0,0,5.0,5.0,4.0,4.0,3.0,6.0
17799,502133,010,4.0,0,3.0,4.0,3.0,5.0,2.0,5.0
17800,502133,020,2.0,0,4.0,3.0,4.0,3.0,4.0,4.0
17801,502134,010,4.0,0,5.0,6.0,5.0,2.0,2.0,5.0
17802,502136,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17803,502136,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17804,502139,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17805,502140,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17806,502140,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17807,502141,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17808,502141,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17809,502142,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17810,502142,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17811,502146,010,6.0,0,4.0,6.0,6.0,6.0,6.0,6.0
17812,502146,020,5.0,0,6.0,4.0,5.0,6.0,5.0,6.0
17813,502149,010,6.0,0,6.0,6.0,1.0,1.0,6.0,1.0
17814,502149,020,6.0,0,6.0,6.0,1.0,1.0,6.0,1.0
17815,502150,010,5.0,0,5.0,3.0,3.0,3.0,2.0,3.0
17816,502150,020,6.0,0,6.0,6.0,6.0,6.0,6.0,6.0
17817,502151,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17818,502152,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17819,502152,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17820,502153,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17821,502153,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17822,502156,010,6.0,0,6.0,6.0,5.0,3.0,6.0,6.0
17823,502156,020,6.0,0,6.0,6.0,6.0,6.0,4.0,6.0
17824,502157,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17825,502159,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17826,502159,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17827,502160,010,5.0,0,2.0,5.0,5.0,6.0,2.0,2.0
17828,502161,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17829,502162,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17830,502164,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17831,502164,020,5.0,0,4.0,6.0,5.0,6.0,4.0,4.0
17832,502165,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17833,502168,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17834,502168,011,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17835,502170,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17836,502170,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17837,502171,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17838,502171,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17839,502172,010,4.0,0,3.0,4.0,3.0,3.0,4.0,3.0
17840,502173,010,5.0,0,6.0,5.0,6.0,6.0,6.0,2.0
17841,502174,010,6.0,1,5.0,1.0,5.0,6.0,0.0,4.0
17842,502174,020,5.0,2,2.0,5.0,0.0,1.0,3.0,0.0
17843,502175,010,5.0,0,5.0,5.0,5.0,6.0,5.0,5.0
17844,502177,010,5.0,0,5.0,5.0,5.0,5.0,5.0,5.0
17845,502179,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17846,502179,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17847,502180,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17848,502180,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17849,502181,010,4.0,0,3.0,4.0,3.0,6.0,2.0,6.0
17850,502181,020,5.0,0,6.0,5.0,6.0,6.0,5.0,6.0
17851,502182,010,4.0,0,3.0,6.0,1.0,2.0,1.0,6.0
17852,502182,020,4.0,0,3.0,4.0,4.0,3.0,3.0,4.0
17853,502183,010,5.0,0,3.0,3.0,3.0,3.0,3.0,4.0
17854,502183,020,6.0,0,6.0,6.0,6.0,6.0,5.0,6.0
17855,502184,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17856,502185,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17857,502186,010,5.0,0,2.0,5.0,1.0,6.0,1.0,4.0
17858,502188,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17859,502189,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17860,502190,010,6.0,0,1.0,6.0,6.0,6.0,6.0,6.0
17861,502190,020,5.0,0,5.0,5.0,6.0,5.0,6.0,4.0
17862,502192,010,4.0,0,5.0,5.0,6.0,6.0,6.0,6.0
17863,502192,020,5.0,0,5.0,4.0,4.0,6.0,4.0,5.0
17864,502195,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17865,502195,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
17866,502196,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
