,HHID,PN,value
15582,185856,20,-1.0
15583,185903,10,1.0
15584,185911,10,-1.0
15585,185911,20,-1.0
15586,185954,10,-1.0
15587,185986,10,-1.0
15588,185986,20,-1.0
15589,186008,10,-1.0
15590,186008,20,-1.0
15591,186047,10,-1.0
15592,186047,20,-1.0
15593,186052,10,-1.0
15594,186052,20,-1.0
15595,186063,10,-1.0
15596,186063,20,-1.0
15597,186099,10,-1.0
15598,186099,20,-1.0
15599,186112,10,-1.0
15600,186112,20,-1.0
15601,186155,10,-1.0
15602,186177,10,-1.0
15603,186251,10,-1.0
15604,186251,20,-1.0
15605,186279,10,-1.0
15606,186330,10,-1.0
15607,186436,10,-1.0
15608,186436,20,-1.0
15609,186438,10,-1.0
15610,186438,20,-1.0
15611,186469,10,-1.0
15612,186540,10,-1.0
15613,186540,20,-1.0
15614,186563,10,-1.0
15615,186622,10,-1.0
15616,186622,20,-1.0
15617,186771,10,-1.0
15618,186771,20,-1.0
15619,186877,10,-1.0
15620,186877,20,-1.0
15621,186889,10,-1.0
15622,186895,10,-1.0
15623,186895,20,-1.0
15624,186897,10,-1.0
15625,186920,10,-1.0
15626,186929,10,-1.0
15627,187098,10,-1.0
15628,187105,10,-1.0
15629,187107,10,-1.0
15630,187187,10,-1.0
15631,187187,20,-1.0
15632,187238,10,-1.0
15633,187393,10,-1.0
15634,187393,20,-1.0
15635,187399,10,-1.0
15636,187399,20,-1.0
15637,187446,10,-1.0
15638,187446,20,-1.0
15639,187480,10,-1.0
15640,187522,10,-1.0
15641,187522,20,-1.0
15642,187575,10,-1.0
15643,187575,20,-1.0
15644,187666,10,-1.0
15645,187666,20,-1.0
15646,187673,10,-1.0
15647,187704,10,-1.0
15648,187704,20,-1.0
15649,187729,10,-1.0
15650,188175,10,-1.0
15651,188175,20,-1.0
15652,188213,10,-1.0
15653,188213,20,-1.0
15654,188256,10,-1.0
15655,190397,10,-1.0
15656,190397,20,-1.0
15657,190571,10,-1.0
15658,190571,20,-1.0
15659,190757,10,-1.0
15660,190757,20,-1.0
15661,190838,10,-1.0
15662,190838,20,-1.0
15663,190870,10,-1.0
15664,190870,20,-1.0
15665,191401,10,-1.0
15666,191401,20,-1.0
15667,193866,10,-1.0
15668,194263,10,-1.0
15669,198368,10,-1.0
15670,198368,20,-1.0
15671,199834,10,-1.0
15672,199999,10,-1.0
15673,200001,10,-1.0
15674,200003,10,-1.0
15675,200005,10,-1.0
15676,200005,20,-1.0
15677,200007,10,-1.0
15678,200007,20,-1.0
15679,200009,10,1.0
15680,200011,10,-1.0
15681,200014,10,-1.0
15682,200014,20,-1.0
15683,200015,10,-1.0
15684,200017,10,-1.0
15685,200019,10,-1.0
15686,200020,10,-1.0
15687,200023,10,-1.0
15688,200024,10,-1.0
15689,200027,10,-1.0
15690,200028,10,-1.0
15691,200031,10,-1.0
15692,200031,20,-1.0
15693,200035,10,-1.0
15694,200035,20,-1.0
15695,200036,10,-1.0
15696,200037,10,-1.0
15697,200038,10,1.0
15698,200040,10,-1.0
15699,200040,20,-1.0
15700,200041,10,1.0
15701,200045,10,-1.0
15702,200047,10,-1.0
15703,200047,20,-1.0
15704,200048,10,-1.0
15705,200050,10,-1.0
15706,200050,20,-1.0
15707,200051,10,-1.0
15708,200053,20,-1.0
15709,200055,10,-1.0
15710,200055,20,-1.0
15711,200057,10,-1.0
15712,200057,20,-1.0
15713,200061,10,-1.0
15714,200063,10,-1.0
15715,200063,11,-1.0
15716,200066,10,-1.0
15717,200067,10,-1.0
15718,200068,10,-1.0
15719,200072,10,-1.0
15720,200072,20,-1.0
15721,200073,20,-1.0
15722,200074,10,-1.0
15723,200075,10,-1.0
15724,200076,10,-1.0
15725,200077,10,1.0
15726,200078,10,-1.0
15727,200079,10,-1.0
15728,200080,10,1.0
15729,200082,10,-1.0
15730,200082,20,-1.0
15731,200084,10,-1.0
15732,200090,10,-1.0
15733,200090,20,-1.0
15734,200091,10,-1.0
15735,200093,10,-1.0
15736,200094,10,-1.0
15737,200095,10,-1.0
15738,200096,10,1.0
15739,200097,10,-1.0
15740,200098,10,1.0
15741,200100,10,1.0
15742,200102,10,-1.0
15743,200102,20,-1.0
15744,200104,10,-1.0
15745,200108,10,-1.0
15746,200108,20,-1.0
15747,200109,10,-1.0
15748,200112,10,-1.0
15749,200117,10,-1.0
15750,200117,20,-1.0
15751,200119,10,-1.0
15752,200120,10,-1.0
15753,200122,10,-1.0
15754,200122,20,-1.0
15755,200124,10,-1.0
15756,200125,10,-1.0
15757,200127,10,-1.0
15758,200128,10,-1.0
15759,200131,10,-1.0
15760,200131,20,-1.0
15761,200132,10,-1.0
15762,200133,10,-1.0
15763,200135,10,-1.0
15764,200135,20,-1.0
15765,200138,10,-1.0
15766,200139,10,-1.0
15767,200140,10,-1.0
15768,200141,10,-1.0
15769,200144,10,-1.0
15770,200144,20,-1.0
15771,200146,10,-1.0
15772,200146,20,-1.0
15773,200148,10,-1.0
15774,200148,20,-1.0
15775,200149,10,-1.0
15776,200152,10,1.0
15777,200154,10,-1.0
15778,200158,10,-1.0
15779,200162,10,-1.0
15780,200163,10,-1.0
15781,200166,10,-1.0
15782,200166,20,-1.0
15783,200168,10,-1.0
15784,200168,20,-1.0
15785,200169,10,-1.0
15786,200170,10,-1.0
15787,200171,20,-1.0
15788,200173,10,1.0
15789,200174,20,-1.0
15790,200175,20,-1.0
15791,200176,10,-1.0
15792,200179,10,-1.0
15793,200181,10,-1.0
15794,200181,20,-1.0
15795,200182,10,-1.0
15796,200183,10,-1.0
15797,200183,20,-1.0
15798,200184,10,-1.0
15799,200187,10,-1.0
15800,200189,10,-1.0
15801,200189,20,-1.0
15802,200192,10,-1.0
15803,200194,20,-1.0
15804,200196,10,-1.0
15805,200197,10,-1.0
15806,200199,10,-1.0
15807,200200,10,-1.0
15808,200201,10,-1.0
15809,200202,10,-1.0
15810,200203,10,-1.0
15811,200205,10,-1.0
15812,200207,10,1.0
15813,200208,10,-1.0
15814,200211,10,1.0
15815,200213,10,-1.0
15816,200214,10,-1.0
15817,200216,10,-1.0
15818,200220,20,-1.0
15819,200222,10,-1.0
15820,200222,20,-1.0
15821,200224,10,-1.0
15822,200224,20,-1.0
15823,200226,10,-1.0
15824,200227,10,-1.0
15825,200228,10,1.0
15826,200229,10,1.0
15827,200230,10,-1.0
15828,200232,20,-1.0
15829,200235,10,-1.0
15830,200235,20,-1.0
15831,200236,10,-1.0
15832,200239,10,-1.0
15833,200239,20,-1.0
15834,200243,10,-1.0
15835,200248,10,-1.0
15836,200249,10,-1.0
15837,200250,10,-1.0
15838,200251,10,-1.0
15839,200252,10,-1.0
15840,200253,10,-1.0
15841,200256,10,-1.0
15842,200258,10,-1.0
15843,200258,20,-1.0
15844,200262,10,-1.0
15845,200263,10,-1.0
15846,200265,10,-1.0
15847,200268,10,-1.0
15848,200268,20,-1.0
15849,200269,10,-1.0
15850,200273,20,-1.0
15851,200276,10,-1.0
15852,200276,20,-1.0
15853,200277,10,-1.0
15854,200279,10,-1.0
15855,200279,20,-1.0
15856,200281,10,-1.0
15857,200281,20,-1.0
15858,200282,10,-1.0
15859,200285,10,-1.0
15860,200285,20,-1.0
15861,200286,10,-1.0
15862,200288,10,-1.0
15863,200288,20,-1.0
15864,200289,10,-1.0
15865,200290,10,-1.0
15866,200292,10,-1.0
15867,200292,20,-1.0
15868,200296,10,-1.0
15869,200296,20,-1.0
15870,200297,10,-1.0
15871,200301,10,-1.0
15872,200301,20,-1.0
15873,200304,10,-1.0
15874,200304,20,-1.0
15875,200306,10,-1.0
15876,200306,20,-1.0
15877,200307,10,-1.0
15878,200308,10,-1.0
15879,200308,20,-1.0
15880,200311,10,-1.0
15881,200313,10,-1.0
15882,200315,10,-1.0
15883,200316,10,-1.0
15884,200317,10,-1.0
15885,200318,10,-1.0
15886,200322,10,-1.0
15887,200322,20,-1.0
15888,200324,10,-1.0
15889,200327,20,-1.0
15890,200328,10,-1.0
15891,200330,20,-1.0
15892,200332,10,-1.0
15893,200332,20,-1.0
15894,200334,10,-1.0
15895,200339,10,-1.0
15896,200339,20,-1.0
15897,200341,10,-1.0
15898,200341,20,-1.0
15899,200342,10,-1.0
15900,200343,10,-1.0
15901,200344,10,-1.0
15902,200346,10,-1.0
15903,200347,10,-1.0
15904,200350,10,-1.0
15905,200352,10,-1.0
15906,200352,11,-1.0
15907,200357,10,-1.0
15908,200357,20,-1.0
15909,200358,10,-1.0
15910,200359,10,-1.0
15911,200361,10,-1.0
15912,200361,20,-1.0
15913,200362,10,-1.0
15914,200372,10,-1.0
15915,200372,20,-1.0
15916,200374,20,-1.0
15917,200376,10,-1.0
15918,200376,20,-1.0
15919,200378,10,-1.0
15920,200378,20,-1.0
15921,200380,10,-1.0
15922,200380,20,-1.0
15923,200382,10,-1.0
15924,200384,10,-1.0
15925,200386,10,-1.0
15926,200388,10,-1.0
15927,200388,20,-1.0
15928,200389,10,-1.0
15929,200390,20,-1.0
15930,200391,10,-1.0
15931,200393,20,-1.0
15932,200395,10,-1.0
15933,200396,10,-1.0
15934,200398,10,-1.0
15935,200398,20,-1.0
15936,200400,10,-1.0
15937,200400,20,-1.0
15938,200402,10,-1.0
15939,200402,20,-1.0
15940,200404,10,-1.0
15941,200405,10,-1.0
15942,200406,10,-1.0
15943,200407,10,-1.0
15944,200409,10,-1.0
15945,200411,10,-1.0
15946,200411,20,-1.0
15947,200412,10,-1.0
15948,200413,10,-1.0
15949,200414,10,-1.0
15950,200414,20,-1.0
15951,200416,10,-1.0
15952,200416,20,-1.0
15953,200417,10,-1.0
15954,200417,11,-1.0
15955,200423,20,-1.0
15956,200425,20,-1.0
15957,200426,10,-1.0
15958,200427,10,-1.0
15959,200431,10,-1.0
15960,200434,10,-1.0
15961,200434,20,-1.0
15962,200436,20,-1.0
15963,200438,10,-1.0
15964,200438,20,-1.0
15965,200441,10,-1.0
15966,200441,20,-1.0
15967,200443,10,-1.0
15968,200443,20,-1.0
15969,200445,10,-1.0
15970,200445,20,-1.0
15971,200448,10,-1.0
15972,200449,10,-1.0
15973,200450,10,-1.0
15974,200455,10,-1.0
15975,200455,20,-1.0
15976,200456,20,-1.0
15977,200458,20,-1.0
15978,200461,10,-1.0
15979,200462,10,-1.0
15980,200463,20,-1.0
15981,200464,10,-1.0
15982,200466,10,-1.0
15983,200466,20,-1.0
15984,200468,10,-1.0
15985,200468,20,-1.0
15986,200470,20,-1.0
15987,200471,10,-1.0
15988,200472,10,-1.0
15989,200473,10,-1.0
15990,200475,10,-1.0
15991,200475,20,-1.0
15992,200476,10,-1.0
15993,200481,20,-1.0
15994,200483,10,-1.0
15995,200487,10,-1.0
15996,200487,20,-1.0
15997,200495,10,-1.0
15998,200495,11,-1.0
15999,200497,10,-1.0
16000,200497,20,-1.0
16001,200500,10,-1.0
16002,200500,20,-1.0
16003,200502,10,-1.0
16004,200502,20,-1.0
16005,200504,10,-1.0
16006,200504,20,-1.0
16007,200506,10,-1.0
16008,200506,20,-1.0
16009,200508,10,-1.0
16010,200510,10,-1.0
16011,200510,20,-1.0
16012,200511,10,-1.0
16013,200511,20,-1.0
16014,200516,10,-1.0
16015,200516,20,-1.0
16016,200518,10,-1.0
16017,200518,20,-1.0
16018,200520,10,-1.0
16019,200520,20,-1.0
16020,200522,20,-1.0
16021,200524,10,-1.0
16022,200524,20,-1.0
16023,200525,10,-1.0
16024,200526,10,-1.0
16025,200527,10,-1.0
16026,200527,20,-1.0
16027,200529,20,-1.0
16028,200531,20,-1.0
16029,200534,10,-1.0
16030,200534,20,-1.0
16031,200535,10,-1.0
16032,200537,10,-1.0
16033,200537,20,-1.0
16034,200543,10,-1.0
16035,200545,10,-1.0
16036,200546,10,-1.0
16037,200547,10,-1.0
16038,200548,10,-1.0
16039,200550,10,-1.0
16040,200551,10,-1.0
16041,200554,10,-1.0
16042,200554,20,-1.0
16043,200557,10,-1.0
16044,200557,11,-1.0
16045,200558,10,-1.0
16046,200559,10,-1.0
16047,200561,10,-1.0
16048,200561,20,-1.0
16049,200564,10,-1.0
16050,200564,20,-1.0
16051,200566,10,-1.0
16052,200566,20,-1.0
16053,200568,10,-1.0
16054,200570,10,-1.0
16055,200570,20,-1.0
16056,200571,10,-1.0
16057,200572,10,-1.0
16058,200573,10,-1.0
16059,200573,11,-1.0
16060,200577,20,-1.0
16061,200578,10,1.0
16062,200580,20,-1.0
16063,200583,10,-1.0
16064,200583,20,-1.0
16065,200585,10,-1.0
16066,200585,20,-1.0
16067,200588,10,-1.0
16068,200588,20,-1.0
16069,200590,10,-1.0
16070,200592,10,-1.0
16071,200595,10,-1.0
16072,200597,20,-1.0
16073,200599,20,-1.0
16074,200600,10,-1.0
16075,200602,10,-1.0
16076,200604,10,-1.0
16077,200604,20,-1.0
16078,200606,20,-1.0
16079,200608,10,-1.0
16080,200608,20,-1.0
16081,200609,10,-1.0
16082,200610,10,-1.0
16083,200612,10,-1.0
16084,200612,20,-1.0
16085,200615,10,-1.0
16086,200617,10,-1.0
16087,200618,10,-1.0
16088,200619,10,-1.0
16089,200620,10,-1.0
16090,200621,10,-1.0
16091,200622,10,-1.0
16092,200624,10,-1.0
16093,200626,10,-1.0
16094,200627,10,-1.0
16095,200629,20,-1.0
16096,200630,10,-1.0
16097,200632,10,-1.0
16098,200632,20,-1.0
16099,200635,10,-1.0
16100,200636,10,-1.0
16101,200636,11,-1.0
16102,200637,10,-1.0
16103,200638,10,-1.0
16104,200640,10,-1.0
16105,200640,20,-1.0
16106,200641,10,-1.0
16107,200643,10,-1.0
16108,200643,20,-1.0
16109,200645,10,-1.0
16110,200645,20,-1.0
16111,200647,10,-1.0
16112,200647,20,-1.0
16113,200649,20,-1.0
16114,200649,21,1.0
16115,200650,10,-1.0
16116,200654,10,-1.0
16117,200654,20,-1.0
16118,200657,10,-1.0
16119,200661,10,-1.0
16120,200661,20,-1.0
16121,200663,10,-1.0
16122,200665,10,-1.0
16123,200665,20,-1.0
16124,200667,20,-1.0
16125,200669,10,-1.0
16126,200671,20,-1.0
16127,200673,10,-1.0
16128,200673,20,-1.0
16129,200675,10,1.0
16130,200678,10,-1.0
16131,200679,20,-1.0
16132,200681,10,-1.0
16133,200681,20,-1.0
16134,200683,10,-1.0
16135,200683,20,-1.0
16136,200685,10,-1.0
16137,200685,20,-1.0
16138,200687,10,-1.0
16139,200687,20,-1.0
16140,200689,10,-1.0
16141,200691,10,-1.0
16142,200691,20,-1.0
16143,200695,10,-1.0
16144,200695,20,-1.0
16145,200696,10,-1.0
16146,200698,10,-1.0
16147,200699,10,-1.0
16148,200701,10,-1.0
16149,200703,10,1.0
16150,200704,10,-1.0
16151,200705,10,-1.0
16152,200708,10,-1.0
16153,200709,10,-1.0
16154,200717,10,-1.0
16155,200718,10,-1.0
16156,200720,10,-1.0
16157,200722,20,-1.0
16158,200724,10,-1.0
16159,200727,10,-1.0
16160,200727,20,-1.0
16161,200729,20,-1.0
16162,200730,10,-1.0
16163,200731,10,1.0
16164,200734,10,-1.0
16165,200737,10,-1.0
16166,200739,20,-1.0
16167,200740,10,-1.0
16168,200742,10,-1.0
16169,200742,20,-1.0
16170,200745,10,-1.0
16171,200746,10,-1.0
16172,200749,10,-1.0
16173,200749,20,-1.0
16174,200751,10,-1.0
16175,200751,20,-1.0
16176,200753,10,-1.0
16177,200759,10,-1.0
16178,200761,10,-1.0
16179,200765,10,-1.0
16180,200765,20,-1.0
16181,200767,10,-1.0
16182,200767,20,-1.0
16183,200769,10,-1.0
16184,200769,20,-1.0
16185,200771,10,-1.0
16186,200771,20,-1.0
16187,200772,10,-1.0
16188,200777,10,-1.0
16189,200777,20,-1.0
16190,200779,20,-1.0
16191,200785,10,-1.0
16192,200785,20,-1.0
16193,200787,20,-1.0
16194,200791,10,-1.0
16195,200791,20,-1.0
16196,200792,10,-1.0
16197,200797,20,-1.0
16198,200799,10,-1.0
16199,200799,20,-1.0
16200,200801,10,-1.0
16201,200802,10,-1.0
16202,200804,10,-1.0
16203,200804,20,-1.0
16204,200806,10,-1.0
16205,200806,20,-1.0
16206,200808,10,-1.0
16207,200810,20,-1.0
16208,200811,10,-1.0
16209,200813,10,-1.0
16210,200814,10,-1.0
16211,200821,10,-1.0
16212,200823,10,-1.0
16213,200823,20,-1.0
16214,200824,10,-1.0
16215,200825,10,-1.0
16216,200827,20,-1.0
16217,200828,10,-1.0
16218,200832,10,-1.0
16219,200832,20,-1.0
16220,200834,10,-1.0
16221,200834,20,-1.0
16222,200835,10,1.0
16223,200837,10,-1.0
16224,200838,10,1.0
16225,200839,10,-1.0
16226,200841,10,-1.0
16227,200842,10,-1.0
16228,200844,10,-1.0
16229,200846,10,-1.0
16230,200848,10,-1.0
16231,200849,10,-1.0
16232,200852,10,-1.0
16233,200853,10,-1.0
16234,200854,10,-1.0
16235,200855,10,-1.0
16236,200856,10,-1.0
16237,200857,10,-1.0
16238,200858,10,-1.0
16239,200859,10,-1.0
16240,200861,20,-1.0
16241,200864,10,1.0
16242,200866,10,-1.0
16243,200867,10,-1.0
16244,200870,10,-1.0
16245,200872,10,1.0
16246,200873,10,-1.0
16247,200875,10,1.0
16248,200877,10,-1.0
16249,200877,20,-1.0
16250,200880,20,-1.0
16251,200882,10,-1.0
16252,200885,20,-1.0
16253,200889,10,-1.0
16254,200890,10,-1.0
16255,200891,10,-1.0
16256,200892,10,-1.0
16257,200893,10,-1.0
16258,200897,10,-1.0
16259,200900,10,-1.0
16260,200902,10,-1.0
16261,200904,10,-1.0
16262,200904,20,-1.0
16263,200906,10,-1.0
16264,200909,10,-1.0
16265,200909,20,-1.0
16266,200910,10,-1.0
16267,200912,10,-1.0
16268,200912,11,-1.0
16269,200914,20,-1.0
16270,200916,10,-1.0
16271,200918,20,-1.0
16272,200920,20,-1.0
16273,200922,10,-1.0
16274,200924,10,-1.0
16275,200925,10,-1.0
16276,200928,10,-1.0
16277,200929,10,-1.0
16278,200930,10,-1.0
16279,200931,10,-1.0
16280,200931,20,-1.0
16281,200932,10,-1.0
16282,200934,10,-1.0
16283,200934,20,-1.0
16284,200935,10,-1.0
16285,200938,10,-1.0
16286,200938,20,-1.0
16287,200942,10,-1.0
16288,200942,20,-1.0
16289,200944,20,-1.0
16290,200945,10,-1.0
16291,200947,10,-1.0
16292,200947,20,-1.0
16293,200948,10,-1.0
16294,200949,10,-1.0
16295,200950,10,-1.0
16296,200952,10,-1.0
16297,200952,20,-1.0
16298,200954,10,-1.0
16299,200956,10,-1.0
16300,200956,20,-1.0
16301,200957,10,-1.0
16302,200960,10,-1.0
16303,200962,10,-1.0
16304,200963,10,-1.0
16305,200964,10,-1.0
16306,200965,10,-1.0
16307,200966,10,1.0
16308,200967,10,-1.0
16309,200968,10,-1.0
16310,200970,20,-1.0
16311,200972,20,-1.0
16312,200974,10,-1.0
16313,200974,20,-1.0
16314,200975,10,-1.0
16315,200977,10,-1.0
16316,200977,20,-1.0
16317,200983,10,-1.0
16318,200983,20,-1.0
16319,200985,10,-1.0
16320,200986,10,-1.0
16321,200987,10,-1.0
16322,200989,10,-1.0
16323,200989,20,-1.0
16324,200990,10,-1.0
16325,200991,10,-1.0
16326,200993,20,-1.0
16327,200994,10,-1.0
16328,200994,20,-1.0
16329,200995,10,-1.0
16330,200997,10,-1.0
16331,200997,20,-1.0
16332,200998,20,-1.0
16333,201000,10,-1.0
16334,201000,20,-1.0
16335,201002,20,-1.0
16336,201004,10,-1.0
16337,201004,20,-1.0
16338,201005,10,-1.0
16339,201007,20,-1.0
16340,201009,20,-1.0
16341,201010,10,-1.0
16342,201012,10,-1.0
16343,201012,11,-1.0
16344,201014,10,-1.0
16345,201014,20,-1.0
16346,201015,10,-1.0
16347,201016,20,-1.0
16348,201017,10,-1.0
16349,201018,10,-1.0
16350,201019,10,-1.0
16351,201020,10,-1.0
16352,201022,20,-1.0
16353,201023,10,-1.0
16354,201025,10,-1.0
16355,201025,20,-1.0
16356,201026,10,-1.0
16357,201029,10,-1.0
16358,201033,10,-1.0
16359,201036,20,-1.0
16360,201038,20,-1.0
16361,201039,10,-1.0
16362,201042,10,-1.0
16363,201043,10,-1.0
16364,201044,10,-1.0
16365,201045,10,-1.0
16366,201046,10,-1.0
16367,201047,10,-1.0
16368,201048,10,-1.0
16369,201051,10,-1.0
16370,201051,20,-1.0
16371,201052,10,-1.0
16372,201054,10,-1.0
16373,201054,20,-1.0
16374,201056,10,-1.0
16375,201058,10,-1.0
16376,201060,10,-1.0
16377,201060,20,-1.0
16378,201061,10,-1.0
16379,201063,10,-1.0
16380,201063,20,-1.0
16381,201065,20,-1.0
16382,201069,10,-1.0
16383,201069,20,-1.0
16384,201070,10,-1.0
16385,201071,20,-1.0
16386,201073,10,1.0
16387,201075,10,-1.0
16388,201076,10,-1.0
16389,201079,10,-1.0
16390,201081,10,-1.0
16391,201081,20,-1.0
16392,201082,10,-1.0
16393,201084,10,-1.0
16394,201084,20,-1.0
16395,201087,20,-1.0
16396,201091,10,-1.0
16397,201091,20,-1.0
16398,201095,10,-1.0
16399,201098,10,-1.0
16400,201100,10,-1.0
16401,201100,20,-1.0
16402,201101,10,-1.0
16403,201102,10,-1.0
16404,201106,10,-1.0
16405,201106,20,-1.0
16406,201110,10,-1.0
16407,201113,10,-1.0
16408,201115,10,-1.0
16409,201117,10,-1.0
16410,201117,20,-1.0
16411,201119,10,-1.0
16412,201121,10,-1.0
16413,201121,20,-1.0
16414,201125,10,-1.0
16415,201125,20,-1.0
16416,201127,10,-1.0
16417,201127,20,-1.0
16418,201129,10,-1.0
16419,201131,20,-1.0
16420,201133,10,-1.0
16421,201135,10,-1.0
16422,201135,20,-1.0
16423,201136,10,-1.0
16424,201137,10,-1.0
16425,201140,10,-1.0
16426,201141,10,-1.0
16427,201142,10,1.0
16428,201144,10,-1.0
16429,201144,20,-1.0
16430,201145,10,-1.0
16431,201146,10,-1.0
16432,201148,10,-1.0
16433,201149,10,-1.0
16434,201151,10,-1.0
16435,201154,10,1.0
16436,201155,10,-1.0
16437,201156,10,-1.0
16438,201157,10,-1.0
16439,201159,10,-1.0
16440,201160,10,-1.0
16441,201161,10,-1.0
16442,201162,10,-1.0
16443,201165,10,-1.0
16444,201165,20,-1.0
16445,201167,10,-1.0
16446,201167,20,-1.0
16447,201172,10,-1.0
16448,201173,10,-1.0
16449,201174,10,-1.0
16450,201175,10,-1.0
16451,201176,10,-1.0
16452,201178,10,-1.0
16453,201178,20,-1.0
16454,201180,10,-1.0
16455,201180,20,-1.0
16456,201181,10,-1.0
16457,201183,10,-1.0
16458,201183,20,-1.0
16459,201185,10,-1.0
16460,201185,20,-1.0
16461,201187,10,-1.0
16462,201188,10,-1.0
16463,201190,10,-1.0
16464,201192,20,-1.0
16465,201193,10,-1.0
16466,201194,10,-1.0
16467,201195,10,1.0
16468,201197,10,1.0
16469,201199,10,-1.0
16470,201200,10,-1.0
16471,201202,10,-1.0
16472,201204,10,-1.0
16473,201207,20,-1.0
16474,201210,10,-1.0
16475,201212,10,-1.0
16476,201212,20,-1.0
16477,201213,10,-1.0
16478,201214,10,-1.0
16479,201215,10,-1.0
16480,201217,10,-1.0
16481,201217,20,-1.0
16482,201220,10,-1.0
16483,201222,20,-1.0
16484,201223,10,-1.0
16485,201225,10,-1.0
16486,201225,20,-1.0
16487,201227,10,-1.0
16488,201227,20,-1.0
16489,201230,10,-1.0
16490,201232,10,-1.0
16491,201233,10,-1.0
16492,201236,20,-1.0
16493,201237,10,-1.0
16494,201238,10,-1.0
16495,201239,10,-1.0
16496,201240,10,-1.0
16497,201242,10,-1.0
16498,201242,20,-1.0
16499,201243,10,1.0
16500,201244,10,-1.0
16501,201246,10,-1.0
16502,201248,10,-1.0
16503,201248,20,-1.0
16504,201250,10,-1.0
16505,201250,20,-1.0
16506,201251,10,-1.0
16507,201252,10,-1.0
16508,201253,10,-1.0
16509,201254,10,-1.0
16510,201258,10,-1.0
16511,201262,10,1.0
16512,201268,10,-1.0
16513,201270,10,-1.0
16514,201270,20,-1.0
16515,201271,10,1.0
16516,201273,10,-1.0
16517,201273,20,-1.0
16518,201274,10,-1.0
16519,201278,10,-1.0
16520,201279,10,1.0
16521,201280,10,-1.0
16522,201281,10,-1.0
16523,201284,10,-1.0
16524,201284,20,-1.0
16525,201285,10,-1.0
16526,201286,10,-1.0
16527,201288,20,-1.0
16528,201290,20,-1.0
16529,201292,10,-1.0
16530,201292,20,-1.0
16531,201293,10,-1.0
16532,201294,10,1.0
16533,201295,10,-1.0
16534,201297,10,-1.0
16535,201299,10,-1.0
16536,201299,20,-1.0
16537,201301,10,-1.0
16538,201302,10,-1.0
16539,201304,10,-1.0
16540,201306,10,-1.0
16541,201308,10,-1.0
16542,201310,10,-1.0
16543,201312,10,-1.0
16544,201314,20,-1.0
16545,201316,10,-1.0
16546,201316,20,-1.0
16547,201319,10,-1.0
16548,201319,20,-1.0
16549,201321,20,-1.0
16550,201323,20,-1.0
16551,201323,21,-1.0
16552,201324,10,-1.0
16553,201326,10,-1.0
16554,201326,20,-1.0
16555,201327,10,-1.0
16556,201328,20,-1.0
16557,201329,20,-1.0
16558,201330,10,-1.0
16559,201331,10,-1.0
16560,201334,10,-1.0
16561,201334,20,-1.0
16562,201335,10,-1.0
16563,201338,10,-1.0
16564,201338,20,-1.0
16565,201339,10,-1.0
16566,201340,10,-1.0
16567,201343,20,-1.0
16568,201345,10,-1.0
16569,201347,10,-1.0
16570,201349,10,-1.0
16571,201349,20,-1.0
16572,201353,10,-1.0
16573,201353,20,-1.0
16574,201355,10,-1.0
16575,201356,10,-1.0
16576,201357,10,-1.0
16577,201360,10,-1.0
16578,201362,10,-1.0
16579,201366,10,-1.0
16580,201366,20,-1.0
16581,201367,10,-1.0
16582,201370,10,-1.0
16583,201370,20,-1.0
16584,201373,20,-1.0
16585,201374,10,-1.0
16586,201376,10,-1.0
16587,201377,10,-1.0
16588,201379,10,-1.0
16589,201379,20,-1.0
16590,201382,10,-1.0
16591,201383,10,-1.0
16592,201385,10,-1.0
16593,201385,20,-1.0
16594,201387,10,-1.0
16595,201387,20,-1.0
16596,201388,10,-1.0
16597,201390,20,-1.0
16598,201391,10,-1.0
16599,201392,10,1.0
16600,201393,10,-1.0
16601,201394,20,-1.0
16602,201395,10,-1.0
16603,201397,10,-1.0
16604,201398,10,-1.0
16605,201401,20,-1.0
16606,201402,10,-1.0
16607,201403,10,-1.0
16608,201404,10,-1.0
16609,201407,10,-1.0
16610,201410,10,-1.0
16611,201411,10,-1.0
16612,201412,10,-1.0
16613,201413,10,-1.0
16614,201416,10,-1.0
16615,201418,10,-1.0
16616,201419,10,-1.0
16617,201421,10,-1.0
16618,201421,20,-1.0
16619,201423,10,-1.0
16620,201426,10,-1.0
16621,201426,20,-1.0
16622,201427,10,-1.0
16623,201428,10,-1.0
16624,201430,10,-1.0
16625,201433,10,-1.0
16626,201433,20,-1.0
16627,201437,20,-1.0
16628,201442,10,1.0
16629,201450,20,-1.0
16630,201452,10,-1.0
16631,201454,10,-1.0
16632,201455,10,-1.0
16633,201456,10,-1.0
16634,201458,10,-1.0
16635,201458,20,-1.0
16636,201460,10,-1.0
16637,201462,10,-1.0
16638,201463,10,-1.0
16639,201464,10,-1.0
16640,201466,10,-1.0
16641,201466,20,-1.0
16642,201467,10,-1.0
16643,201468,10,-1.0
16644,201472,10,-1.0
16645,201475,20,-1.0
16646,201476,10,-1.0
16647,201477,10,-1.0
16648,201478,10,-1.0
16649,201480,10,-1.0
16650,201480,20,-1.0
16651,201482,10,-1.0
16652,201482,20,-1.0
16653,201483,10,-1.0
16654,201485,10,-1.0
16655,201485,20,-1.0
16656,201486,10,-1.0
16657,201487,10,-1.0
16658,201488,10,-1.0
16659,201489,10,-1.0
16660,201491,20,-1.0
