,HHID,PN,value
351,012145,010,1.658937939109326
352,012145,020,-0.23602193335535507
353,012156,010,0.7114580028769855
354,012156,040,0.7114580028769855
355,012161,010,0.7114580028769855
356,012161,020,1.658937939109326
357,012162,010,0.7114580028769855
358,012166,010,-1.1835018695876955
359,012166,040,-0.23602193335535507
360,012172,010,-1.1835018695876955
361,012172,020,-1.1835018695876955
362,012174,010,-1.1835018695876955
363,012174,040,-1.1835018695876955
364,012178,010,-1.1835018695876955
365,012179,010,-1.1835018695876955
366,012183,010,-0.23602193335535507
367,012195,010,0.7114580028769855
368,012196,010,-1.1835018695876955
369,012196,020,-0.23602193335535507
370,012218,010,-0.23602193335535507
371,012218,020,-0.23602193335535507
372,012223,020,-0.23602193335535507
373,012223,030,1.658937939109326
374,012232,010,-0.23602193335535507
375,012232,040,-0.23602193335535507
376,012235,010,-0.23602193335535507
377,012235,040,-0.23602193335535507
378,012242,010,0.7114580028769855
379,012242,020,-0.23602193335535507
380,012243,020,-0.23602193335535507
381,012243,030,-0.23602193335535507
382,012252,010,0.7114580028769855
383,012252,020,-0.23602193335535507
384,012257,010,-1.1835018695876955
385,012257,040,-0.23602193335535507
386,012273,010,-0.23602193335535507
387,012273,040,1.658937939109326
388,012274,010,1.658937939109326
389,012274,020,1.658937939109326
390,012276,020,0.7114580028769855
391,012276,030,-0.23602193335535507
392,012278,030,1.658937939109326
393,012280,020,1.658937939109326
394,012280,030,1.658937939109326
395,012285,010,1.658937939109326
396,012292,010,0.7114580028769855
397,012292,020,0.7114580028769855
398,012302,010,0.7114580028769855
399,012306,010,-1.1835018695876955
400,012310,010,-0.23602193335535507
401,012315,010,-1.1835018695876955
402,012315,040,-0.23602193335535507
403,012318,010,-1.1835018695876955
404,012319,010,-0.23602193335535507
405,012323,010,-0.23602193335535507
406,012332,030,-0.23602193335535507
407,012344,010,1.658937939109326
408,012344,020,1.658937939109326
409,012345,020,-0.23602193335535507
410,012345,030,1.658937939109326
411,012393,020,0.7114580028769855
412,012393,030,0.7114580028769855
413,012394,010,-1.1835018695876955
414,012398,010,-1.1835018695876955
415,012401,010,0.7114580028769855
416,012401,040,1.658937939109326
417,012405,010,-0.23602193335535507
418,012417,010,0.7114580028769855
419,012418,020,-0.23602193335535507
420,012418,030,-0.23602193335535507
421,012424,010,-0.23602193335535507
422,012443,010,-0.23602193335535507
423,012443,040,0.7114580028769855
424,012445,010,0.7114580028769855
425,012445,040,-0.23602193335535507
426,012455,010,0.7114580028769855
427,012458,010,-0.23602193335535507
428,012458,020,0.7114580028769855
429,012474,010,0.7114580028769855
430,012474,040,-0.23602193335535507
431,012479,010,1.658937939109326
432,012481,010,0.7114580028769855
433,012483,010,-0.23602193335535507
434,012484,010,-1.1835018695876955
435,012484,020,-0.23602193335535507
436,012488,010,-1.1835018695876955
437,012494,010,-0.23602193335535507
438,012494,040,0.7114580028769855
439,012496,010,1.658937939109326
440,012502,010,-0.23602193335535507
441,012502,020,-0.23602193335535507
442,012507,010,1.658937939109326
443,012510,010,1.658937939109326
444,012510,020,1.658937939109326
445,012512,010,1.658937939109326
446,012512,020,1.658937939109326
447,012513,010,-1.1835018695876955
448,012513,020,0.7114580028769855
449,012514,010,1.658937939109326
450,012514,040,1.658937939109326
451,012516,010,-0.23602193335535507
452,012516,040,-0.23602193335535507
453,012517,010,1.658937939109326
454,012517,040,1.658937939109326
455,012520,010,0.7114580028769855
456,012520,040,-1.1835018695876955
457,012529,020,1.658937939109326
458,012529,030,1.658937939109326
459,012532,010,-0.23602193335535507
460,012543,010,1.658937939109326
461,012549,010,0.7114580028769855
462,012549,040,1.658937939109326
463,012552,010,1.658937939109326
464,012552,020,1.658937939109326
465,012553,010,1.658937939109326
466,012562,010,0.7114580028769855
467,012571,010,1.658937939109326
468,012571,020,1.658937939109326
469,012573,010,0.7114580028769855
470,012574,010,1.658937939109326
471,012574,020,-1.1835018695876955
472,012576,010,1.658937939109326
473,012586,010,0.7114580028769855
474,012586,020,0.7114580028769855
475,012588,010,1.658937939109326
476,012588,020,1.658937939109326
477,012596,010,1.658937939109326
478,012605,010,-0.23602193335535507
479,012605,040,-0.23602193335535507
480,012611,020,-0.23602193335535507
481,012629,010,0.7114580028769855
482,012629,040,-1.1835018695876955
483,012648,010,-0.23602193335535507
484,012651,010,0.7114580028769855
485,012653,010,0.7114580028769855
486,012666,010,-0.23602193335535507
487,012667,010,0.7114580028769855
488,012671,010,1.658937939109326
489,012682,010,-0.23602193335535507
490,012690,010,1.658937939109326
491,012695,020,1.658937939109326
492,012695,030,1.658937939109326
493,012706,010,-0.23602193335535507
494,012709,020,-1.1835018695876955
495,012715,020,1.658937939109326
496,012715,030,1.658937939109326
497,012736,010,-1.1835018695876955
498,012738,010,-1.1835018695876955
499,012738,020,-1.1835018695876955
500,012743,010,0.7114580028769855
501,012744,010,1.658937939109326
502,012744,020,-0.23602193335535507
503,012745,010,1.658937939109326
504,012745,020,1.658937939109326
505,012756,010,0.7114580028769855
506,012757,010,1.658937939109326
507,012761,010,-0.23602193335535507
508,012761,040,-0.23602193335535507
509,012762,010,-0.23602193335535507
510,012765,010,-1.1835018695876955
511,012765,020,-0.23602193335535507
512,012786,010,1.658937939109326
513,012792,010,0.7114580028769855
514,012799,020,-1.1835018695876955
515,012799,030,0.7114580028769855
516,012804,010,-0.23602193335535507
517,012821,010,1.658937939109326
518,012830,010,-0.23602193335535507
519,012852,020,0.7114580028769855
520,012852,030,0.7114580028769855
521,012854,010,-1.1835018695876955
522,012864,020,-1.1835018695876955
523,012864,030,-0.23602193335535507
524,012887,010,-0.23602193335535507
525,012909,020,1.658937939109326
526,012909,030,1.658937939109326
527,012920,010,-1.1835018695876955
528,012922,010,-0.23602193335535507
529,012922,040,-0.23602193335535507
530,012948,010,-1.1835018695876955
531,012964,010,-0.23602193335535507
532,012964,040,1.658937939109326
533,012967,010,1.658937939109326
534,012971,020,-1.1835018695876955
535,012971,030,0.7114580028769855
536,012974,010,0.7114580028769855
537,012974,020,0.7114580028769855
538,012979,010,-0.23602193335535507
539,012979,020,-0.23602193335535507
540,012981,020,0.7114580028769855
541,012981,030,-0.23602193335535507
542,012985,010,0.7114580028769855
543,012985,040,0.7114580028769855
544,012987,010,-1.1835018695876955
545,012987,020,-1.1835018695876955
546,013008,010,-0.23602193335535507
547,013008,040,1.658937939109326
548,013054,010,-0.23602193335535507
549,013054,040,1.658937939109326
550,013062,010,-0.23602193335535507
551,013062,020,0.7114580028769855
552,013063,010,1.658937939109326
553,013085,010,-1.1835018695876955
554,013085,020,-0.23602193335535507
555,013089,010,-1.1835018695876955
556,013089,020,-1.1835018695876955
557,013137,010,0.7114580028769855
558,013137,020,-1.1835018695876955
559,013140,010,-0.23602193335535507
560,013140,040,-1.1835018695876955
561,013142,010,-0.23602193335535507
562,013142,020,-1.1835018695876955
563,013158,010,0.7114580028769855
564,013176,010,1.658937939109326
565,013176,020,0.7114580028769855
566,013177,010,0.7114580028769855
567,013177,040,-0.23602193335535507
568,013189,030,1.658937939109326
569,013193,010,-1.1835018695876955
570,013194,010,0.7114580028769855
571,013208,010,0.7114580028769855
572,013208,040,0.7114580028769855
573,013211,010,-0.23602193335535507
574,013211,020,-1.1835018695876955
575,013212,010,0.7114580028769855
576,013216,010,-0.23602193335535507
577,013231,010,0.7114580028769855
578,013231,020,-1.1835018695876955
579,013238,010,-1.1835018695876955
580,013238,040,-1.1835018695876955
581,013241,010,
582,013242,010,-1.1835018695876955
583,013257,010,-0.23602193335535507
584,013286,010,-1.1835018695876955
585,013286,020,-1.1835018695876955
586,013296,010,0.7114580028769855
587,013305,020,-1.1835018695876955
588,013305,030,0.7114580028769855
589,013317,010,0.7114580028769855
590,013317,040,-1.1835018695876955
591,013318,010,1.658937939109326
592,013318,020,1.658937939109326
593,013331,010,0.7114580028769855
594,013336,010,-1.1835018695876955
595,013344,010,1.658937939109326
596,013344,040,1.658937939109326
597,013371,010,1.658937939109326
598,013376,010,-0.23602193335535507
599,013387,010,-1.1835018695876955
