,HHID,E4588_y,F5348,G5735,HQ400,JQ400,KQ400,LQ400
393,011505,1.0,1.0,1.0,1.0,-1.0,,
394,011506,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
395,011522,-1.0,-1.0,-1.0,,,,
396,011542,-1.0,-1.0,,-1.0,,,
397,011549,-1.0,-1.0,-1.0,,,,
398,011563,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
399,011570,-1.0,,,,,,
400,011575,-1.0,-1.0,,-1.0,-1.0,-1.0,-1.0
401,011582,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
402,011590,,,-1.0,-1.0,-1.0,-1.0,-1.0
403,011591,-1.0,-1.0,-1.0,,,,
404,011608,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
405,011611,-1.0,,-1.0,-1.0,-1.0,-1.0,-1.0
406,011612,-1.0,-1.0,-1.0,,,,
407,011620,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
408,011626,,,,-1.0,-1.0,-1.0,-1.0
409,011656,-1.0,-1.0,,,-1.0,-1.0,-1.0
410,011667,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
411,011671,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,
412,011678,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
413,011678,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
414,011678,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
415,011678,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
416,011678,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
417,011678,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
418,011678,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
419,011678,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
420,011678,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
421,011678,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
422,011678,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
423,011678,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
424,011678,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
425,011678,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
426,011678,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
427,011678,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
428,011678,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
429,011678,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
430,011678,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
431,011678,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
432,011678,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
433,011678,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
434,011678,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
435,011678,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
436,011678,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
437,011678,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
438,011678,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
439,011678,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
440,011678,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
441,011678,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
442,011678,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
443,011678,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
444,011678,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
445,011678,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
446,011678,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
447,011678,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
448,011678,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
449,011678,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
450,011678,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
451,011678,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
452,011678,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
453,011678,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
454,011678,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
455,011678,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
456,011678,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
457,011678,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
458,011678,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
459,011678,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
460,011678,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
461,011678,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
462,011678,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
463,011678,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
464,011678,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
465,011678,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
466,011678,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
467,011678,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
468,011678,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
469,011678,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
470,011678,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
471,011678,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
472,011678,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
473,011678,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
474,011678,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
475,011678,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
476,011690,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
477,011694,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
478,011765,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0
479,011787,1.0,-1.0,-1.0,,-1.0,-1.0,-1.0
480,011793,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
481,011798,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,
482,011802,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
483,011810,-1.0,-1.0,-1.0,-1.0,,,
484,011825,,-1.0,,-1.0,-1.0,-1.0,-1.0
485,011826,-1.0,1.0,1.0,-1.0,,,
486,011828,-1.0,-1.0,-1.0,-1.0,,,
487,011830,-1.0,,,,,,
488,011835,-1.0,-1.0,,,,,
489,011841,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
490,011854,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
491,011856,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
492,011859,1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0
493,011862,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
494,011862,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
495,011862,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0
496,011862,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0
497,011862,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
498,011862,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
499,011862,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0
500,011862,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0
501,011863,-1.0,,,,,,
502,011876,1.0,-1.0,,-1.0,-1.0,-1.0,-1.0
503,011878,-1.0,-1.0,-1.0,-1.0,-1.0,,-1.0
504,011881,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
505,011902,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
506,011907,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,
507,011911,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
508,011930,-1.0,,,,,,
509,011932,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
510,011933,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
511,011936,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
512,011937,-1.0,,,-1.0,-1.0,-1.0,1.0
513,011956,-1.0,,,,,,
514,011983,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
515,011993,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
516,011999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
517,012005,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
518,012009,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
519,012010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
520,012023,-1.0,-1.0,,,,,
521,012033,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
522,012033,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
523,012033,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
524,012033,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
525,012052,-1.0,,,,,,
526,012054,-1.0,-1.0,-1.0,,,,
527,012068,-1.0,,,,,,
528,012094,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
529,012104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
530,012106,-1.0,1.0,1.0,-1.0,-1.0,-1.0,
531,012108,1.0,1.0,-1.0,1.0,1.0,1.0,
532,012112,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
533,012112,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
534,012112,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
535,012112,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
536,012112,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
537,012112,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
538,012112,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
539,012112,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
540,012112,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
541,012112,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
542,012112,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
543,012112,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
544,012112,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
545,012112,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
546,012112,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
547,012112,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
548,012112,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
549,012112,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
550,012112,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
551,012112,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
552,012112,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
553,012112,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
554,012112,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
555,012112,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
556,012112,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
557,012112,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
558,012112,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
559,012112,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
560,012112,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
561,012112,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
562,012112,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
563,012112,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
564,012118,-1.0,,,-1.0,-1.0,-1.0,-1.0
565,012124,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
566,012135,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
567,012139,-1.0,-1.0,-1.0,-1.0,,,
568,012145,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
569,012156,-1.0,,,,,,
570,012161,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
571,012162,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
572,012166,-1.0,-1.0,,-1.0,-1.0,-1.0,-1.0
573,012172,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
574,012174,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,
575,012178,1.0,1.0,1.0,-1.0,1.0,1.0,1.0
576,012179,1.0,1.0,1.0,1.0,1.0,1.0,-1.0
577,012183,1.0,1.0,,1.0,-1.0,1.0,1.0
578,012195,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
579,012196,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
580,012218,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
581,012223,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
582,012232,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,
583,012232,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,
584,012235,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
585,012242,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
586,012243,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
587,012252,-1.0,-1.0,-1.0,-1.0,,-1.0,-1.0
588,012273,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
589,012274,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
590,012276,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
591,012280,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
592,012285,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
593,012292,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
594,012302,-1.0,-1.0,-1.0,-1.0,,-1.0,-1.0
595,012306,-1.0,-1.0,,,,,
596,012310,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
597,012315,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
598,012318,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
599,012319,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
600,012323,-1.0,-1.0,-1.0,-1.0,,,
601,012332,-1.0,-1.0,,,,,
602,012344,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
603,012345,-1.0,-1.0,-1.0,-1.0,-1.0,,
604,012393,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
605,012394,-1.0,-1.0,1.0,1.0,,1.0,1.0
606,012401,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
607,012405,-1.0,1.0,-1.0,,,,
608,012417,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,
609,012418,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,
610,012424,-1.0,,,,,,
611,012443,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
612,012445,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
613,012455,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
614,012458,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
615,012474,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
616,012479,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
617,012481,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
618,012483,-1.0,-1.0,,,,,
619,012484,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
620,012494,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
621,012496,-1.0,-1.0,,,,,
622,012502,-1.0,-1.0,-1.0,-1.0,,,
623,012502,-1.0,-1.0,-1.0,-1.0,,,
624,012502,-1.0,-1.0,-1.0,-1.0,,,
625,012502,-1.0,-1.0,-1.0,-1.0,,,
626,012502,-1.0,-1.0,-1.0,-1.0,,,
627,012502,-1.0,-1.0,-1.0,-1.0,,,
628,012502,-1.0,-1.0,-1.0,-1.0,,,
629,012502,-1.0,-1.0,-1.0,-1.0,,,
630,012502,-1.0,-1.0,-1.0,-1.0,,,
631,012502,-1.0,-1.0,-1.0,-1.0,,,
632,012502,-1.0,-1.0,-1.0,-1.0,,,
633,012502,-1.0,-1.0,-1.0,-1.0,,,
634,012502,-1.0,-1.0,-1.0,-1.0,,,
635,012502,-1.0,-1.0,-1.0,-1.0,,,
636,012502,-1.0,-1.0,-1.0,-1.0,,,
637,012502,-1.0,-1.0,-1.0,-1.0,,,
638,012502,-1.0,-1.0,-1.0,-1.0,,,
639,012502,-1.0,-1.0,-1.0,-1.0,,,
640,012502,-1.0,-1.0,-1.0,-1.0,,,
641,012502,-1.0,-1.0,-1.0,-1.0,,,
642,012502,-1.0,-1.0,-1.0,-1.0,,,
643,012502,-1.0,-1.0,-1.0,-1.0,,,
644,012502,-1.0,-1.0,-1.0,-1.0,,,
645,012502,-1.0,-1.0,-1.0,-1.0,,,
646,012502,-1.0,-1.0,-1.0,-1.0,,,
647,012502,-1.0,-1.0,-1.0,-1.0,,,
648,012502,-1.0,-1.0,-1.0,-1.0,,,
649,012502,-1.0,-1.0,-1.0,-1.0,,,
650,012502,-1.0,-1.0,-1.0,-1.0,,,
651,012502,-1.0,-1.0,-1.0,-1.0,,,
652,012502,-1.0,-1.0,-1.0,-1.0,,,
653,012502,-1.0,-1.0,-1.0,-1.0,,,
654,012502,-1.0,-1.0,-1.0,-1.0,,,
655,012502,-1.0,-1.0,-1.0,-1.0,,,
656,012502,-1.0,-1.0,-1.0,-1.0,,,
657,012502,-1.0,-1.0,-1.0,-1.0,,,
658,012502,-1.0,-1.0,-1.0,-1.0,,,
659,012502,-1.0,-1.0,-1.0,-1.0,,,
660,012502,-1.0,-1.0,-1.0,-1.0,,,
661,012502,-1.0,-1.0,-1.0,-1.0,,,
662,012502,-1.0,-1.0,-1.0,-1.0,,,
663,012502,-1.0,-1.0,-1.0,-1.0,,,
664,012502,-1.0,-1.0,-1.0,-1.0,,,
665,012502,-1.0,-1.0,-1.0,-1.0,,,
666,012502,-1.0,-1.0,-1.0,-1.0,,,
667,012502,-1.0,-1.0,-1.0,-1.0,,,
668,012502,-1.0,-1.0,-1.0,-1.0,,,
669,012502,-1.0,-1.0,-1.0,-1.0,,,
670,012507,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
671,012510,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
672,012512,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
673,012513,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
674,012514,-1.0,-1.0,,-1.0,-1.0,-1.0,
675,012516,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
676,012520,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
677,012529,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
678,012532,-1.0,,,,,,
679,012543,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
680,012549,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
681,012549,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
682,012549,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
683,012549,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
684,012549,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
685,012549,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
686,012549,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
687,012549,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
688,012549,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
689,012549,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
690,012549,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
691,012549,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
692,012549,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
693,012549,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
694,012549,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
695,012549,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
696,012549,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
697,012549,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
698,012549,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
699,012549,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
700,012549,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
701,012549,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
702,012549,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
703,012549,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
704,012549,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
705,012549,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
706,012549,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
707,012549,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
708,012549,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
709,012549,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
710,012549,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
711,012549,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
712,012549,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
713,012549,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
714,012549,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
715,012549,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
716,012549,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
717,012549,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
718,012549,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
719,012549,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
720,012549,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
721,012549,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
722,012549,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
723,012549,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
724,012549,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
725,012549,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
726,012549,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
727,012549,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
728,012549,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
729,012549,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
730,012549,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
731,012549,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
732,012549,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
733,012549,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
734,012549,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
735,012549,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
736,012549,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
737,012549,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
738,012549,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
739,012549,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
740,012549,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
741,012549,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
742,012549,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
743,012549,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
744,012549,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
745,012549,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
746,012549,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
747,012549,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
748,012549,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
749,012549,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
750,012549,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
751,012549,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
752,012549,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
753,012549,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
754,012549,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
755,012549,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
756,012549,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
757,012549,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
758,012549,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
759,012549,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
760,012549,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
761,012549,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
762,012549,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
763,012549,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
764,012549,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
765,012549,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
766,012549,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
767,012549,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
768,012549,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
769,012549,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
770,012549,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
771,012549,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
772,012549,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
773,012549,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
774,012549,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
