,HHID,PN,V47_x,V47_y,W103,E374,F686,G757,HX060_R,JX060_R,KX060_R,LX060_R
12491,087677,020,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12492,087689,010,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12493,087689,020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
12494,087691,010,-1.0,-1.0,-1.0,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
12495,087693,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
12496,087694,010,1.0,1.0,1.0,1.0,1.0,1.0,,,,
12497,087695,010,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0
12498,087699,010,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12499,087701,010,-1.0,-1.0,-1.0,-1.0,,,-1.0,,-1.0,-1.0
12500,087701,020,1.0,1.0,1.0,1.0,,,1.0,,,
12501,087707,010,1.0,1.0,1.0,1.0,1.0,,,,,
12502,087743,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
12503,087771,010,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0
12504,087771,020,-1.0,-1.0,-1.0,,-1.0,,-1.0,-1.0,,
12505,087806,010,-1.0,-1.0,-1.0,,,,,,,
12506,087806,040,1.0,1.0,1.0,,,,,,,
12507,087811,010,-1.0,-1.0,-1.0,,,,,,,
12508,087811,020,1.0,1.0,1.0,,,,,,,
12509,087840,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
12510,087840,020,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12511,087841,020,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,
12512,087841,030,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,
12513,087851,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
12514,087851,020,1.0,1.0,1.0,,,,,,,
12515,087856,010,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12516,087856,020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
12517,087861,010,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,
12518,087882,020,-1.0,-1.0,-1.0,,,,-1.0,-1.0,-1.0,-1.0
12519,087909,010,-1.0,-1.0,-1.0,,,,,,,
12520,087909,040,1.0,1.0,1.0,,,,,,,
12521,087934,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
12522,087934,020,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12523,088047,010,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12524,088047,020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
12525,088115,010,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12526,088115,040,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
12527,088120,020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,
12528,088120,030,1.0,1.0,1.0,1.0,1.0,1.0,,,,
12529,088121,010,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12530,088121,020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
12531,088124,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,
12532,088186,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
12533,088186,020,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12534,088188,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
12535,088206,020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
12536,088206,030,1.0,1.0,1.0,1.0,,,,,,
12537,088219,010,-1.0,-1.0,-1.0,,,,,,,
12538,088255,020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
12539,088262,010,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12540,088262,040,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
12541,088265,020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
12542,088265,030,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
12543,088267,010,-1.0,-1.0,-1.0,,,,,,,
12544,088270,020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
12545,088272,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,-1.0,-1.0
12546,088272,020,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
12547,088273,010,1.0,1.0,1.0,1.0,,,,,,
12548,088273,020,-1.0,-1.0,-1.0,-1.0,,,-1.0,-1.0,,
12549,088274,010,-1.0,-1.0,-1.0,-1.0,,,,,,
12550,088304,010,-1.0,-1.0,-1.0,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
12551,088329,010,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,
12552,089030,010,-1.0,-1.0,-1.0,,,,,,,
12553,089277,010,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12554,089277,020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
12555,089279,010,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0
12556,089279,020,-1.0,-1.0,-1.0,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
12557,090003,010,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0
12558,090017,010,1.0,1.0,1.0,1.0,1.0,,,,,
12559,090017,040,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,
12560,090296,010,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12561,090296,040,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
12562,090317,040,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
12563,090363,010,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12564,090363,020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
12565,090368,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,
12566,090368,040,1.0,1.0,1.0,1.0,,,,,,
12567,090458,010,1.0,1.0,1.0,,,,,,,
12568,090563,020,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,
12569,090563,030,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
12570,090636,010,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12571,090636,020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
12572,090647,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
12573,090685,020,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12574,090685,030,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
12575,090697,010,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,
12576,090697,020,1.0,1.0,1.0,1.0,1.0,,,,,
12577,090772,010,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12578,090841,020,1.0,1.0,1.0,,,,,,,
12579,090841,030,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
12580,090866,010,-1.0,-1.0,-1.0,,,,,,,
12581,090889,010,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
12582,090889,020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,
12583,090924,010,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12584,090924,020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
12585,090973,010,1.0,1.0,1.0,,,1.0,1.0,,,
12586,091036,010,1.0,1.0,1.0,,,,,,,
12587,091277,010,1.0,1.0,1.0,1.0,,1.0,,,,
12588,091277,040,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
12589,091297,010,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12590,091304,010,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12591,091576,010,-1.0,-1.0,-1.0,,-1.0,,,,,
12592,091576,020,1.0,1.0,1.0,1.0,,,,,,
12593,091608,010,-1.0,-1.0,-1.0,,,,,,,
12594,092011,010,1.0,1.0,1.0,1.0,1.0,,,,,
12595,092313,010,-1.0,-1.0,-1.0,,,,,,,
12596,092313,020,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,
12597,092329,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
12598,092329,040,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12599,092490,010,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12600,092586,020,1.0,1.0,1.0,1.0,1.0,1.0,,,,
12601,092586,030,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,
12602,092596,020,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12603,092596,030,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
12604,092607,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
12605,092607,020,1.0,1.0,1.0,1.0,,,,,,
12606,092622,010,1.0,1.0,1.0,,1.0,1.0,1.0,,,
12607,092622,020,-1.0,-1.0,-1.0,,-1.0,-1.0,-1.0,,,
12608,092623,020,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12609,092623,030,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
12610,092807,010,1.0,1.0,1.0,,,1.0,,,,
12611,093207,010,-1.0,-1.0,-1.0,-1.0,,,,,,
12612,093269,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
12613,093269,040,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12614,093971,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,
12615,094618,010,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12616,094618,040,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
12617,094679,010,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
12618,094741,010,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12619,094741,020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
12620,094956,010,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
12621,094956,040,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
12622,095033,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
12623,095033,020,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12624,095275,010,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12625,095275,020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
12626,095306,020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
12627,095306,030,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12628,095650,010,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12629,095650,040,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
12630,095841,010,1.0,1.0,1.0,1.0,1.0,1.0,,,,
12631,095905,010,-1.0,-1.0,-1.0,,,,,,,
12632,095905,040,1.0,1.0,1.0,,,,,,,
12633,096075,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
12634,096126,010,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12635,096126,040,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
12636,096578,010,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12637,096578,040,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
12638,097325,010,1.0,1.0,1.0,,,,,,,
12639,097589,010,1.0,1.0,1.0,1.0,1.0,1.0,,,,
12640,097589,020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
12641,098001,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
12642,098097,020,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
12643,098097,030,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12644,098121,010,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12645,098802,010,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12646,098802,040,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
12647,098859,020,1.0,1.0,1.0,1.0,,,,,,
12648,098859,030,-1.0,-1.0,-1.0,,,,,,,
12649,099231,010,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12650,099564,010,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
12651,099587,010,-1.0,-1.0,-1.0,,,,,,,
12652,010075,030,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
12653,010083,010,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0
12654,010106,020,,,-1.0,,,,,,,
12655,010124,011,,,,,,1.0,,,,
12656,010325,010,,,1.0,1.0,1.0,1.0,1.0,1.0,,
12657,010468,020,,,1.0,1.0,,1.0,,,,
12658,010646,010,,,1.0,,,1.0,,,,
12659,010672,031,,,,-1.0,,,,-1.0,-1.0,-1.0
12660,010689,010,,,-1.0,,-1.0,,,,,
12661,010756,011,,,,1.0,,,,1.0,1.0,1.0
12662,010781,040,,,1.0,,1.0,1.0,1.0,1.0,,1.0
12663,010821,020,,,1.0,,,,,,,
12664,010853,020,,,-1.0,,,,,,,
12665,010929,010,,,1.0,,,,1.0,,,
12666,011179,010,,,-1.0,,-1.0,,-1.0,-1.0,-1.0,-1.0
12667,011212,020,,,-1.0,,,-1.0,,,,
12668,011214,020,,,1.0,,,,,,,
12669,011554,020,,,1.0,,,1.0,1.0,1.0,,
12670,011570,040,,,-1.0,-1.0,,,,,,
12671,011626,011,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
12672,011694,020,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12673,011825,040,,,-1.0,-1.0,-1.0,,-1.0,-1.0,-1.0,
12674,011826,011,,,,1.0,1.0,1.0,1.0,,,1.0
12675,011893,020,,,-1.0,,,,,,,
12676,011929,010,,,1.0,,,,,,,
12677,011948,020,,,-1.0,,,,-1.0,-1.0,-1.0,-1.0
12678,011989,040,,,-1.0,,,,,,,
12679,012023,040,,,-1.0,,,,,,,
12680,012033,011,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
12681,012140,020,,,-1.0,,,,,,,
12682,012278,020,,,-1.0,,,,,,,
12683,012332,020,,,-1.0,,,,,,,
12684,012496,020,,,-1.0,-1.0,,,,-1.0,,
12685,012576,020,,,1.0,,,,,,,
12686,012596,040,,,-1.0,,,,-1.0,-1.0,-1.0,-1.0
12687,012611,010,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12688,012648,040,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12689,012653,040,,,1.0,,,,1.0,1.0,1.0,1.0
12690,012709,010,,,1.0,,1.0,1.0,1.0,,,
12691,012757,020,,,-1.0,,,,,,,
12692,012762,020,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0
12693,012852,021,,,,,,-1.0,,,,
12694,012887,011,,,,1.0,1.0,,,,,
12695,013189,020,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12696,013193,040,,,-1.0,,,,-1.0,,,
12697,013241,040,,,1.0,,1.0,,,,,
12698,013336,020,,,-1.0,,-1.0,,,,,
12699,013376,020,,,-1.0,,-1.0,,-1.0,-1.0,-1.0,
12700,013390,020,,,1.0,,,,1.0,1.0,1.0,1.0
12701,013483,020,,,-1.0,-1.0,,,,,,
12702,013515,020,,,-1.0,-1.0,,,,,,
12703,013525,040,,,-1.0,-1.0,,,,,,
12704,013637,040,,,-1.0,,,-1.0,-1.0,-1.0,-1.0,-1.0
12705,013699,040,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,
12706,013808,040,,,-1.0,,,,,,,
12707,013817,011,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
12708,013858,020,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0
12709,014038,020,,,-1.0,,,,,,,
12710,014193,010,,,1.0,1.0,1.0,1.0,,,,
12711,014234,011,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
12712,014332,011,,,,1.0,1.0,,1.0,,1.0,1.0
12713,014640,011,,,,1.0,,,,,,
12714,015268,020,,,-1.0,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
12715,015341,040,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0
12716,015419,011,,,,1.0,,,,,,
12717,015536,011,,,,,,,1.0,1.0,1.0,1.0
12718,015537,040,,,-1.0,,,,,,,
12719,015618,040,,,1.0,,1.0,,,,,
12720,015648,030,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12721,015659,040,,,-1.0,,,,,-1.0,,-1.0
12722,015662,030,,,1.0,,,,,,,
12723,015708,020,,,-1.0,,,,,,,
12724,015784,020,,,1.0,,,1.0,1.0,1.0,1.0,1.0
12725,015836,010,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0
12726,015840,030,,,1.0,1.0,1.0,1.0,1.0,1.0,,
12727,015964,040,,,-1.0,,,,,,,
12728,016365,020,,,1.0,,,,,,,
12729,016481,020,,,-1.0,,,,,,,
12730,016526,020,,,-1.0,-1.0,,,,,-1.0,-1.0
12731,016625,020,,,-1.0,,,,,,,
12732,016810,011,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
12733,016873,020,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
12734,017388,040,,,1.0,1.0,1.0,1.0,,,,
12735,017626,011,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
12736,017681,010,,,1.0,1.0,1.0,1.0,,,,
12737,017704,020,,,-1.0,,,,,,,
12738,017724,020,,,-1.0,,,,,,,
12739,017938,020,,,-1.0,,,,-1.0,,,
12740,018025,010,,,1.0,,,,,,,
12741,018078,020,,,-1.0,-1.0,-1.0,,,,,
12742,018150,040,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0
12743,018200,020,,,1.0,1.0,1.0,,,1.0,1.0,
12744,018261,020,,,-1.0,,,,,,,
12745,018301,040,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0
12746,018364,011,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
12747,018426,020,,,-1.0,-1.0,,,,,,
12748,018447,040,,,-1.0,,-1.0,,,-1.0,,-1.0
12749,019047,020,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
12750,019050,040,,,-1.0,-1.0,,,,,,
12751,019117,011,,,,1.0,,1.0,1.0,1.0,,
12752,019329,030,,,1.0,,,,,,,
12753,019345,020,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
12754,019387,040,,,-1.0,,,,,,,
12755,019395,040,,,1.0,,,,,,,
12756,019537,040,,,-1.0,-1.0,-1.0,,,,,
12757,019569,011,,,,1.0,1.0,1.0,1.0,1.0,,
12758,019704,011,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12759,019738,020,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12760,019784,020,,,1.0,,,1.0,,,,1.0
12761,019786,020,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
12762,019802,020,,,1.0,,,,,,,
12763,019826,040,,,-1.0,,,,,,,
12764,019935,011,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12765,019992,040,,,1.0,1.0,,1.0,1.0,,1.0,1.0
12766,020442,020,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12767,020503,020,,,-1.0,,,,,,,
12768,020557,020,,,-1.0,,,,,,,
12769,020696,010,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0
12770,020842,020,,,-1.0,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
12771,020862,011,,,,1.0,,,,,,
12772,020864,030,,,-1.0,,,,,,,
12773,021464,021,,,,1.0,1.0,1.0,1.0,1.0,1.0,
12774,021544,011,,,,-1.0,-1.0,-1.0,-1.0,,,
12775,021693,011,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12776,021726,010,,,1.0,1.0,,,,,,
12777,022132,020,,,-1.0,-1.0,,,-1.0,-1.0,-1.0,-1.0
12778,022500,020,,,-1.0,,,,,,,
12779,022527,020,,,-1.0,,,,,,,
12780,022793,040,,,-1.0,,,,,,,
12781,022860,040,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
12782,022938,011,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
12783,023079,040,,,1.0,,,,,,,
12784,023344,010,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12785,023716,011,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
12786,023899,020,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
12787,023990,011,,,,-1.0,-1.0,-1.0,-1.0,,,
12788,024075,011,,,,1.0,1.0,1.0,,,,
12789,024089,020,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12790,024403,010,,,1.0,1.0,1.0,1.0,,,,
12791,024416,010,,,-1.0,,,,-1.0,-1.0,-1.0,-1.0
12792,024539,011,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
12793,025230,020,,,-1.0,,,,,,,
12794,025337,040,,,1.0,,,,,,,
12795,030161,010,,,-1.0,,,,,,,
12796,030201,010,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
12797,030237,020,,,1.0,,,,,,,
12798,030313,020,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0
12799,030406,040,,,-1.0,,,,,-1.0,-1.0,
12800,030480,020,,,1.0,,,,,,,
12801,030534,020,,,1.0,1.0,1.0,,,,,
12802,030620,010,,,1.0,,,,,,,
12803,030622,040,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
12804,030634,020,,,-1.0,,,,,,,
12805,030687,010,,,1.0,,,,,,,
12806,030766,040,,,-1.0,,,,,,,
12807,030791,020,,,1.0,,,,,,,
12808,031232,020,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
12809,031274,011,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
12810,031337,040,,,-1.0,,-1.0,-1.0,-1.0,-1.0,,
12811,031347,020,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12812,031450,040,,,-1.0,,,-1.0,,,,-1.0
12813,031514,020,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
12814,031598,020,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12815,031714,040,,,-1.0,,,,,,,
12816,031815,020,,,1.0,1.0,,,,,,
12817,031891,020,,,1.0,,1.0,,1.0,1.0,1.0,1.0
12818,032119,020,,,-1.0,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
12819,032202,040,,,1.0,,,1.0,,,1.0,1.0
12820,032228,010,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
12821,032457,040,,,-1.0,,,,,,,
12822,032570,020,,,-1.0,-1.0,-1.0,-1.0,,,,
12823,032658,020,,,1.0,,,,,,,
12824,032700,011,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12825,032830,040,,,-1.0,,,,,,,
12826,032982,010,,,1.0,,,,,,,
12827,033069,011,,,,-1.0,,-1.0,-1.0,-1.0,-1.0,
12828,033345,011,,,,,,,,,,
12829,033493,040,,,-1.0,,,,,,,
12830,033600,020,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12831,033700,020,,,1.0,,1.0,1.0,,1.0,,
12832,033808,011,,,,,-1.0,,,,,
12833,033888,011,,,,-1.0,,,,,,
12834,033889,020,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,
12835,033996,020,,,-1.0,,,,,,,
12836,034395,020,,,1.0,1.0,1.0,1.0,1.0,,,
12837,034476,020,,,1.0,1.0,,,,,,
12838,035014,020,,,-1.0,,,,,,,
12839,035258,020,,,-1.0,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
12840,035364,020,,,1.0,,,,,,1.0,1.0
12841,035407,010,,,1.0,,,,,,,
12842,035621,020,,,-1.0,,-1.0,-1.0,-1.0,,,
12843,035878,040,,,-1.0,,,,,,,
12844,036471,020,,,1.0,,1.0,1.0,1.0,,,
12845,036473,030,,,-1.0,-1.0,-1.0,-1.0,,,,
12846,036918,040,,,-1.0,-1.0,-1.0,-1.0,-1.0,,,
12847,037056,020,,,1.0,,,,,,,
12848,037100,040,,,1.0,1.0,1.0,,,,,
12849,037208,011,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12850,037435,030,,,-1.0,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
12851,037491,040,,,-1.0,-1.0,,,,,,
12852,037502,040,,,-1.0,,,-1.0,,,,
12853,037803,010,,,1.0,,,,,,,
12854,037817,020,,,-1.0,,,,,,,
12855,037904,020,,,-1.0,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
12856,037918,010,,,1.0,,,1.0,,,,
12857,037921,030,,,1.0,,,,,,,
12858,038023,010,,,1.0,1.0,,,,,,
12859,038457,020,,,-1.0,,,,,,,
12860,038540,020,,,1.0,,,,,,,
12861,038607,010,,,1.0,,,,,,,
12862,038707,020,,,-1.0,,,,,,,
12863,038738,020,,,1.0,,,,,,,
