,HHID,PN,E5383,F2743,G3061,HH004,JH004,KH004,LH004
19539,050825,010,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
19540,050825,010,,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
19541,050825,010,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
19542,050825,010,,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
19543,050825,010,,-1.0,-1.0,-1.0,1.0,-1.0,1.0
19544,050825,010,,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
19545,050825,010,,-1.0,-1.0,-1.0,1.0,1.0,-1.0
19546,050825,010,,-1.0,-1.0,-1.0,1.0,1.0,1.0
19547,050825,010,,-1.0,-1.0,-1.0,1.0,1.0,-1.0
19548,050825,010,,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
19549,050825,010,,-1.0,-1.0,-1.0,1.0,-1.0,1.0
19550,050825,010,,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
19551,050825,010,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
19552,050825,010,,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
19553,050825,010,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
19554,050825,010,,-1.0,-1.0,-1.0,-1.0,1.0,-1.0
19555,050825,010,,-1.0,-1.0,-1.0,-1.0,1.0,1.0
19556,050825,010,,-1.0,-1.0,-1.0,-1.0,1.0,-1.0
19557,050825,010,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
19558,050825,010,,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
19559,050825,010,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
19560,050825,010,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
19561,050825,010,,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
19562,050825,010,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
19563,050825,010,,-1.0,-1.0,-1.0,-1.0,1.0,-1.0
19564,050825,010,,-1.0,-1.0,-1.0,-1.0,1.0,1.0
19565,050825,010,,-1.0,-1.0,-1.0,-1.0,1.0,-1.0
19566,050825,010,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
19567,050825,010,,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
19568,050825,010,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
19569,050825,010,,-1.0,-1.0,,-1.0,-1.0,-1.0
19570,050825,010,,-1.0,-1.0,,-1.0,-1.0,1.0
19571,050825,010,,-1.0,-1.0,,-1.0,-1.0,-1.0
19572,050825,010,,-1.0,-1.0,,-1.0,1.0,-1.0
19573,050825,010,,-1.0,-1.0,,-1.0,1.0,1.0
19574,050825,010,,-1.0,-1.0,,-1.0,1.0,-1.0
19575,050825,010,,-1.0,-1.0,,-1.0,-1.0,-1.0
19576,050825,010,,-1.0,-1.0,,-1.0,-1.0,1.0
19577,050825,010,,-1.0,-1.0,,-1.0,-1.0,-1.0
19578,050825,010,,-1.0,-1.0,,1.0,-1.0,-1.0
19579,050825,010,,-1.0,-1.0,,1.0,-1.0,1.0
19580,050825,010,,-1.0,-1.0,,1.0,-1.0,-1.0
19581,050825,010,,-1.0,-1.0,,1.0,1.0,-1.0
19582,050825,010,,-1.0,-1.0,,1.0,1.0,1.0
19583,050825,010,,-1.0,-1.0,,1.0,1.0,-1.0
19584,050825,010,,-1.0,-1.0,,1.0,-1.0,-1.0
19585,050825,010,,-1.0,-1.0,,1.0,-1.0,1.0
19586,050825,010,,-1.0,-1.0,,1.0,-1.0,-1.0
19587,050825,010,,-1.0,-1.0,,-1.0,-1.0,-1.0
19588,050825,010,,-1.0,-1.0,,-1.0,-1.0,1.0
19589,050825,010,,-1.0,-1.0,,-1.0,-1.0,-1.0
19590,050825,010,,-1.0,-1.0,,-1.0,1.0,-1.0
19591,050825,010,,-1.0,-1.0,,-1.0,1.0,1.0
19592,050825,010,,-1.0,-1.0,,-1.0,1.0,-1.0
19593,050825,010,,-1.0,-1.0,,-1.0,-1.0,-1.0
19594,050825,010,,-1.0,-1.0,,-1.0,-1.0,1.0
19595,050825,010,,-1.0,-1.0,,-1.0,-1.0,-1.0
19596,050825,010,,-1.0,-1.0,,-1.0,-1.0,-1.0
19597,050825,010,,-1.0,-1.0,,-1.0,-1.0,1.0
19598,050825,010,,-1.0,-1.0,,-1.0,-1.0,-1.0
19599,050825,010,,-1.0,-1.0,,-1.0,1.0,-1.0
19600,050825,010,,-1.0,-1.0,,-1.0,1.0,1.0
19601,050825,010,,-1.0,-1.0,,-1.0,1.0,-1.0
19602,050825,010,,-1.0,-1.0,,-1.0,-1.0,-1.0
19603,050825,010,,-1.0,-1.0,,-1.0,-1.0,1.0
19604,050825,010,,-1.0,-1.0,,-1.0,-1.0,-1.0
19605,050825,010,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
19606,050825,010,,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
19607,050825,010,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
19608,050825,010,,-1.0,-1.0,-1.0,-1.0,1.0,-1.0
19609,050825,010,,-1.0,-1.0,-1.0,-1.0,1.0,1.0
19610,050825,010,,-1.0,-1.0,-1.0,-1.0,1.0,-1.0
19611,050825,010,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
19612,050825,010,,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
19613,050825,010,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
19614,050825,010,,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
19615,050825,010,,-1.0,-1.0,-1.0,1.0,-1.0,1.0
19616,050825,010,,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
19617,050825,010,,-1.0,-1.0,-1.0,1.0,1.0,-1.0
19618,050825,010,,-1.0,-1.0,-1.0,1.0,1.0,1.0
19619,050825,010,,-1.0,-1.0,-1.0,1.0,1.0,-1.0
19620,050825,010,,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
19621,050825,010,,-1.0,-1.0,-1.0,1.0,-1.0,1.0
19622,050825,010,,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
19623,050825,010,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
19624,050825,010,,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
19625,050825,010,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
19626,050825,010,,-1.0,-1.0,-1.0,-1.0,1.0,-1.0
19627,050825,010,,-1.0,-1.0,-1.0,-1.0,1.0,1.0
19628,050825,010,,-1.0,-1.0,-1.0,-1.0,1.0,-1.0
19629,050825,010,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
19630,050825,010,,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
19631,050825,010,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
19632,050825,010,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
19633,050825,010,,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
19634,050825,010,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
19635,050825,010,,-1.0,-1.0,-1.0,-1.0,1.0,-1.0
19636,050825,010,,-1.0,-1.0,-1.0,-1.0,1.0,1.0
19637,050825,010,,-1.0,-1.0,-1.0,-1.0,1.0,-1.0
19638,050825,010,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
19639,050825,010,,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
19640,050825,010,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
19641,050825,040,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
19642,050825,040,,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
19643,050825,040,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
19644,050825,040,,-1.0,-1.0,-1.0,-1.0,1.0,-1.0
19645,050825,040,,-1.0,-1.0,-1.0,-1.0,1.0,1.0
19646,050825,040,,-1.0,-1.0,-1.0,-1.0,1.0,-1.0
19647,050825,040,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
19648,050825,040,,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
19649,050825,040,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
19650,050825,040,,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
19651,050825,040,,-1.0,-1.0,-1.0,1.0,-1.0,1.0
19652,050825,040,,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
19653,050825,040,,-1.0,-1.0,-1.0,1.0,1.0,-1.0
19654,050825,040,,-1.0,-1.0,-1.0,1.0,1.0,1.0
19655,050825,040,,-1.0,-1.0,-1.0,1.0,1.0,-1.0
19656,050825,040,,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
19657,050825,040,,-1.0,-1.0,-1.0,1.0,-1.0,1.0
19658,050825,040,,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
19659,050825,040,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
19660,050825,040,,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
19661,050825,040,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
19662,050825,040,,-1.0,-1.0,-1.0,-1.0,1.0,-1.0
19663,050825,040,,-1.0,-1.0,-1.0,-1.0,1.0,1.0
19664,050825,040,,-1.0,-1.0,-1.0,-1.0,1.0,-1.0
19665,050825,040,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
19666,050825,040,,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
19667,050825,040,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
19668,050825,040,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
19669,050825,040,,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
19670,050825,040,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
19671,050825,040,,-1.0,-1.0,-1.0,-1.0,1.0,-1.0
19672,050825,040,,-1.0,-1.0,-1.0,-1.0,1.0,1.0
19673,050825,040,,-1.0,-1.0,-1.0,-1.0,1.0,-1.0
19674,050825,040,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
19675,050825,040,,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
19676,050825,040,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
19677,050825,040,,-1.0,-1.0,,-1.0,-1.0,-1.0
19678,050825,040,,-1.0,-1.0,,-1.0,-1.0,1.0
19679,050825,040,,-1.0,-1.0,,-1.0,-1.0,-1.0
19680,050825,040,,-1.0,-1.0,,-1.0,1.0,-1.0
19681,050825,040,,-1.0,-1.0,,-1.0,1.0,1.0
19682,050825,040,,-1.0,-1.0,,-1.0,1.0,-1.0
19683,050825,040,,-1.0,-1.0,,-1.0,-1.0,-1.0
19684,050825,040,,-1.0,-1.0,,-1.0,-1.0,1.0
19685,050825,040,,-1.0,-1.0,,-1.0,-1.0,-1.0
19686,050825,040,,-1.0,-1.0,,1.0,-1.0,-1.0
19687,050825,040,,-1.0,-1.0,,1.0,-1.0,1.0
19688,050825,040,,-1.0,-1.0,,1.0,-1.0,-1.0
19689,050825,040,,-1.0,-1.0,,1.0,1.0,-1.0
19690,050825,040,,-1.0,-1.0,,1.0,1.0,1.0
19691,050825,040,,-1.0,-1.0,,1.0,1.0,-1.0
19692,050825,040,,-1.0,-1.0,,1.0,-1.0,-1.0
19693,050825,040,,-1.0,-1.0,,1.0,-1.0,1.0
19694,050825,040,,-1.0,-1.0,,1.0,-1.0,-1.0
19695,050825,040,,-1.0,-1.0,,-1.0,-1.0,-1.0
19696,050825,040,,-1.0,-1.0,,-1.0,-1.0,1.0
19697,050825,040,,-1.0,-1.0,,-1.0,-1.0,-1.0
19698,050825,040,,-1.0,-1.0,,-1.0,1.0,-1.0
19699,050825,040,,-1.0,-1.0,,-1.0,1.0,1.0
19700,050825,040,,-1.0,-1.0,,-1.0,1.0,-1.0
19701,050825,040,,-1.0,-1.0,,-1.0,-1.0,-1.0
19702,050825,040,,-1.0,-1.0,,-1.0,-1.0,1.0
19703,050825,040,,-1.0,-1.0,,-1.0,-1.0,-1.0
19704,050825,040,,-1.0,-1.0,,-1.0,-1.0,-1.0
19705,050825,040,,-1.0,-1.0,,-1.0,-1.0,1.0
19706,050825,040,,-1.0,-1.0,,-1.0,-1.0,-1.0
19707,050825,040,,-1.0,-1.0,,-1.0,1.0,-1.0
19708,050825,040,,-1.0,-1.0,,-1.0,1.0,1.0
19709,050825,040,,-1.0,-1.0,,-1.0,1.0,-1.0
19710,050825,040,,-1.0,-1.0,,-1.0,-1.0,-1.0
19711,050825,040,,-1.0,-1.0,,-1.0,-1.0,1.0
19712,050825,040,,-1.0,-1.0,,-1.0,-1.0,-1.0
19713,050825,040,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
19714,050825,040,,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
19715,050825,040,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
19716,050825,040,,-1.0,-1.0,-1.0,-1.0,1.0,-1.0
19717,050825,040,,-1.0,-1.0,-1.0,-1.0,1.0,1.0
19718,050825,040,,-1.0,-1.0,-1.0,-1.0,1.0,-1.0
19719,050825,040,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
19720,050825,040,,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
19721,050825,040,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
19722,050825,040,,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
19723,050825,040,,-1.0,-1.0,-1.0,1.0,-1.0,1.0
19724,050825,040,,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
19725,050825,040,,-1.0,-1.0,-1.0,1.0,1.0,-1.0
19726,050825,040,,-1.0,-1.0,-1.0,1.0,1.0,1.0
19727,050825,040,,-1.0,-1.0,-1.0,1.0,1.0,-1.0
19728,050825,040,,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
19729,050825,040,,-1.0,-1.0,-1.0,1.0,-1.0,1.0
19730,050825,040,,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
19731,050825,040,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
19732,050825,040,,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
19733,050825,040,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
19734,050825,040,,-1.0,-1.0,-1.0,-1.0,1.0,-1.0
19735,050825,040,,-1.0,-1.0,-1.0,-1.0,1.0,1.0
19736,050825,040,,-1.0,-1.0,-1.0,-1.0,1.0,-1.0
19737,050825,040,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
19738,050825,040,,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
19739,050825,040,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
19740,050825,040,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
19741,050825,040,,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
19742,050825,040,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
19743,050825,040,,-1.0,-1.0,-1.0,-1.0,1.0,-1.0
19744,050825,040,,-1.0,-1.0,-1.0,-1.0,1.0,1.0
19745,050825,040,,-1.0,-1.0,-1.0,-1.0,1.0,-1.0
19746,050825,040,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
19747,050825,040,,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
19748,050825,040,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
19749,050825,040,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
19750,050825,040,,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
19751,050825,040,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
19752,050825,040,,-1.0,-1.0,-1.0,-1.0,1.0,-1.0
19753,050825,040,,-1.0,-1.0,-1.0,-1.0,1.0,1.0
19754,050825,040,,-1.0,-1.0,-1.0,-1.0,1.0,-1.0
19755,050825,040,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
19756,050825,040,,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
19757,050825,040,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
19758,050825,040,,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
19759,050825,040,,-1.0,-1.0,-1.0,1.0,-1.0,1.0
19760,050825,040,,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
19761,050825,040,,-1.0,-1.0,-1.0,1.0,1.0,-1.0
19762,050825,040,,-1.0,-1.0,-1.0,1.0,1.0,1.0
19763,050825,040,,-1.0,-1.0,-1.0,1.0,1.0,-1.0
19764,050825,040,,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
19765,050825,040,,-1.0,-1.0,-1.0,1.0,-1.0,1.0
19766,050825,040,,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
19767,050825,040,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
19768,050825,040,,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
19769,050825,040,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
19770,050825,040,,-1.0,-1.0,-1.0,-1.0,1.0,-1.0
19771,050825,040,,-1.0,-1.0,-1.0,-1.0,1.0,1.0
19772,050825,040,,-1.0,-1.0,-1.0,-1.0,1.0,-1.0
19773,050825,040,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
19774,050825,040,,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
19775,050825,040,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
19776,050825,040,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
19777,050825,040,,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
19778,050825,040,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
19779,050825,040,,-1.0,-1.0,-1.0,-1.0,1.0,-1.0
19780,050825,040,,-1.0,-1.0,-1.0,-1.0,1.0,1.0
19781,050825,040,,-1.0,-1.0,-1.0,-1.0,1.0,-1.0
19782,050825,040,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
19783,050825,040,,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
19784,050825,040,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
19785,050825,040,,-1.0,-1.0,,-1.0,-1.0,-1.0
19786,050825,040,,-1.0,-1.0,,-1.0,-1.0,1.0
19787,050825,040,,-1.0,-1.0,,-1.0,-1.0,-1.0
19788,050825,040,,-1.0,-1.0,,-1.0,1.0,-1.0
19789,050825,040,,-1.0,-1.0,,-1.0,1.0,1.0
19790,050825,040,,-1.0,-1.0,,-1.0,1.0,-1.0
19791,050825,040,,-1.0,-1.0,,-1.0,-1.0,-1.0
19792,050825,040,,-1.0,-1.0,,-1.0,-1.0,1.0
19793,050825,040,,-1.0,-1.0,,-1.0,-1.0,-1.0
19794,050825,040,,-1.0,-1.0,,1.0,-1.0,-1.0
19795,050825,040,,-1.0,-1.0,,1.0,-1.0,1.0
19796,050825,040,,-1.0,-1.0,,1.0,-1.0,-1.0
19797,050825,040,,-1.0,-1.0,,1.0,1.0,-1.0
19798,050825,040,,-1.0,-1.0,,1.0,1.0,1.0
19799,050825,040,,-1.0,-1.0,,1.0,1.0,-1.0
19800,050825,040,,-1.0,-1.0,,1.0,-1.0,-1.0
19801,050825,040,,-1.0,-1.0,,1.0,-1.0,1.0
19802,050825,040,,-1.0,-1.0,,1.0,-1.0,-1.0
19803,050825,040,,-1.0,-1.0,,-1.0,-1.0,-1.0
19804,050825,040,,-1.0,-1.0,,-1.0,-1.0,1.0
19805,050825,040,,-1.0,-1.0,,-1.0,-1.0,-1.0
19806,050825,040,,-1.0,-1.0,,-1.0,1.0,-1.0
19807,050825,040,,-1.0,-1.0,,-1.0,1.0,1.0
19808,050825,040,,-1.0,-1.0,,-1.0,1.0,-1.0
19809,050825,040,,-1.0,-1.0,,-1.0,-1.0,-1.0
19810,050825,040,,-1.0,-1.0,,-1.0,-1.0,1.0
19811,050825,040,,-1.0,-1.0,,-1.0,-1.0,-1.0
19812,050825,040,,-1.0,-1.0,,-1.0,-1.0,-1.0
19813,050825,040,,-1.0,-1.0,,-1.0,-1.0,1.0
19814,050825,040,,-1.0,-1.0,,-1.0,-1.0,-1.0
19815,050825,040,,-1.0,-1.0,,-1.0,1.0,-1.0
19816,050825,040,,-1.0,-1.0,,-1.0,1.0,1.0
19817,050825,040,,-1.0,-1.0,,-1.0,1.0,-1.0
19818,050825,040,,-1.0,-1.0,,-1.0,-1.0,-1.0
19819,050825,040,,-1.0,-1.0,,-1.0,-1.0,1.0
19820,050825,040,,-1.0,-1.0,,-1.0,-1.0,-1.0
19821,050825,040,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
19822,050825,040,,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
19823,050825,040,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
19824,050825,040,,-1.0,-1.0,-1.0,-1.0,1.0,-1.0
19825,050825,040,,-1.0,-1.0,-1.0,-1.0,1.0,1.0
19826,050825,040,,-1.0,-1.0,-1.0,-1.0,1.0,-1.0
19827,050825,040,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
19828,050825,040,,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
19829,050825,040,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
19830,050825,040,,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
19831,050825,040,,-1.0,-1.0,-1.0,1.0,-1.0,1.0
19832,050825,040,,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
19833,050825,040,,-1.0,-1.0,-1.0,1.0,1.0,-1.0
19834,050825,040,,-1.0,-1.0,-1.0,1.0,1.0,1.0
19835,050825,040,,-1.0,-1.0,-1.0,1.0,1.0,-1.0
19836,050825,040,,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
19837,050825,040,,-1.0,-1.0,-1.0,1.0,-1.0,1.0
19838,050825,040,,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
19839,050825,040,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
19840,050825,040,,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
19841,050825,040,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
19842,050825,040,,-1.0,-1.0,-1.0,-1.0,1.0,-1.0
19843,050825,040,,-1.0,-1.0,-1.0,-1.0,1.0,1.0
19844,050825,040,,-1.0,-1.0,-1.0,-1.0,1.0,-1.0
19845,050825,040,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
19846,050825,040,,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
19847,050825,040,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
19848,050825,040,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
19849,050825,040,,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
19850,050825,040,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
19851,050825,040,,-1.0,-1.0,-1.0,-1.0,1.0,-1.0
19852,050825,040,,-1.0,-1.0,-1.0,-1.0,1.0,1.0
19853,050825,040,,-1.0,-1.0,-1.0,-1.0,1.0,-1.0
19854,050825,040,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
19855,050825,040,,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
19856,050825,040,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
19857,050825,040,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
19858,050825,040,,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
19859,050825,040,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
19860,050825,040,,-1.0,-1.0,-1.0,-1.0,1.0,-1.0
19861,050825,040,,-1.0,-1.0,-1.0,-1.0,1.0,1.0
19862,050825,040,,-1.0,-1.0,-1.0,-1.0,1.0,-1.0
19863,050825,040,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
19864,050825,040,,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
19865,050825,040,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
19866,050825,040,,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
19867,050825,040,,-1.0,-1.0,-1.0,1.0,-1.0,1.0
19868,050825,040,,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
19869,050825,040,,-1.0,-1.0,-1.0,1.0,1.0,-1.0
19870,050825,040,,-1.0,-1.0,-1.0,1.0,1.0,1.0
19871,050825,040,,-1.0,-1.0,-1.0,1.0,1.0,-1.0
19872,050825,040,,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
19873,050825,040,,-1.0,-1.0,-1.0,1.0,-1.0,1.0
19874,050825,040,,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
19875,050825,040,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
19876,050825,040,,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
19877,050825,040,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
19878,050825,040,,-1.0,-1.0,-1.0,-1.0,1.0,-1.0
19879,050825,040,,-1.0,-1.0,-1.0,-1.0,1.0,1.0
19880,050825,040,,-1.0,-1.0,-1.0,-1.0,1.0,-1.0
19881,050825,040,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
19882,050825,040,,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
19883,050825,040,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
19884,050825,040,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
19885,050825,040,,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
19886,050825,040,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
19887,050825,040,,-1.0,-1.0,-1.0,-1.0,1.0,-1.0
19888,050825,040,,-1.0,-1.0,-1.0,-1.0,1.0,1.0
19889,050825,040,,-1.0,-1.0,-1.0,-1.0,1.0,-1.0
19890,050825,040,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
19891,050825,040,,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
19892,050825,040,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
19893,050825,040,,-1.0,-1.0,,-1.0,-1.0,-1.0
19894,050825,040,,-1.0,-1.0,,-1.0,-1.0,1.0
19895,050825,040,,-1.0,-1.0,,-1.0,-1.0,-1.0
19896,050825,040,,-1.0,-1.0,,-1.0,1.0,-1.0
19897,050825,040,,-1.0,-1.0,,-1.0,1.0,1.0
19898,050825,040,,-1.0,-1.0,,-1.0,1.0,-1.0
19899,050825,040,,-1.0,-1.0,,-1.0,-1.0,-1.0
19900,050825,040,,-1.0,-1.0,,-1.0,-1.0,1.0
19901,050825,040,,-1.0,-1.0,,-1.0,-1.0,-1.0
19902,050825,040,,-1.0,-1.0,,1.0,-1.0,-1.0
19903,050825,040,,-1.0,-1.0,,1.0,-1.0,1.0
19904,050825,040,,-1.0,-1.0,,1.0,-1.0,-1.0
19905,050825,040,,-1.0,-1.0,,1.0,1.0,-1.0
19906,050825,040,,-1.0,-1.0,,1.0,1.0,1.0
19907,050825,040,,-1.0,-1.0,,1.0,1.0,-1.0
19908,050825,040,,-1.0,-1.0,,1.0,-1.0,-1.0
19909,050825,040,,-1.0,-1.0,,1.0,-1.0,1.0
19910,050825,040,,-1.0,-1.0,,1.0,-1.0,-1.0
19911,050825,040,,-1.0,-1.0,,-1.0,-1.0,-1.0
19912,050825,040,,-1.0,-1.0,,-1.0,-1.0,1.0
19913,050825,040,,-1.0,-1.0,,-1.0,-1.0,-1.0
19914,050825,040,,-1.0,-1.0,,-1.0,1.0,-1.0
19915,050825,040,,-1.0,-1.0,,-1.0,1.0,1.0
19916,050825,040,,-1.0,-1.0,,-1.0,1.0,-1.0
19917,050825,040,,-1.0,-1.0,,-1.0,-1.0,-1.0
19918,050825,040,,-1.0,-1.0,,-1.0,-1.0,1.0
